"111.200","0.0629","14","0.0000","0.0000","-64.2759","-77.1223","0.0000","29.3858","24.0000","0.2003","10000.0000","45.39172145","-75.69676547"
"111.250","0.0886","14","0.0000","0.0000","-43.0863","-71.2046","0.0000","29.3885","24.0000","0.2153","10000.0000","45.39172149","-75.69676553"
"111.300","0.1144","14","0.0000","0.0000","-22.2847","-64.7487","0.0000","29.3910","24.0000","0.2308","10000.0000","45.39172153","-75.69676559"
"111.350","0.1399","14","0.0000","0.0000","-20.4901","-31.9189","0.0000","29.3833","24.0000","0.2708","10000.0000","45.39172160","-75.69676562"
"111.400","0.1649","14","0.0000","0.0000","-18.7953","-0.0812","0.0000","29.3756","24.0010","0.3098","10000.0000","45.39172167","-75.69676565"
"111.450","0.1609","14","0.0000","0.0000","-21.9869","-16.8489","0.0000","29.3635","24.0510","0.2998","10000.0000","45.39172171","-75.69676575"
"111.500","0.1569","14","0.0000","0.0000","-25.1438","-31.2596","0.0000","29.3515","24.1000","0.2898","10000.0000","45.39172176","-75.69676584"
"111.550","0.1548","14","0.0000","0.0000","-26.6010","69.8237","0.0000","29.3480","24.1000","0.2798","10000.0000","45.39172173","-75.69676584"
"111.600","0.1533","14","0.0000","0.0000","-27.8996","165.4722","0.0000","29.3449","24.1000","0.2704","10000.0000","45.39172169","-75.69676584"
"111.650","0.1819","14","0.0000","0.0000","-21.4308","-5.1879","0.0000","29.3656","24.1000","0.2904","10000.0000","45.39172163","-75.69676590"
"111.700","0.2104","14","0.0000","0.0000","-15.0520","-170.6693","0.0000","29.3858","24.1000","0.3099","10000.0000","45.39172158","-75.69676596"
"111.750","0.2365","14","0.0000","0.0000","-13.0851","-82.3910","0.0000","29.3810","24.1000","0.3049","10000.0000","45.39172175","-75.69676604"
"111.800","0.2607","13","0.0000","0.0000","-11.4932","5.0686","0.0000","29.3759","24.1000","0.2988","10000.0000","45.39172192","-75.69676612"
"111.850","0.1920","13","0.0000","0.0000","-28.2783","52.4086","0.0000","29.3585","24.1000","0.2388","10000.0000","45.39172189","-75.69676608"
"111.900","0.1256","13","0.0000","0.0000","-44.4983","97.3305","0.0000","29.3414","24.1000","0.1808","10000.0000","45.39172185","-75.69676606"
"111.950","0.1697","13","0.0000","0.0000","-33.0346","23.7597","0.0000","29.3468","24.1000","0.2208","10000.0000","45.39172193","-75.69676618"
"112.000","0.2119","13","0.0000","0.0000","-22.1198","-48.4015","0.0000","29.3519","24.1010","0.2597","10000.0000","45.39172201","-75.69676630"
"112.050","0.1594","13","0.0000","0.0000","-38.1040","-51.4906","0.0000","29.3441","24.1510","0.2447","10000.0000","45.39172202","-75.69676635"
"112.100","0.1084","13","0.0000","0.0000","-53.5638","-52.9805","0.0000","29.3364","24.2000","0.2295","10000.0000","45.39172203","-75.69676639"
"112.150","0.1286","13","0.0000","0.0000","-43.3349","23.8918","0.0000","29.3357","24.2000","0.2045","10000.0000","45.39172210","-75.69676644"
"112.200","0.1489","13","0.0000","0.0000","-33.2088","98.2647","0.0000","29.3351","24.2000","0.1809","10000.0000","45.39172217","-75.69676649"
"112.250","0.1733","13","0.0000","0.0000","-28.1217","50.1668","0.0000","29.3378","24.2000","0.2259","10000.0000","45.39172221","-75.69676655"
"112.300","0.1957","13","0.0000","0.0000","-23.7041","3.9294","0.0000","29.3405","24.2000","0.2690","10000.0000","45.39172225","-75.69676661"
"112.350","0.1226","13","0.0000","0.0000","-52.0990","48.8515","0.0000","29.3430","24.2000","0.2190","10000.0000","45.39172222","-75.69676669"
"112.400","0.0526","13","0.0000","0.0000","-79.3399","90.6607","0.0000","29.3454","24.2000","0.1703","10000.0000","45.39172220","-75.69676677"
"112.450","0.1351","13","0.0000","0.0000","-50.0331","-20.0631","0.0000","29.3402","24.2000","0.1853","10000.0000","45.39172225","-75.69676687"
"112.500","0.2156","13","0.0000","0.0000","-21.3519","-126.2921","0.0000","29.3350","24.2000","0.2000","10000.0000","45.39172229","-75.69676698"
"112.550","0.1958","13","0.0000","0.0000","-23.3276","-12.2746","0.0000","29.3237","24.2000","0.2000","10000.0000","45.39172233","-75.69676701"
"112.600","0.1759","13","0.0000","0.0000","-25.4498","97.8334","0.0000","29.3125","24.2010","0.1999","10000.0000","45.39172237","-75.69676704"
"112.650","0.1551","13","0.0000","0.0000","-34.7567","16.3720","0.0000","29.3031","24.2510","0.1949","10000.0000","45.39172246","-75.69676720"
"112.700","0.1378","13","0.0000","0.0000","-43.5263","-61.5134","0.0000","29.2943","24.3000","0.1907","10000.0000","45.39172254","-75.69676735"
"112.750","0.2931","13","0.0000","0.0000","-25.9762","35.8238","0.0000","29.3141","24.3000","0.2257","10000.0000","45.39172242","-75.69676722"
"112.800","0.4419","13","0.0000","0.0000","-9.0479","131.0622","0.0000","29.3336","24.3000","0.2595","10000.0000","45.39172231","-75.69676711"
"112.850","0.2733","13","0.0000","0.0000","-22.5883","123.4628","0.0000","29.3390","24.3000","0.2345","10000.0000","45.39172239","-75.69676723"
"112.900","0.1081","13","0.0000","0.0000","-35.7286","113.9207","0.0000","29.3443","24.3000","0.2098","10000.0000","45.39172247","-75.69676735"
"112.950","0.1110","13","0.0000","0.0000","-29.2685","9.1946","0.0000","29.3461","24.3000","0.1998","10000.0000","45.39172252","-75.69676748"
"113.000","0.1141","13","0.0000","0.0000","-22.9533","-91.6279","0.0000","29.3478","24.3000","0.1900","10000.0000","45.39172256","-75.69676760"
"113.050","0.1245","13","0.0000","0.0000","-23.7409","-1.1701","0.0000","29.3444","24.3000","0.1900","10000.0000","45.39172259","-75.69676758"
"113.100","0.1341","13","0.0000","0.0000","-24.6964","86.8008","0.0000","29.3411","24.3000","0.1903","10000.0000","45.39172263","-75.69676757"
"113.150","0.1027","13","0.0000","0.0000","-33.8810","52.9137","0.0000","29.3404","24.3000","0.2053","10000.0000","45.39172270","-75.69676761"
"113.200","0.0724","13","0.0000","0.0000","-42.8366","21.0774","0.0000","29.3397","24.3010","0.2203","10000.0000","45.39172276","-75.69676766"
"113.250","0.0933","13","0.0000","0.0000","-40.5728","89.7245","0.0000","29.3422","24.3510","0.2353","10000.0000","45.39172274","-75.69676774"
"113.300","0.1139","13","0.0000","0.0000","-38.2648","153.8776","0.0000","29.3448","24.4000","0.2498","10000.0000","45.39172272","-75.69676782"
"113.350","0.1167","13","0.0000","0.0000","-33.7940","-2.1758","0.0000","29.3509","24.4000","0.2398","10000.0000","45.39172273","-75.69676789"
"113.400","0.1194","13","0.0000","0.0000","-29.2708","-152.5598","0.0000","29.3569","24.4000","0.2298","10000.0000","45.39172274","-75.69676797"
"113.450","0.1194","13","0.0000","0.0000","-22.1853","-25.1474","0.0000","29.3562","24.4000","0.2198","10000.0000","45.39172281","-75.69676802"
"113.500","0.1196","13","0.0000","0.0000","-15.3343","99.5943","0.0000","29.3553","24.4000","0.2098","10000.0000","45.39172288","-75.69676806"
"113.550","0.1272","13","0.0000","0.0000","-19.9698","93.4752","0.0000","29.3432","24.4000","0.1998","10000.0000","45.39172292","-75.69676816"
"113.600","0.1352","13","0.0000","0.0000","-24.3603","84.8901","0.0000","29.3319","24.4000","0.1908","10000.0000","45.39172297","-75.69676825"
"113.650","0.1578","13","0.0000","0.0000","-16.7435","-44.5298","0.0000","29.3604","24.4000","0.2308","10000.0000","45.39172290","-75.69676826"
"113.700","0.1817","13","0.0000","0.0000","-9.2464","-168.2357","0.0000","29.3883","24.4000","0.2700","10000.0000","45.39172283","-75.69676828"
"113.750","0.2662","13","0.0000","0.0000","-7.6131","-11.9553","0.0000","29.3813","24.4000","0.2700","10000.0000","45.39172283","-75.69676826"
"113.800","0.3474","13","0.0000","0.0000","-6.0236","141.5616","0.0000","29.3746","24.4010","0.2701","10000.0000","45.39172283","-75.69676825"
"113.850","0.2646","13","0.0000","0.0000","-6.5814","159.6716","0.0000","29.3807","24.4510","0.2751","10000.0000","45.39172284","-75.69676833"
"113.900","0.1833","13","0.0000","0.0000","-7.1465","175.0452","0.0000","29.3864","24.5000","0.2796","10000.0000","45.39172285","-75.69676841"
"113.950","0.1678","13","0.0000","0.0000","-8.0749","56.3385","0.0000","29.3736","24.5000","0.2596","10000.0000","45.39172297","-75.69676855"
"114.000","0.1529","13","0.0000","0.0000","-9.0353","-59.6784","0.0000","29.3610","24.5000","0.2404","10000.0000","45.39172308","-75.69676868"
"114.050","0.1610","13","0.0000","0.0000","-11.5645","-43.8928","0.0000","29.3560","24.5000","0.2604","10000.0000","45.39172319","-75.69676877"
"114.100","0.1680","13","0.0000","0.0000","-14.0988","-28.2575","0.0000","29.3511","24.5000","0.2800","10000.0000","45.39172330","-75.69676887"
"114.150","0.1277","13","0.0000","0.0000","-16.8882","-19.9847","0.0000","29.3502","24.5000","0.2800","10000.0000","45.39172331","-75.69676893"
"114.200","0.0902","13","0.0000","0.0000","-19.4234","-10.2420","0.0000","29.3497","24.5000","0.2800","10000.0000","45.39172332","-75.69676899"
"114.250","0.1924","13","0.0000","0.0000","-9.5072","71.5256","0.0000","29.3686","24.5000","0.2800","10000.0000","45.39172321","-75.69676893"
"114.300","0.2904","13","0.0000","0.0000","0.1345","149.7001","0.0000","29.3870","24.5000","0.2799","10000.0000","45.39172310","-75.69676887"
"114.350","0.1883","13","0.0000","0.0000","-3.6719","51.8128","0.0000","29.3777","24.5000","0.2749","10000.0000","45.39172325","-75.69676901"
"114.400","0.0887","13","0.0000","0.0000","-7.4280","-44.4727","0.0000","29.3683","24.5010","0.2695","10000.0000","45.39172340","-75.69676915"
"114.450","0.1166","13","0.0000","0.0000","-8.7227","-62.2703","0.0000","29.3520","24.5510","0.2445","10000.0000","45.39172348","-75.69676929"
"114.500","0.1439","13","0.0000","0.0000","-10.0137","-78.9505","0.0000","29.3358","24.6000","0.2206","10000.0000","45.39172357","-75.69676942"
"114.550","0.1393","13","0.0000","0.0000","-11.1212","-40.8803","0.0000","29.3316","24.6000","0.2506","10000.0000","45.39172361","-75.69676947"
"114.600","0.1345","13","0.0000","0.0000","-12.3078","-4.1898","0.0000","29.3273","24.6000","0.2794","10000.0000","45.39172365","-75.69676951"
"114.650","0.1241","13","0.0000","0.0000","-17.3647","-35.1067","0.0000","29.3222","24.6000","0.2494","10000.0000","45.39172369","-75.69676962"
"114.700","0.1135","13","0.0000","0.0000","-22.2915","-66.4839","0.0000","29.3172","24.6000","0.2204","10000.0000","45.39172374","-75.69676973"
"114.750","0.0968","13","0.0000","0.0000","-20.8396","-120.4174","0.0000","29.3206","24.6000","0.2404","10000.0000","45.39172371","-75.69676974"
"114.800","0.0814","14","0.0000","0.0000","-19.1917","-169.8875","0.0000","29.3240","24.6000","0.2602","10000.0000","45.39172368","-75.69676976"
"114.850","0.1256","14","0.0000","0.0000","-7.9391","-0.6540","0.0000","29.3274","24.6000","0.2702","10000.0000","45.39172365","-75.69676978"
"114.900","0.1689","14","0.0000","0.0000","3.0885","165.1949","0.0000","29.3309","24.6000","0.2800","10000.0000","45.39172362","-75.69676979"
"114.950","0.1689","14","0.0000","0.0000","3.0885","165.1949","0.0000","29.3378","24.6000","0.2800","10000.0000","45.39172362","-75.69676981"
"115.000","0.1691","14","0.0000","0.0000","3.1985","164.9741","0.0000","29.3448","24.6000","0.2799","10000.0000","45.39172362","-75.69676982"
"115.050","0.1816","14","0.0000","0.0000","8.7028","153.9347","0.0000","29.3518","24.6000","0.2749","10000.0000","45.39172362","-75.69676984"
"115.100","0.1919","14","0.0000","0.0000","13.9560","141.6850","0.0000","29.3586","24.6000","0.2692","10000.0000","45.39172362","-75.69676985"
"115.150","0.0950","14","0.0000","0.0000","6.9075","70.1269","0.0000","29.3586","24.6000","0.2292","10000.0000","45.39172362","-75.69676985"
"115.200","0.0011","14","0.0000","0.0000","0.0347","-0.6707","0.0000","29.3588","24.6540","0.1905","10000.0000","45.39172362","-75.69676986"
"115.250","0.0581","14","0.0000","0.0000","1.7698","-34.2043","0.0000","29.3677","27.3540","0.2155","10000.0000","45.39172373","-75.69676998"
"115.300","0.1145","14","0.0000","0.0000","3.5029","-68.0817","0.0000","29.3767","29.9990","0.2403","10000.0000","45.39172384","-75.69677011"
"115.350","0.1476","14","0.0000","0.0000","5.1341","-118.8082","0.0000","29.3889","29.9490","0.2553","10000.0000","45.39172386","-75.69677026"
"115.400","0.1786","14","0.0000","0.0000","6.2115","-165.0350","0.0000","29.4009","29.8980","0.2697","10000.0000","45.39172387","-75.69677041"
"115.450","0.1066","14","0.0000","0.0000","-19.8506","9.2251","0.0000","29.4037","29.7980","0.2547","10000.0000","45.39172398","-75.69677046"
"115.500","0.0360","14","0.0000","0.0000","-45.3663","178.3970","0.0000","29.4067","29.6990","0.2403","10000.0000","45.39172408","-75.69677051"
"115.550","0.0360","14","0.0000","0.0000","-44.1116","98.2493","0.0000","29.4157","29.6490","0.2553","10000.0000","45.39172419","-75.69677063"
"115.600","0.0360","14","0.0000","0.0000","-42.3531","20.5103","0.0000","29.4246","29.5990","0.2696","10000.0000","45.39172430","-75.69677075"
"115.650","0.0360","14","0.0000","0.0000","-15.9164","60.8021","0.0000","29.4308","29.5490","0.2496","10000.0000","45.39172437","-75.69677082"
"115.700","0.0356","14","0.0000","0.0000","9.8916","99.2852","0.0000","29.4369","29.4980","0.2306","10000.0000","45.39172444","-75.69677088"
"115.750","0.0176","14","0.0000","0.0000","4.8958","49.1412","0.0000","29.4369","29.3980","0.2606","10000.0000","45.39172444","-75.69677088"
"115.800","0.0022","14","0.0000","0.0000","-0.0211","-0.0911","0.0000","29.4370","29.3640","0.2900","10000.0000","45.39172444","-75.69677088"
"115.850","0.1102","14","0.0000","0.0000","-1.0779","-4.6481","0.0000","29.4417","32.5640","0.2900","10000.0000","45.39172459","-75.69677105"
"115.900","0.2159","14","0.0000","0.0000","-2.0971","-9.0209","0.0000","29.4465","35.6970","0.2899","10000.0000","45.39172474","-75.69677122"
"115.950","0.2113","14","0.0000","0.0000","-1.2786","-4.3679","0.0000","29.4554","35.5470","0.2849","10000.0000","45.39172485","-75.69677134"
"116.000","0.2047","14","0.0000","0.0000","-0.4717","0.1901","0.0000","29.4642","35.3980","0.2800","10000.0000","45.39172496","-75.69677146"
"116.050","0.1013","14","0.0000","0.0000","-0.2335","0.0941","0.0000","29.4642","35.2980","0.2800","10000.0000","45.39172496","-75.69677146"
"116.100","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","35.1970","0.2799","10000.0000","45.39172496","-75.69677146"
"116.150","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","35.0470","0.2749","10000.0000","45.39172496","-75.69677146"
"116.200","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.8980","0.2700","10000.0000","45.39172496","-75.69677146"
"116.250","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.7980","0.2700","10000.0000","45.39172496","-75.69677146"
"116.300","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.6980","0.2701","10000.0000","45.39172496","-75.69677146"
"116.350","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.5980","0.2751","10000.0000","45.39172496","-75.69677146"
"116.400","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.4980","0.2800","10000.0000","45.39172496","-75.69677146"
"116.450","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.3980","0.2800","10000.0000","45.39172496","-75.69677146"
"116.500","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.2980","0.2797","10000.0000","45.39172496","-75.69677146"
"116.550","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","29.4642","34.1980","0.2647","10000.0000","45.39172496","-75.69677146"
"116.600","0.0019","14","0.0000","0.0000","0.0998","1.6968","0.0000","29.4641","34.1720","0.2502","10000.0000","45.39172497","-75.69677146"
"116.650","0.0989","14","0.0000","0.0000","5.0894","86.5390","0.0000","29.4594","37.7720","0.2602","10000.0000","45.39172520","-75.69677153"
"116.700","0.1923","14","0.0000","0.0000","10.3333","167.9874","0.0000","29.4549","41.2960","0.2696","10000.0000","45.39172543","-75.69677159"
"116.750","0.1134","14","0.0000","0.0000","28.0394","83.1453","0.0000","29.4563","41.0960","0.2496","10000.0000","45.39172568","-75.69677173"
"116.800","0.0365","14","0.0000","0.0000","44.8030","1.6236","0.0000","29.4574","40.8960","0.2302","10000.0000","45.39172592","-75.69677186"
"116.850","0.0626","14","0.0000","0.0000","15.3810","82.8033","0.0000","29.4420","40.6960","0.2402","10000.0000","45.39172606","-75.69677192"
"116.900","0.0898","14","0.0000","0.0000","-13.3651","160.4886","0.0000","29.4270","40.4960","0.2501","10000.0000","45.39172620","-75.69677199"
"116.950","0.1704","14","0.0000","0.0000","-8.9913","66.9478","0.0000","29.4276","40.2960","0.2551","10000.0000","45.39172645","-75.69677219"
"117.000","0.2496","14","0.0000","0.0000","-4.6237","-24.9291","0.0000","29.4280","40.0970","0.2600","10000.0000","45.39172670","-75.69677239"
"117.050","0.2596","14","0.0000","0.0000","-0.5640","-35.2735","0.0000","29.4195","39.9470","0.2600","10000.0000","45.39172684","-75.69677273"
"117.100","0.2682","14","0.0000","0.0000","3.3930","-44.8563","0.0000","29.4112","39.7960","0.2598","10000.0000","45.39172698","-75.69677307"
"117.150","0.2099","14","0.0000","0.0000","2.3226","-17.1189","0.0000","29.4116","39.5960","0.2498","10000.0000","45.39172717","-75.69677328"
"117.200","0.1526","14","0.0000","0.0000","1.2950","9.5090","0.0000","29.4119","39.3970","0.2401","10000.0000","45.39172736","-75.69677350"
"117.250","0.1435","14","0.0000","0.0000","2.3654","-18.2284","0.0000","29.4052","39.2470","0.2451","10000.0000","45.39172749","-75.69677371"
"117.300","0.1339","14","0.0000","0.0000","3.3676","-46.6563","0.0000","29.3983","39.0960","0.2498","10000.0000","45.39172761","-75.69677393"
"117.350","0.0920","14","0.0000","0.0000","1.0236","-108.9189","0.0000","29.3855","38.8960","0.2398","10000.0000","45.39172773","-75.69677407"
"117.400","0.0517","14","0.0000","0.0000","-1.3594","-168.1165","0.0000","29.3726","38.6970","0.2300","10000.0000","45.39172785","-75.69677420"
"117.450","0.0911","14","0.0000","0.0000","-5.6543","-77.1266","0.0000","29.3530","38.5470","0.2300","10000.0000","45.39172802","-75.69677431"
"117.500","0.1291","14","0.0000","0.0000","-10.2120","12.9110","0.0000","29.3334","38.3970","0.2295","10000.0000","45.39172820","-75.69677442"
"117.550","0.0954","14","0.0000","0.0000","-27.6441","56.2902","0.0000","29.3136","38.2470","0.2045","10000.0000","45.39172832","-75.69677454"
"117.600","0.0640","14","0.0000","0.0000","-44.3382","96.3908","0.0000","29.2938","38.0970","0.1802","10000.0000","45.39172843","-75.69677466"
"117.650","0.1481","14","0.0000","0.0000","-24.8707","-24.1626","0.0000","29.2713","37.9470","0.1902","10000.0000","45.39172851","-75.69677472"
"117.700","0.2304","14","0.0000","0.0000","-5.8440","-139.1960","0.0000","29.2487","37.7980","0.2005","10000.0000","45.39172859","-75.69677478"
"117.750","0.2261","14","0.0000","0.0000","-8.4237","16.2538","0.0000","29.2202","37.6980","0.2255","10000.0000","45.39172866","-75.69677477"
"117.800","0.2234","14","0.0000","0.0000","-10.9154","168.1518","0.0000","29.1917","37.5970","0.2499","10000.0000","45.39172872","-75.69677475"
"117.850","0.2987","14","0.0000","0.0000","-9.0986","146.0129","0.0000","29.1676","37.4470","0.2449","10000.0000","45.39172882","-75.69677467"
"117.900","0.3712","14","0.0000","0.0000","-7.3118","124.6085","0.0000","29.1435","37.2970","0.2402","10000.0000","45.39172891","-75.69677459"
"117.950","0.3123","14","0.0000","0.0000","-6.9993","139.1945","0.0000","29.1219","37.1470","0.2502","10000.0000","45.39172898","-75.69677459"
"118.000","0.2537","14","0.0000","0.0000","-6.5952","153.6060","0.0000","29.1004","36.9980","0.2600","10000.0000","45.39172905","-75.69677459"
"118.050","0.2108","14","0.0000","0.0000","-1.7045","159.4590","0.0000","29.0830","36.8980","0.2600","10000.0000","45.39172908","-75.69677454"
"118.100","0.1695","14","0.0000","0.0000","2.9988","161.7447","0.0000","29.0656","36.7980","0.2599","10000.0000","45.39172911","-75.69677449"
"118.150","0.2017","14","0.0000","0.0000","-1.4865","-10.7672","0.0000","29.0404","36.6980","0.2549","10000.0000","45.39172914","-75.69677449"
"118.200","0.2319","14","0.0000","0.0000","-5.9577","-176.4070","0.0000","29.0153","36.5970","0.2501","10000.0000","45.39172918","-75.69677449"
"118.250","0.1593","14","0.0000","0.0000","-9.7430","-5.3128","0.0000","28.9937","36.4470","0.2551","10000.0000","45.39172925","-75.69677449"
"118.300","0.0886","14","0.0000","0.0000","-13.4632","161.9720","0.0000","28.9721","36.2980","0.2598","10000.0000","45.39172932","-75.69677449"
"118.350","0.1094","14","0.0000","0.0000","-13.9916","142.5976","0.0000","28.9469","36.1980","0.2498","10000.0000","45.39172935","-75.69677449"
"118.400","0.1298","14","0.0000","0.0000","-14.4630","122.4950","0.0000","28.9218","36.0980","0.2399","10000.0000","45.39172939","-75.69677449"
"118.450","0.1298","14","0.0000","0.0000","-12.1399","66.7114","0.0000","28.9002","35.9980","0.2349","10000.0000","45.39172946","-75.69677449"
"118.500","0.1294","14","0.0000","0.0000","-10.0173","12.9176","0.0000","28.8787","35.8980","0.2297","10000.0000","45.39172953","-75.69677449"
"118.550","0.1086","14","0.0000","0.0000","-17.7175","56.6272","0.0000","28.8596","35.7980","0.2147","10000.0000","45.39172958","-75.69677456"
"118.600","0.0888","14","0.0000","0.0000","-25.0924","97.2323","0.0000","28.8406","35.6980","0.1999","10000.0000","45.39172962","-75.69677464"
"118.650","0.1189","14","0.0000","0.0000","-16.5275","-14.2806","0.0000","28.8250","35.5980","0.1949","10000.0000","45.39172964","-75.69677473"
"118.700","0.1484","14","0.0000","0.0000","-8.1879","-122.5013","0.0000","28.8091","35.4980","0.1907","10000.0000","45.39172965","-75.69677482"
"118.750","0.1484","14","0.0000","0.0000","-10.8860","-69.4051","0.0000","28.7860","35.3980","0.2257","10000.0000","45.39172980","-75.69677493"
"118.800","0.1481","14","0.0000","0.0000","-13.5473","-16.2000","0.0000","28.7631","35.2980","0.2595","10000.0000","45.39172994","-75.69677503"
"118.850","0.1336","14","0.0000","0.0000","-14.4030","42.3438","0.0000","28.7562","35.1980","0.2345","10000.0000","45.39172994","-75.69677502"
"118.900","0.1201","14","0.0000","0.0000","-15.2301","98.3506","0.0000","28.7489","35.0980","0.2104","10000.0000","45.39172995","-75.69677501"
"118.950","0.1574","14","0.0000","0.0000","-14.6578","30.0504","0.0000","28.7283","34.9980","0.2304","10000.0000","45.39173007","-75.69677519"
"119.000","0.1931","14","0.0000","0.0000","-14.1085","-35.5178","0.0000","28.7078","34.8980","0.2497","10000.0000","45.39173019","-75.69677537"
"119.050","0.1559","14","0.0000","0.0000","-14.6807","32.7824","0.0000","28.6973","34.7980","0.2347","10000.0000","45.39173016","-75.69677536"
"119.100","0.1194","14","0.0000","0.0000","-15.0043","99.9777","0.0000","28.6871","34.6980","0.2203","10000.0000","45.39173013","-75.69677534"
"119.150","0.1194","14","0.0000","0.0000","-3.1436","113.0291","0.0000","28.6925","34.5980","0.2353","10000.0000","45.39173021","-75.69677547"
"119.200","0.1189","14","0.0000","0.0000","8.4950","125.5641","0.0000","28.6977","34.4980","0.2495","10000.0000","45.39173029","-75.69677559"
"119.250","0.0952","14","0.0000","0.0000","9.2508","112.7985","0.0000","28.6934","34.3980","0.2245","10000.0000","45.39173033","-75.69677563"
"119.300","0.0723","14","0.0000","0.0000","9.8789","97.5859","0.0000","28.6890","34.2980","0.2005","10000.0000","45.39173037","-75.69677568"
"119.350","0.0872","14","0.0000","0.0000","4.2463","-37.5263","0.0000","28.6771","34.1980","0.2255","10000.0000","45.39173047","-75.69677576"
"119.400","0.1013","14","0.0000","0.0000","-1.4846","-166.9151","0.0000","28.6652","34.0990","0.2498","10000.0000","45.39173058","-75.69677584"
"119.450","0.0759","14","0.0000","0.0000","-12.0370","-15.8548","0.0000","28.6558","34.0490","0.2398","10000.0000","45.39173067","-75.69677599"
"119.500","0.0513","14","0.0000","0.0000","-22.2890","132.4860","0.0000","28.6464","33.9980","0.2303","10000.0000","45.39173075","-75.69677614"
"119.550","0.0699","14","0.0000","0.0000","-17.8262","147.5736","0.0000","28.6396","33.8980","0.2453","10000.0000","45.39173082","-75.69677611"
"119.600","0.0879","14","0.0000","0.0000","-13.3651","160.4886","0.0000","28.6329","33.7990","0.2600","10000.0000","45.39173088","-75.69677608"
"119.650","0.0750","14","0.0000","0.0000","-8.9913","66.9478","0.0000","28.6304","33.7490","0.2600","10000.0000","45.39173097","-75.69677625"
"119.700","0.0629","14","0.0000","0.0000","-4.6869","-23.6044","0.0000","28.6280","33.6980","0.2594","10000.0000","45.39173105","-75.69677642"
"119.750","0.0886","14","0.0000","0.0000","-3.7844","32.2849","0.0000","28.6238","33.5980","0.2294","10000.0000","45.39173115","-75.69677645"
"119.800","0.1133","14","0.0000","0.0000","-2.8029","86.6358","0.0000","28.6198","33.4990","0.2004","10000.0000","45.39173125","-75.69677648"
"119.850","0.0876","14","0.0000","0.0000","2.0446","65.6057","0.0000","28.6182","33.4490","0.2204","10000.0000","45.39173133","-75.69677659"
"119.900","0.0626","14","0.0000","0.0000","6.6383","43.3917","0.0000","28.6165","33.3980","0.2395","10000.0000","45.39173141","-75.69677670"
"119.950","0.0755","14","0.0000","0.0000","-1.2031","-36.8363","0.0000","28.6105","33.2980","0.2145","10000.0000","45.39173147","-75.69677687"
"120.000","0.0877","14","0.0000","0.0000","-9.2526","-112.5050","0.0000","28.6044","33.1990","0.1901","10000.0000","45.39173152","-75.69677704"
"120.050","0.0616","14","0.0000","0.0000","-27.5045","35.2248","0.0000","28.5925","33.1490","0.1951","10000.0000","45.39173163","-75.69677711"
"120.100","0.0371","14","0.0000","0.0000","-45.2546","176.4404","0.0000","28.5806","33.0980","0.2003","10000.0000","45.39173174","-75.69677719"
"120.150","0.0933","14","0.0000","0.0000","-38.4140","-1.5401","0.0000","28.5712","32.9980","0.2153","10000.0000","45.39173182","-75.69677734"
"120.200","0.1488","14","0.0000","0.0000","-31.6508","-174.9946","0.0000","28.5619","32.8990","0.2298","10000.0000","45.39173191","-75.69677750"
"120.250","0.1681","14","0.0000","0.0000","-28.6859","-126.6746","0.0000","28.5614","32.8490","0.2198","10000.0000","45.39173204","-75.69677753"
"120.300","0.1872","14","0.0000","0.0000","-25.7979","-76.9316","0.0000","28.5606","32.7990","0.2104","10000.0000","45.39173218","-75.69677756"
"120.350","0.1922","14","0.0000","0.0000","-26.6755","42.5415","0.0000","28.5459","32.7490","0.2304","10000.0000","45.39173225","-75.69677757"
"120.400","0.1976","14","0.0000","0.0000","-27.4656","156.8111","0.0000","28.5315","32.6990","0.2494","10000.0000","45.39173232","-75.69677759"
"120.450","0.2198","14","0.0000","0.0000","-23.9704","16.1027","0.0000","28.5300","32.6490","0.2194","10000.0000","45.39173239","-75.69677769"
"120.500","0.2405","14","0.0000","0.0000","-20.7936","-118.7735","0.0000","28.5284","32.5980","0.1902","10000.0000","45.39173247","-75.69677780"
"120.550","0.1918","14","0.0000","0.0000","-33.2168","32.1222","0.0000","28.5279","32.4980","0.2002","10000.0000","45.39173261","-75.69677783"
"120.600","0.1442","14","0.0000","0.0000","-45.3314","179.3025","0.0000","28.5274","32.3990","0.2099","10000.0000","45.39173274","-75.69677786"
"120.650","0.1567","14","0.0000","0.0000","-42.3284","144.4275","0.0000","28.5311","32.3490","0.2049","10000.0000","45.39173283","-75.69677784"
"120.700","0.1695","14","0.0000","0.0000","-39.2553","108.7314","0.0000","28.5347","32.2990","0.2006","10000.0000","45.39173293","-75.69677783"
