"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones 30ft per
90 degree arb
(low fuel runs) {
6.90
6.38
6.98
}
6.78
6.38
6.86"
"9.150","0.3497","14","0.0000","0.0000","-58.9895","139.5524","0.0000","32.5953","33.1000","0.2134","10000.0000","45.39174191","-75.69674123"
"9.200","0.3903","14","0.0000","0.0000","-50.5955","164.8599","0.0000","32.5839","33.1000","0.2434","10000.0000","45.39174189","-75.69674127"
"9.250","0.3832","14","0.0000","0.0000","-58.6701","141.2293","0.0000","32.5586","33.1000","0.2227","10000.0000","45.39174199","-75.69674131"
"9.300","0.3627","14","0.0000","0.0000","-71.3897","103.7956","0.0000","32.5293","33.1000","0.1877","10000.0000","45.39174213","-75.69674134"
"9.350","0.3704","14","0.0000","0.0000","-64.1106","41.9269","0.0000","32.5272","33.1000","0.2073","10000.0000","45.39174227","-75.69674143"
"9.400","0.3860","14","0.0000","0.0000","-51.1909","-26.8337","0.0000","32.5328","33.1000","0.2423","10000.0000","45.39174241","-75.69674154"
"9.450","0.3786","14","0.0000","0.0000","-50.6078","-50.6381","0.0000","32.5347","33.1000","0.2422","10000.0000","45.39174244","-75.69674151"
"9.500","0.3648","14","0.0000","0.0000","-53.5044","-61.7626","0.0000","32.5355","33.1000","0.2322","10000.0000","45.39174243","-75.69674145"
"9.550","0.3568","14","0.0000","0.0000","-54.9943","-42.0171","0.0000","32.5271","33.1000","0.2378","10000.0000","45.39174251","-75.69674145"
"9.600","0.3504","14","0.0000","0.0000","-56.0875","-13.5646","0.0000","32.5160","33.1000","0.2478","10000.0000","45.39174261","-75.69674146"
"9.650","0.3736","14","0.0000","0.0000","-49.1559","-24.2537","0.0000","32.5109","33.0610","0.2539","10000.0000","45.39174265","-75.69674145"
"9.700","0.4051","14","0.0000","0.0000","-39.9609","-45.9828","0.0000","32.5075","33.0110","0.2589","10000.0000","45.39174269","-75.69674144"
"9.750","0.4408","14","0.0000","0.0000","-36.6237","-44.3188","0.0000","32.4974","33.0000","0.2678","10000.0000","45.39174278","-75.69674149"
"9.800","0.4776","14","0.0000","0.0000","-34.9386","-36.0567","0.0000","32.4855","33.0000","0.2778","10000.0000","45.39174289","-75.69674157"
"9.850","0.5333","14","0.0000","0.0000","-31.1596","-27.2863","0.0000","32.4859","33.0000","0.2917","10000.0000","45.39174303","-75.69674156"
"9.900","0.5943","14","0.0000","0.0000","-26.7900","-18.3725","0.0000","32.4898","33.0000","0.3067","10000.0000","45.39174319","-75.69674153"
"9.950","0.5737","14","0.0000","0.0000","-26.7226","-29.1981","0.0000","32.4906","33.0000","0.2983","10000.0000","45.39174322","-75.69674152"
"10.000","0.5300","14","0.0000","0.0000","-27.8685","-45.5911","0.0000","32.4906","33.0000","0.2833","10000.0000","45.39174322","-75.69674152"
"10.050","0.5252","14","0.0000","0.0000","-26.7373","-32.7290","0.0000","32.4882","32.9610","0.2878","10000.0000","45.39174335","-75.69674149"
"10.100","0.5314","14","0.0000","0.0000","-24.9638","-11.6155","0.0000","32.4851","32.9110","0.2978","10000.0000","45.39174350","-75.69674144"
"10.150","0.4647","15","0.0000","0.0000","-27.4522","-18.5927","0.0000","32.4960","32.9000","0.2922","10000.0000","45.39174353","-75.69674140"
"10.200","0.3774","15","0.0000","0.0000","-31.1428","-33.4930","0.0000","32.5108","32.9000","0.2822","10000.0000","45.39174352","-75.69674137"
"10.250","0.4005","15","0.0000","0.0000","-29.7728","-38.6617","0.0000","32.4993","32.9000","0.2800","10000.0000","45.39174361","-75.69674141"
"10.300","0.4547","15","0.0000","0.0000","-26.9754","-41.0857","0.0000","32.4804","32.9000","0.2800","10000.0000","45.39174372","-75.69674148"
"10.350","0.3788","15","0.0000","0.0000","-37.6768","-42.4915","0.0000","32.4797","32.9000","0.2605","10000.0000","45.39174376","-75.69674144"
"10.400","0.2663","15","0.0000","0.0000","-52.1856","-43.6102","0.0000","32.4841","32.9000","0.2355","10000.0000","45.39174378","-75.69674138"
"10.450","0.2052","15","0.0000","0.0000","-55.7728","-16.7455","0.0000","32.5082","32.9000","0.2144","10000.0000","45.39174378","-75.69674132"
"10.500","0.1587","15","0.0000","0.0000","-56.2797","18.0121","0.0000","32.5377","32.9000","0.1944","10000.0000","45.39174376","-75.69674126"
"10.550","0.1984","15","0.0000","0.0000","-45.9040","76.7079","0.0000","32.5224","32.8610","0.2173","10000.0000","45.39174371","-75.69674121"
"10.600","0.2624","15","0.0000","0.0000","-32.4589","142.1557","0.0000","32.4944","32.8110","0.2523","10000.0000","45.39174364","-75.69674116"
"10.650","0.2541","15","0.0000","0.0000","-35.3144","98.1439","0.0000","32.4879","32.8000","0.2483","10000.0000","45.39174378","-75.69674116"
"10.700","0.2253","15","0.0000","0.0000","-42.7674","23.2590","0.0000","32.4875","32.8000","0.2333","10000.0000","45.39174398","-75.69674118"
"10.750","0.2105","15","0.0000","0.0000","-52.7891","6.8051","0.0000","32.4671","32.8000","0.2144","10000.0000","45.39174406","-75.69674123"
"10.800","0.1996","15","0.0000","0.0000","-63.5354","6.8318","0.0000","32.4411","32.8000","0.1944","10000.0000","45.39174410","-75.69674129"
"10.850","0.2009","15","0.0000","0.0000","-66.1286","-50.7990","0.0000","32.4321","32.8000","0.1822","10000.0000","45.39174414","-75.69674134"
"10.900","0.2057","15","0.0000","0.0000","-66.4224","-124.6922","0.0000","32.4278","32.8000","0.1722","10000.0000","45.39174418","-75.69674138"
"10.950","0.2402","15","0.0000","0.0000","-54.8230","-18.2566","0.0000","32.4071","32.7610","0.1934","10000.0000","45.39174417","-75.69674140"
"11.000","0.2830","15","0.0000","0.0000","-39.8693","139.0410","0.0000","32.3818","32.7110","0.2234","10000.0000","45.39174414","-75.69674142"
"11.050","0.2638","15","0.0000","0.0000","-38.8317","171.2693","0.0000","32.3851","32.7000","0.2261","10000.0000","45.39174416","-75.69674138"
"11.100","0.2271","15","0.0000","0.0000","-41.7192","168.2216","0.0000","32.3965","32.7000","0.2211","10000.0000","45.39174418","-75.69674134"
"11.150","0.2358","15","0.0000","0.0000","-40.4016","117.5417","0.0000","32.4047","32.7000","0.2161","10000.0000","45.39174429","-75.69674132"
"11.200","0.2573","15","0.0000","0.0000","-37.8979","53.4269","0.0000","32.4120","32.7000","0.2111","10000.0000","45.39174441","-75.69674130"
"11.250","0.2368","15","0.0000","0.0000","-46.2118","81.5588","0.0000","32.3938","32.7000","0.2061","10000.0000","45.39174442","-75.69674131"
"11.300","0.2043","15","0.0000","0.0000","-57.5768","135.7090","0.0000","32.3685","32.7000","0.2011","10000.0000","45.39174439","-75.69674132"
"11.350","0.2196","15","0.0000","0.0000","-54.9101","24.3555","0.0000","32.3405","32.7000","0.2039","10000.0000","45.39174439","-75.69674133"
"11.400","0.2482","15","0.0000","0.0000","-48.2856","-133.6785","0.0000","32.3118","32.7000","0.2089","10000.0000","45.39174440","-75.69674132"
"11.450","0.3473","15","0.0000","0.0000","-35.4144","-114.4101","0.0000","32.3105","32.7000","0.2334","10000.0000","45.39174450","-75.69674136"
"11.500","0.4661","15","0.0000","0.0000","-20.7814","-45.1334","0.0000","32.3169","32.7000","0.2634","10000.0000","45.39174464","-75.69674141"
"11.550","0.5109","15","0.0000","0.0000","-17.3771","-41.3685","0.0000","32.3061","32.7000","0.2583","10000.0000","45.39174468","-75.69674149"
"11.600","0.5348","15","0.0000","0.0000","-17.1399","-56.0813","0.0000","32.2904","32.7000","0.2433","10000.0000","45.39174469","-75.69674158"
"11.650","0.5509","15","0.0000","0.0000","-17.4070","-53.7406","0.0000","32.2667","32.7000","0.2478","10000.0000","45.39174473","-75.69674165"
"11.700","0.5650","15","0.0000","0.0000","-17.8162","-46.5899","0.0000","32.2407","32.7000","0.2578","10000.0000","45.39174478","-75.69674171"
"11.750","0.5016","15","0.0000","0.0000","-20.3494","-38.5707","0.0000","32.2214","32.7000","0.2639","10000.0000","45.39174481","-75.69674168"
"11.800","0.4164","15","0.0000","0.0000","-23.4816","-30.3066","0.0000","32.2041","32.7000","0.2689","10000.0000","45.39174484","-75.69674164"
"11.850","0.3938","15","0.0000","0.0000","-24.2776","-41.7764","0.0000","32.1914","32.7000","0.2583","10000.0000","45.39174483","-75.69674166"
"11.900","0.3888","15","0.0000","0.0000","-24.4145","-58.8122","0.0000","32.1800","32.7000","0.2433","10000.0000","45.39174480","-75.69674171"
"11.950","0.3748","15","0.0000","0.0000","-24.9654","-61.8282","0.0000","32.1742","32.7000","0.2400","10000.0000","45.39174483","-75.69674176"
"12.000","0.3582","15","0.0000","0.0000","-25.6330","-60.8898","0.0000","32.1699","32.7000","0.2400","10000.0000","45.39174487","-75.69674180"
"12.050","0.4046","15","0.0000","0.0000","-23.0710","-51.6052","0.0000","32.1569","32.7000","0.2517","10000.0000","45.39174494","-75.69674187"
"12.100","0.4689","15","0.0000","0.0000","-19.5980","-39.9665","0.0000","32.1414","32.7000","0.2667","10000.0000","45.39174501","-75.69674195"
"12.150","0.4271","15","0.0000","0.0000","-21.2783","-27.8281","0.0000","32.1414","32.7000","0.2700","10000.0000","45.39174505","-75.69674192"
"12.200","0.3554","15","0.0000","0.0000","-24.4120","-15.5487","0.0000","32.1459","32.7000","0.2700","10000.0000","45.39174507","-75.69674185"
"12.250","0.2914","15","0.0000","0.0000","-36.6825","-47.6606","0.0000","32.1406","32.7000","0.2349","10000.0000","45.39174504","-75.69674189"
"12.300","0.2296","15","0.0000","0.0000","-51.5300","-92.2931","0.0000","32.1326","32.7000","0.1899","10000.0000","45.39174498","-75.69674195"
"12.350","0.2087","15","0.0000","0.0000","-56.8559","-4.7159","0.0000","32.1119","32.7000","0.1839","10000.0000","45.39174499","-75.69674191"
"12.400","0.1993","15","0.0000","0.0000","-59.4963","120.1512","0.0000","32.0876","32.7000","0.1889","10000.0000","45.39174502","-75.69674185"
"12.450","0.2810","15","0.0000","0.0000","-47.6273","128.8082","0.0000","32.0945","32.7000","0.1978","10000.0000","45.39174501","-75.69674177"
"12.500","0.3884","15","0.0000","0.0000","-31.6660","104.6880","0.0000","32.1102","32.7000","0.2078","10000.0000","45.39174500","-75.69674167"
"12.550","0.4365","15","0.0000","0.0000","-26.3316","118.6084","0.0000","32.1142","32.7000","0.2490","10000.0000","45.39174494","-75.69674162"
"12.600","0.4680","15","0.0000","0.0000","-23.9945","143.2581","0.0000","32.1149","32.7000","0.2990","10000.0000","45.39174487","-75.69674157"
"12.650","0.4029","15","0.0000","0.0000","-25.5411","136.2486","0.0000","32.1293","32.7000","0.2866","10000.0000","45.39174488","-75.69674154"
"12.700","0.3106","15","0.0000","0.0000","-28.1831","120.3096","0.0000","32.1477","32.7000","0.2566","10000.0000","45.39174490","-75.69674151"
"12.750","0.2486","15","0.0000","0.0000","-35.9015","7.3677","0.0000","32.1428","32.7000","0.2383","10000.0000","45.39174489","-75.69674154"
"12.800","0.1953","15","0.0000","0.0000","-45.0518","-132.9340","0.0000","32.1315","32.7000","0.2233","10000.0000","45.39174486","-75.69674158"
"12.850","0.2775","15","0.0000","0.0000","-37.4675","-146.6106","0.0000","32.1106","32.7390","0.2161","10000.0000","45.39174487","-75.69674170"
"12.900","0.3979","15","0.0000","0.0000","-25.1633","-124.5724","0.0000","32.0871","32.7890","0.2111","10000.0000","45.39174490","-75.69674184"
"12.950","0.9381","15","-0.0031","0.0978","-16.5359","-22.3503","0.0000","32.0767","32.8000","0.2529","10000.0000","45.39174465","-75.69674146"
"13.000","1.5966","15","-0.0070","0.2231","-8.9456","102.4879","0.0000","32.0700","32.8000","0.3079","10000.0000","45.39174433","-75.69674093"
"13.050","2.4102","15","-0.0017","0.3023","-6.2414","132.3829","0.0000","32.0308","32.8000","0.3239","10000.0000","45.39174380","-75.69674034"
"13.100","3.2676","15","0.0062","0.3684","-4.9154","135.4991","0.0000","31.9825","32.8000","0.3289","10000.0000","45.39174321","-75.69673972"
"13.150","3.9158","13","0.0222","0.4289","-4.1680","139.0097","12.3087","31.9657","32.7610","0.3339","5.0632","45.39174244","-75.69673906"
"13.200","4.5050","13","0.0404","0.4877","-3.5838","142.6315","28.0891","31.9578","32.7110","0.3389","2.5526","45.39174162","-75.69673840"
"13.250","5.2608","13","0.0510","0.5263","-3.2558","145.7661","29.7590","31.9202","32.7000","0.3400","2.8135","45.39174061","-75.69673767"
"13.300","6.0636","13","0.0595","0.5593","-3.0002","148.7632","27.4490","31.8743","32.7000","0.3400","3.5158","45.39173956","-75.69673691"
"13.350","7.1245","13","0.0801","0.5775","-2.4969","149.6652","29.4987","31.8805","32.7000","0.3361","3.8439","45.39173813","-75.69673586"
"13.400","8.2584","13","0.1041","0.5914","-1.9238","149.9763","32.7780","31.9015","32.7000","0.3311","4.0099","45.39173659","-75.69673472"
"13.450","9.5116","13","0.1171","0.5916","-1.4383","150.3335","32.1475","31.9455","32.7000","0.3261","4.7090","45.39173475","-75.69673335"
"13.500","10.7984","13","0.1269","0.5879","-0.9776","150.7037","30.4142","31.9960","32.7000","0.3211","5.6507","45.39173281","-75.69673193"
"13.550","11.8907","13","0.1073","0.5947","-0.8158","152.0540","23.6789","32.0054","32.6610","0.3200","7.9922","45.39173075","-75.69673064"
"13.600","12.9281","13","0.0793","0.6044","-0.7382","153.6807","15.5329","32.0032","32.6110","0.3200","13.2465","45.39172866","-75.69672940"
"13.650","13.7801","13","0.0721","0.5833","-0.6295","154.7227","12.7004","32.0077","32.6000","0.3200","17.2685","45.39172650","-75.69672808"
"13.700","14.5799","13","0.0709","0.5535","-0.5121","155.5998","11.3666","32.0140","32.6000","0.3200","20.4147","45.39172433","-75.69672674"
"13.750","15.2922","13","0.0697","0.4979","-0.4214","156.0060","10.3848","32.0285","32.6000","0.3200","23.4366","45.39172214","-75.69672543"
"13.800","15.9800","13","0.0685","0.4349","-0.3383","156.2795","9.5022","32.0452","32.6000","0.3200","26.7653","45.39171993","-75.69672413"
"13.850","16.5804","13","0.0652","0.3795","-0.3258","156.5408","8.5958","32.0461","32.5610","0.3200","30.6994","45.39171763","-75.69672276"
"13.900","17.1563","13","0.0612","0.3261","-0.3333","156.7988","7.6827","32.0424","32.5110","0.3200","35.5411","45.39171529","-75.69672138"
"13.950","17.7851","13","0.0434","0.2875","-0.3140","156.5619","5.3293","32.0401","32.5000","0.3200","53.1139","45.39171289","-75.69671991"
"14.000","18.4289","13","0.0217","0.2530","-0.2871","156.1855","2.5696","32.0380","32.5000","0.3200","114.1422","45.39171047","-75.69671842"
"14.050","18.6997","13","0.0057","0.2267","-0.1931","156.3342","0.6888","32.0606","32.5000","0.3239","432.1047","45.39170813","-75.69671696"
"14.100","18.8654","13","-0.0086","0.2027","-0.0800","156.6311","-0.9443","32.0902","32.5000","0.3289","317.9707","45.39170581","-75.69671552"
"14.150","19.1222","13","-0.0019","0.1717","-0.1446","157.2049","-0.2321","32.0497","32.4610","0.3261","1311.4718","45.39170348","-75.69671428"
"14.200","19.4048","13","0.0108","0.1387","-0.2593","157.8569","1.1416","31.9894","32.4110","0.3211","270.5208","45.39170115","-75.69671310"
"14.250","19.5632","13","0.0134","0.1131","-0.1963","157.4062","1.4148","32.0054","32.3610","0.3200","220.0735","45.39169887","-75.69671166"
"14.300","19.6867","13","0.0132","0.0896","-0.0833","156.6445","1.3775","32.0430","32.3110","0.3200","227.4513","45.39169661","-75.69671016"
"14.350","19.8133","13","0.0046","0.0835","-0.0657","156.6659","0.4849","32.0362","32.3000","0.3122","650.2682","45.39169430","-75.69670882"
"14.400","19.9409","13","-0.0064","0.0822","-0.0751","156.9083","-0.6489","32.0169","32.3000","0.3022","489.0743","45.39169198","-75.69670753"
"14.450","20.0964","13","-0.0137","0.0941","-0.1889","157.1256","-1.3907","31.9509","32.3000","0.2961","229.9901","45.39168968","-75.69670617"
"14.500","20.2597","13","-0.0200","0.1097","-0.3321","157.3359","-2.0219","31.8717","32.3000","0.2911","159.4784","45.39168739","-75.69670480"
"14.550","20.6581","13","-0.0290","0.1362","-0.4017","156.7625","-2.8993","31.8368","32.3000","0.2900","113.4020","45.39168490","-75.69670328"
"14.600","21.1228","13","-0.0388","0.1658","-0.4505","155.9680","-3.8461","31.8144","32.3000","0.2900","87.4069","45.39168235","-75.69670171"
"14.650","21.4196","13","-0.0361","0.1757","-0.4291","155.8783","-3.5369","31.8064","32.3000","0.2900","96.3849","45.39167982","-75.69670012"
"14.700","21.6691","13","-0.0298","0.1800","-0.3878","155.9872","-2.8734","31.8023","32.3000","0.2900","120.0245","45.39167729","-75.69669852"
"14.750","21.9791","13","-0.0267","0.1900","-0.4262","156.1795","-2.5441","31.7724","32.3000","0.2861","137.4967","45.39167470","-75.69669698"
"14.800","22.3061","13","-0.0247","0.2015","-0.4870","156.3953","-2.3091","31.7351","32.3000","0.2811","153.7414","45.39167209","-75.69669546"
"14.850","22.6612","13","-0.0377","0.1980","-0.5029","156.0583","-3.4465","31.7173","32.3000","0.2800","104.6475","45.39166941","-75.69669374"
"14.900","23.0243","13","-0.0550","0.1902","-0.5060","155.5654","-4.9708","31.7050","32.3000","0.2800","73.7185","45.39166670","-75.69669197"
"14.950","23.3056","13","-0.0478","0.1804","-0.4364","155.1358","-4.2809","31.7220","32.3000","0.2800","86.6447","45.39166398","-75.69669012"
"15.000","23.5639","13","-0.0336","0.1699","-0.3462","154.7240","-2.9665","31.7471","32.3000","0.2800","126.4224","45.39166125","-75.69668825"
"15.050","23.8342","13","-0.0279","0.1599","-0.3794","154.6514","-2.4275","31.7234","32.3000","0.2800","156.2628","45.39165852","-75.69668647"
"15.100","24.1079","13","-0.0246","0.1501","-0.4474","154.6744","-2.1073","31.6858","32.3000","0.2800","182.0760","45.39165579","-75.69668471"
"15.150","24.3963","12","-0.0348","0.1531","-0.4807","154.8089","-2.9339","31.6515","32.3000","0.2800","132.3405","45.39165298","-75.69668293"
"15.200","24.6889","12","-0.0488","0.1596","-0.5043","154.9749","-4.0841","31.6180","32.3000","0.2800","96.2120","45.39165014","-75.69668115"
"15.250","24.9485","12","-0.0411","0.1524","-0.4655","154.6981","-3.4175","31.6144","32.3000","0.2800","116.1857","45.39164729","-75.69667923"
"15.300","25.1987","12","-0.0273","0.1413","-0.4091","154.2964","-2.2386","31.6193","32.3000","0.2800","179.1528","45.39164442","-75.69667728"
"15.350","25.3759","12","-0.0143","0.1334","-0.3884","154.1717","-1.1682","31.6152","32.3000","0.2800","345.7250","45.39164154","-75.69667536"
"15.400","25.5324","12","-0.0015","0.1264","-0.3778","154.1250","-0.1284","31.6087","32.3000","0.2800","3165.3640","45.39163865","-75.69667346"
"15.450","25.8138","12","-0.0104","0.1118","-0.3789","153.8892","-0.8203","31.5898","32.3000","0.2800","500.8510","45.39163573","-75.69667143"
"15.500","26.1304","12","-0.0254","0.0951","-0.3834","153.6002","-2.0006","31.5675","32.3000","0.2800","207.8747","45.39163279","-75.69666937"
"15.550","26.1995","12","-0.0516","0.0725","-0.3960","153.6109","-4.0284","31.5555","32.3000","0.2800","103.5101","45.39162991","-75.69666736"
"15.600","26.1989","12","-0.0809","0.0482","-0.4109","153.7061","-6.2952","31.5464","32.3000","0.2800","66.2362","45.39162705","-75.69666538"
"15.650","26.1637","12","-0.1225","0.0335","-0.4417","153.4289","-9.4980","31.5212","32.3000","0.2800","43.8418","45.39162423","-75.69666335"
"15.700","26.1189","12","-0.1675","0.0215","-0.4770","153.0466","-12.9648","31.4914","32.3000","0.2800","32.0633","45.39162143","-75.69666130"
"15.750","26.0794","12","-0.2266","0.0190","-0.4601","151.5830","-17.5130","31.4796","32.3000","0.2800","23.7004","45.39161876","-75.69665895"
"15.800","26.0414","12","-0.2897","0.0193","-0.4284","149.8145","-22.3663","31.4729","32.3000","0.2800","18.5307","45.39161613","-75.69665651"
"15.850","26.2214","12","-0.3527","0.0304","-0.4006","148.0757","-27.2060","31.4812","32.2610","0.2761","15.3395","45.39161347","-75.69665381"
"15.900","26.4629","12","-0.4156","0.0445","-0.3737","146.3454","-32.0418","31.4937","32.2110","0.2711","13.1444","45.39161079","-75.69665104"
"15.950","26.6310","12","-0.4486","0.0638","-0.3348","144.3668","-34.5137","31.4931","32.2000","0.2739","12.2805","45.39160828","-75.69664799"
"16.000","26.7784","12","-0.4731","0.0845","-0.2925","142.3182","-36.3189","31.4887","32.2000","0.2789","11.7347","45.39160582","-75.69664485"
"16.050","26.8559","12","-0.4968","0.1030","-0.2374","140.6227","-37.9690","31.5030","32.2000","0.2878","11.2572","45.39160345","-75.69664159"
"16.100","26.9138","12","-0.5203","0.1209","-0.1788","139.0267","-39.5755","31.5225","32.2000","0.2978","10.8235","45.39160109","-75.69663829"
"16.150","27.0258","14","-0.5359","0.1079","-0.1958","137.5906","-40.4942","31.4967","32.2000","0.3039","10.6220","45.39159880","-75.69663481"
"16.200","27.1530","14","-0.5493","0.0863","-0.2342","136.1997","-41.2190","31.4581","32.2000","0.3089","10.4844","45.39159652","-75.69663129"
"16.250","27.2679","14","-0.5722","0.0664","-0.3129","133.7811","-42.7402","31.3953","32.2000","0.3100","10.1539","45.39159462","-75.69662747"
"16.300","27.3792","14","-0.5979","0.0471","-0.4031","131.0727","-44.4862","31.3258","32.2000","0.3100","9.7953","45.39159282","-75.69662355"
"16.350","27.3597","14","-0.6441","0.0396","-0.4549","127.6766","-47.8444","31.2594","32.2000","0.3061","9.1012","45.39159144","-75.69661939"
"16.400","27.3032","14","-0.6961","0.0355","-0.4960","124.0865","-51.6574","31.1939","32.2000","0.3011","8.4120","45.39159018","-75.69661515"
"16.450","27.3071","14","-0.7118","0.0317","-0.5070","121.8954","-52.8057","31.1588","32.2000","0.2961","8.2303","45.39158889","-75.69661093"
"16.500","27.3279","14","-0.7173","0.0279","-0.5097","120.0988","-53.2025","31.1324","32.2000","0.2911","8.1751","45.39158759","-75.69660672"
"16.550","27.2317","14","-0.6965","-0.0034","-0.4830","117.6685","-51.6707","31.1327","32.2000","0.2822","8.3878","45.39158665","-75.69660238"
"16.600","27.1023","14","-0.6683","-0.0424","-0.4482","115.0594","-49.5949","31.1405","32.2000","0.2722","8.6974","45.39158581","-75.69659800"
"16.650","26.8335","14","-0.6324","-0.1039","-0.4135","112.4645","-47.1084","31.1525","32.2390","0.2661","9.0656","45.39158534","-75.69659370"
"16.700","26.5253","14","-0.5944","-0.1717","-0.3789","109.8738","-44.5062","31.1658","32.2890","0.2611","9.4855","45.39158496","-75.69658941"
"16.750","25.8964","14","-0.5895","-0.2189","-0.3277","108.4565","-44.6881","31.2007","32.3000","0.2639","9.2229","45.39158458","-75.69658538"
"16.800","25.1771","14","-0.5940","-0.2603","-0.2719","107.3702","-45.6554","31.2418","32.3000","0.2689","8.7768","45.39158421","-75.69658142"
"16.850","24.4785","14","-0.6407","-0.2636","-0.2405","104.8545","-50.2762","31.2666","32.3000","0.2739","7.7489","45.39158443","-75.69657757"
"16.900","23.7856","14","-0.6992","-0.2561","-0.2160","101.9356","-55.9276","31.2868","32.3000","0.2789","6.7688","45.39158482","-75.69657376"
"16.950","23.6611","14","-0.7506","-0.2345","-0.1566","97.5371","-61.3619","31.3156","32.3000","0.2878","6.1370","45.39158589","-75.69656970"
"17.000","23.6969","14","-0.8001","-0.2089","-0.0873","92.7213","-66.7349","31.3467","32.3000","0.2978","5.6514","45.39158714","-75.69656556"
"17.050","23.5975","14","-0.7851","-0.1873","0.0183","89.1190","-66.6657","31.3871","32.3000","0.3039","5.6336","45.39158831","-75.69656156"
"17.100","23.4599","14","-0.7518","-0.1669","0.1343","85.8589","-65.0614","31.4301","32.3000","0.3089","5.7388","45.39158946","-75.69655761"
"17.150","22.7613","14","-0.7043","-0.1391","0.1816","83.6271","-61.8971","31.4290","32.3390","0.3061","5.8526","45.39159040","-75.69655422"
"17.200","21.9046","14","-0.6527","-0.1092","0.2095","81.6852","-58.2929","31.4155","32.3890","0.3011","5.9805","45.39159130","-75.69655100"
"17.250","21.4324","14","-0.5698","-0.1144","0.2252","79.4202","-51.4116","31.4046","32.4000","0.2844","6.6348","45.39159241","-75.69654777"
"17.300","21.0686","14","-0.4780","-0.1294","0.2374","77.0640","-43.6059","31.3944","32.4000","0.2644","7.6897","45.39159360","-75.69654454"
"17.350","20.9497","14","-0.3933","-0.1786","0.2529","75.5689","-36.2384","31.3914","32.4000","0.2717","9.2009","45.39159466","-75.69654121"
"17.400","20.8997","14","-0.3106","-0.2374","0.2693","74.3168","-28.9944","31.3905","32.4000","0.2867","11.4722","45.39159570","-75.69653784"
"17.450","20.4937","14","-0.3112","-0.2482","0.2239","73.4160","-29.7046","31.3437","32.4000","0.2900","10.9803","45.39159665","-75.69653475"
"17.500","19.9872","14","-0.3352","-0.2456","0.1612","72.6144","-32.6584","31.2841","32.4000","0.2900","9.7404","45.39159758","-75.69653174"
"17.550","19.6565","14","-0.4029","-0.2006","0.1037","69.9580","-40.2964","31.2410","32.4000","0.2939","7.7636","45.39159920","-75.69652910"
"17.600","19.3754","14","-0.4829","-0.1438","0.0476","66.7784","-49.2555","31.2026","32.4000","0.2989","6.2606","45.39160103","-75.69652657"
"17.650","19.1726","14","-0.5522","-0.1202","0.0070","62.8330","-57.2557","31.1657","32.4390","0.3000","5.3295","45.39160319","-75.69652431"
"17.700","18.9919","14","-0.6185","-0.1061","-0.0294","58.6717","-64.9854","31.1291","32.4890","0.3000","4.6513","45.39160544","-75.69652213"
"17.750","18.6947","14","-0.6760","-0.1029","-0.0379","54.5770","-72.0431","31.1120","32.5000","0.3000","4.1300","45.39160767","-75.69652036"
"17.800","18.3647","14","-0.7310","-0.1029","-0.0387","50.5010","-78.9112","31.1005","32.5000","0.3000","3.7039","45.39160989","-75.69651871"
"17.850","18.1485","14","-0.7449","-0.0631","-0.0379","46.6016","-81.5701","31.0822","32.5000","0.2883","3.5410","45.39161217","-75.69651733"
"17.900","17.9645","14","-0.7472","-0.0120","-0.0366","42.7519","-83.0417","31.0620","32.5000","0.2733","3.4430","45.39161447","-75.69651604"
"17.950","17.8912","14","-0.6886","0.0163","-0.0761","39.6770","-77.0345","31.0343","32.5000","0.2700","3.6963","45.39161673","-75.69651468"
"18.000","17.8491","14","-0.6130","0.0381","-0.1271","36.8206","-68.9180","31.0045","32.5000","0.2700","4.1220","45.39161899","-75.69651331"
"18.050","17.9401","14","-0.5404","0.0345","-0.0952","33.9721","-60.7802","31.0104","32.5000","0.2856","4.6977","45.39162142","-75.69651217"
"18.100","18.0687","14","-0.4686","0.0237","-0.0399","31.1258","-52.6364","31.0263","32.5000","0.3056","5.4634","45.39162391","-75.69651111"
"18.150","18.0762","14","-0.4263","0.0443","-0.0326","28.9042","-47.8589","31.0277","32.5000","0.3217","6.0113","45.39162627","-75.69651009"
"18.200","18.0497","14","-0.3923","0.0736","-0.0389","26.8589","-44.0310","31.0249","32.5000","0.3367","6.5243","45.39162860","-75.69650909"
"18.250","18.3604","14","-0.3799","0.0934","0.0322","25.3134","-42.4235","31.0477","32.5000","0.3439","6.8880","45.39163110","-75.69650805"
"18.300","18.7662","14","-0.3735","0.1105","0.1251","23.9088","-41.4422","31.0777","32.5000","0.3489","7.2070","45.39163364","-75.69650700"
"18.350","18.9863","14","-0.3810","0.1156","0.1125","21.3064","-41.8899","31.0726","32.5000","0.3461","7.2136","45.39163631","-75.69650646"
"18.400","19.1540","14","-0.3925","0.1173","0.0700","18.3661","-42.7407","31.0575","32.5000","0.3411","7.1324","45.39163901","-75.69650606"
"18.450","19.2219","14","-0.3923","0.1233","0.0603","15.7921","-42.3240","31.0347","32.5000","0.3478","7.2282","45.39164163","-75.69650582"
"18.500","19.2618","14","-0.3890","0.1304","0.0598","13.3214","-41.5499","31.0098","32.5000","0.3578","7.3781","45.39164423","-75.69650562"
