"18.900","24.4087","13","-0.4976","0.0810","0.4040","-119.5352","-42.0007","30.5021","24.5000","0.2450","9.2493","45.39182030","-75.69675639"
"18.950","24.9663","13","-0.4716","0.0759","0.3895","-122.1776","-39.5985","30.4993","24.5000","0.2400","10.0345","45.39181815","-75.69676010"
"19.000","24.7557","13","-0.5132","0.0747","0.3737","-123.3270","-42.8936","30.5129","24.5000","0.2400","9.1855","45.39181623","-75.69676340"
"19.050","24.5451","13","-0.5548","0.0736","0.3579","-124.4764","-46.1887","30.5265","24.5000","0.2400","8.4577","45.39181431","-75.69676669"
"19.100","24.3366","13","-0.5417","0.0250","0.4150","-126.2511","-44.9343","30.5423","24.5000","0.2450","8.6199","45.39181218","-75.69676958"
"19.150","24.1281","13","-0.5286","-0.0235","0.4721","-128.0258","-43.6800","30.5581","24.5000","0.2500","8.7914","45.39181005","-75.69677247"
"19.200","23.8773","13","-0.5285","-0.0601","0.3921","-131.4823","-43.8072","30.5323","24.5000","0.2400","8.6748","45.39180753","-75.69677451"
"19.250","23.6266","13","-0.5283","-0.0966","0.3122","-134.9389","-43.9343","30.5064","24.5000","0.2300","8.5589","45.39180501","-75.69677655"
"19.300","23.6710","13","-0.5418","-0.0815","0.3010","-137.4682","-45.4575","30.4942","24.5000","0.2300","8.2877","45.39180237","-75.69677865"
"19.350","23.7155","13","-0.5553","-0.0663","0.2899","-139.9975","-46.9808","30.4820","24.5000","0.2300","8.0340","45.39179973","-75.69678076"
"19.400","23.6566","12","-0.5757","-0.0555","0.3253","-141.2227","-49.0465","30.4970","24.5000","0.2400","7.6765","45.39179722","-75.69678295"
"19.450","23.5977","12","-0.5961","-0.0446","0.3608","-142.4478","-51.1123","30.5121","24.5000","0.2500","7.3479","45.39179471","-75.69678515"
"19.500","23.4629","12","-0.5848","-0.0179","0.3914","-145.7656","-50.4081","30.5386","24.5000","0.2550","7.4080","45.39179178","-75.69678629"
"19.550","23.3281","12","-0.5735","0.0089","0.4220","-149.0834","-49.7038","30.5651","24.5000","0.2600","7.4698","45.39178885","-75.69678744"
"19.600","23.0291","12","-0.5718","-0.0408","0.4665","-151.1775","-49.6123","30.5869","24.5000","0.2700","7.3877","45.39178615","-75.69678864"
"19.650","22.7302","12","-0.5700","-0.0905","0.5110","-153.2717","-49.5209","30.6087","24.5000","0.2800","7.3052","45.39178345","-75.69678985"
"19.700","22.5829","12","-0.5965","-0.1192","0.6984","-156.0121","-52.3144","30.6739","24.5000","0.2650","6.8704","45.39178062","-75.69679053"
"19.750","22.4357","12","-0.6231","-0.1479","0.8858","-158.7524","-55.1080","30.7390","24.5000","0.2500","6.4796","45.39177778","-75.69679121"
"19.800","22.0620","12","-0.6830","-0.1512","1.0417","-162.8222","-61.3638","30.8132","24.5000","0.2450","5.7221","45.39177499","-75.69679098"
"19.850","21.6882","12","-0.7429","-0.1545","1.1975","-166.8919","-67.6196","30.8874","24.5000","0.2400","5.1047","45.39177220","-75.69679075"
"19.900","21.3192","12","-0.7400","-0.1520","1.2565","-169.9369","-68.4509","30.9125","24.5000","0.2400","4.9569","45.39176960","-75.69679042"
"19.950","20.9502","12","-0.7371","-0.1494","1.3155","-172.9818","-69.2822","30.9376","24.5000","0.2400","4.8127","45.39176700","-75.69679010"
"20.000","20.3851","12","-0.7004","-0.1648","1.3495","-176.0021","-66.8402","30.9224","24.5000","0.2550","4.8539","45.39176464","-75.69678955"
"20.050","19.8200","12","-0.6636","-0.1803","1.3835","-179.0223","-64.3983","30.9072","24.5000","0.2700","4.8983","45.39176228","-75.69678900"
"20.100","19.7539","12","-0.6437","-0.1545","1.4549","-2.8149","-63.6246","30.9423","24.5000","0.2700","4.9414","45.39175978","-75.69678795"
"20.150","19.6879","12","-0.6238","-0.1288","1.5262","173.3926","-62.8508","30.9774","24.5000","0.2700","4.9855","45.39175728","-75.69678689"
"20.200","19.3069","12","-0.5468","-0.1291","1.5155","171.8647","-55.7638","30.9644","24.5000","0.2800","5.5104","45.39175510","-75.69678617"
"20.250","18.9259","12","-0.4697","-0.1295","1.5049","170.3368","-48.6768","30.9514","24.5000","0.2900","6.1881","45.39175291","-75.69678546"
"20.300","18.6538","12","-0.4133","-0.1170","1.4973","167.7337","-43.3390","30.9483","24.5000","0.2850","6.8503","45.39175082","-75.69678427"
"20.350","18.3817","12","-0.3570","-0.1045","1.4898","165.1305","-38.0012","30.9453","24.5000","0.2800","7.6985","45.39174874","-75.69678309"
"20.400","18.4659","11","-0.3521","-0.1087","1.4393","164.0496","-37.8933","30.9349","24.5000","0.2850","7.7558","45.39174652","-75.69678192"
"20.450","18.5501","11","-0.3473","-0.1128","1.3888","162.9687","-37.7854","30.9246","24.5000","0.2900","7.8135","45.39174431","-75.69678076"
"20.500","18.1508","11","-0.3297","-0.1356","1.3209","161.3292","-36.2794","30.8796","24.5000","0.2750","7.9626","45.39174248","-75.69677948"
"20.550","17.7515","11","-0.3121","-0.1583","1.2530","159.6897","-34.7734","30.8345","24.5000","0.2600","8.1247","45.39174065","-75.69677820"
"20.600","17.1879","11","-0.3011","-0.1721","1.2509","156.5973","-34.0942","30.8381","24.5000","0.2550","8.0235","45.39173908","-75.69677650"
"20.650","16.6243","11","-0.2902","-0.1860","1.2488","153.5048","-33.4150","30.8417","24.5000","0.2500","7.9181","45.39173751","-75.69677481"
"20.700","16.3639","11","-0.2542","-0.1661","1.2594","152.1353","-29.7833","30.8389","24.5000","0.2600","8.7445","45.39173587","-75.69677331"
"20.750","16.1036","11","-0.2183","-0.1463","1.2699","150.7657","-26.1515","30.8362","24.5000","0.2700","9.8005","45.39173423","-75.69677182"
"20.800","15.9186","11","-0.1541","-0.1774","1.2572","151.1512","-18.6424","30.8228","24.5000","0.2900","13.5901","45.39173256","-75.69677057"
"20.850","15.7337","11","-0.0900","-0.2085","1.2445","151.5367","-11.1334","30.8095","24.5000","0.3100","22.4918","45.39173088","-75.69676932"
"20.900","15.3684","11","-0.0585","-0.2304","1.2168","152.3643","-7.3094","30.8066","24.5000","0.3250","33.4632","45.39172924","-75.69676836"
"20.950","15.0031","11","-0.0269","-0.2523","1.1891","153.1920","-3.4854","30.8037","24.5000","0.3400","68.5090","45.39172760","-75.69676739"
"21.000","14.4486","11","0.0259","-0.2826","1.2101","153.4409","3.6630","30.8067","24.5000","0.3450","62.7791","45.39172623","-75.69676650"
"21.050","13.8942","11","0.0787","-0.3129","1.2311","153.6898","10.8113","30.8097","24.5000","0.3500","20.4538","45.39172486","-75.69676560"
"21.100","12.8569","11","0.0761","-0.3792","1.0603","151.8384","10.8604","30.7481","24.5000","0.3450","18.8413","45.39172414","-75.69676466"
"21.150","11.8197","11","0.0734","-0.4455","0.8895","149.9870","10.9095","30.6865","24.5000","0.3400","17.2433","45.39172342","-75.69676372"
"21.200","10.8301","11","0.0311","-0.4991","0.8766","151.4649","4.5065","30.6805","24.5000","0.3200","38.2484","45.39172271","-75.69676343"
"21.250","9.8406","11","-0.0113","-0.5528","0.8637","152.9427","-1.8965","30.6745","24.5000","0.3000","82.5829","45.39172199","-75.69676313"
"21.300","8.9921","11","-0.0157","-0.5583","1.0774","153.4237","-2.9618","30.6766","24.5000","0.2900","48.3198","45.39172140","-75.69676277"
"21.350","8.1436","11","-0.0201","-0.5637","1.2912","153.9047","-4.0271","30.6787","24.5000","0.2800","32.1842","45.39172080","-75.69676240"
"21.400","7.2150","13","-0.0018","-0.5382","1.5797","153.8939","0.0434","30.6979","24.5000","0.2750","2645.2004","45.39172043","-75.69676207"
"21.450","6.2865","13","0.0165","-0.5126","1.8682","153.8830","4.1139","30.7171","24.5000","0.2700","24.3206","45.39172007","-75.69676175"
"21.500","5.5475","13","0.0340","-0.4806","2.0585","153.5893","10.3332","30.7060","24.5000","0.2700","8.5445","45.39171978","-75.69676154"
"21.550","4.8085","13","0.0515","-0.4486","2.2489","153.2956","16.5524","30.6950","24.5000","0.2700","4.6235","45.39171950","-75.69676132"
"21.600","4.1203","13","0.0525","-0.4133","2.5225","154.8828","19.8009","30.6850","24.5000","0.2700","3.3118","45.39171933","-75.69676127"
"21.650","3.4321","13","0.0536","-0.3779","2.7961","156.4700","23.0494","30.6750","24.5000","0.2700","2.3698","45.39171917","-75.69676123"
"21.700","2.7866","13","0.0319","-0.3551","3.3835","156.0157","11.5247","30.6793","24.5000","0.2700","3.8482","45.39171913","-75.69676118"
"21.750","2.1410","13","0.0102","-0.3323","3.9710","155.5613","0.0000","30.6836","24.5000","0.2700","10000.0000","45.39171909","-75.69676114"
"21.800","1.6351","13","0.0411","-0.2843","4.2412","163.8709","0.0000","30.6392","24.5000","0.2700","10000.0000","45.39171911","-75.69676123"
"21.850","1.1293","13","0.0721","-0.2364","4.5114","172.1804","0.0000","30.5948","24.5000","0.2700","10000.0000","45.39171913","-75.69676132"
"21.900","1.0782","13","0.0360","-0.1182","4.9610","174.4809","0.0000","30.5911","24.5000","0.2700","10000.0000","45.39171904","-75.69676133"
"21.950","1.0271","13","0.0000","0.0000","5.4106","176.7815","0.0000","30.5874","24.5000","0.2700","10000.0000","45.39171894","-75.69676135"
"22.000","0.8325","13","0.0000","0.0000","5.2132","172.1447","0.0000","30.5621","24.4500","0.2700","10000.0000","45.39171892","-75.69676136"
"22.050","0.6379","13","0.0000","0.0000","5.0158","167.5079","0.0000","30.5368","24.4000","0.2700","10000.0000","45.39171889","-75.69676138"
"22.100","0.4859","13","0.0000","0.0000","6.8208","162.9963","0.0000","30.5359","24.4000","0.2650","10000.0000","45.39171890","-75.69676144"
"22.150","0.3339","13","0.0000","0.0000","8.6257","158.4847","0.0000","30.5350","24.4000","0.2600","10000.0000","45.39171891","-75.69676150"
"22.200","0.3690","13","0.0000","0.0000","10.4162","167.4566","0.0000","30.5410","24.4000","0.2600","10000.0000","45.39171885","-75.69676160"
"22.250","0.4041","13","0.0000","0.0000","12.2067","176.4285","0.0000","30.5469","24.4000","0.2600","10000.0000","45.39171880","-75.69676169"
"22.300","0.4678","13","0.0000","0.0000","9.5501","175.9480","0.0000","30.5294","24.4000","0.2650","10000.0000","45.39171877","-75.69676166"
"22.350","0.5315","13","0.0000","0.0000","6.8934","175.4676","0.0000","30.5119","24.4000","0.2700","10000.0000","45.39171873","-75.69676163"
"22.400","0.5309","14","0.0000","0.0000","6.2490","171.1425","0.0000","30.5039","24.4000","0.2650","10000.0000","45.39171868","-75.69676169"
"22.450","0.5303","14","0.0000","0.0000","5.6045","166.8175","0.0000","30.4960","24.4000","0.2600","10000.0000","45.39171862","-75.69676175"
"22.500","0.5266","14","0.0000","0.0000","4.6409","164.2424","0.0000","30.4915","24.4000","0.2600","10000.0000","45.39171860","-75.69676181"
"22.550","0.5229","14","0.0000","0.0000","3.6773","161.6674","0.0000","30.4871","24.4000","0.2600","10000.0000","45.39171858","-75.69676187"
"22.600","0.2615","14","0.0000","0.0000","1.8387","80.8337","0.0000","30.4871","24.4000","0.2650","10000.0000","45.39171858","-75.69676187"
"22.650","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","30.4871","24.4000","0.2700","10000.0000","45.39171858","-75.69676187"
"22.700","0.1888","14","0.0000","0.0000","-0.0901","80.6499","0.0000","30.4978","27.0500","0.2650","10000.0000","45.39171867","-75.69676187"
"22.750","0.3776","14","0.0000","0.0000","-0.1802","161.2998","0.0000","30.5085","29.7000","0.2600","10000.0000","45.39171877","-75.69676187"
"22.800","0.4336","14","0.0000","0.0000","-1.4550","-8.7479","0.0000","30.5225","29.6000","0.2600","10000.0000","45.39171883","-75.69676189"
"22.850","0.4897","14","0.0000","0.0000","-2.7298","-178.7957","0.0000","30.5366","29.5000","0.2600","10000.0000","45.39171889","-75.69676190"
"22.900","0.3954","14","0.0000","0.0000","-2.5587","-5.1657","0.0000","30.5464","29.4000","0.2600","10000.0000","45.39171900","-75.69676197"
"22.950","0.3012","14","0.0000","0.0000","-2.3877","168.4643","0.0000","30.5562","29.3000","0.2600","10000.0000","45.39171910","-75.69676203"
"23.000","0.3394","14","0.0000","0.0000","-2.6694","161.2713","0.0000","30.5668","29.2500","0.2550","10000.0000","45.39171913","-75.69676204"
"23.050","0.3776","14","0.0000","0.0000","-2.9512","154.0784","0.0000","30.5773","29.2000","0.2500","10000.0000","45.39171916","-75.69676206"
"23.100","0.3095","14","0.0000","0.0000","-6.5614","0.1928","0.0000","30.5791","29.1000","0.2550","10000.0000","45.39171921","-75.69676218"
"23.150","0.2415","14","0.0000","0.0000","-10.1715","-153.6928","0.0000","30.5809","29.0000","0.2600","10000.0000","45.39171926","-75.69676231"
"23.200","0.2032","14","0.0000","0.0000","-16.7873","1.2998","0.0000","30.5792","28.9500","0.2550","10000.0000","45.39171927","-75.69676243"
"23.250","0.1650","14","0.0000","0.0000","-23.4031","156.2924","0.0000","30.5775","28.9000","0.2500","10000.0000","45.39171929","-75.69676255"
"23.300","0.1650","14","0.0000","0.0000","-22.3218","-1.8377","0.0000","30.5783","28.8500","0.2500","10000.0000","45.39171928","-75.69676276"
"23.350","0.1650","14","0.0000","0.0000","-21.2406","-159.9677","0.0000","30.5791","28.8000","0.2500","10000.0000","45.39171928","-75.69676296"
"23.400","0.1394","14","0.0000","0.0000","-34.0741","-156.6592","0.0000","30.5819","28.7000","0.2400","10000.0000","45.39171938","-75.69676300"
"23.450","0.1138","14","0.0000","0.0000","-46.9076","-153.3507","0.0000","30.5848","28.6000","0.2300","10000.0000","45.39171948","-75.69676305"
"23.500","0.2149","14","0.0000","0.0000","-30.0601","-104.2518","0.0000","30.5833","28.5500","0.2350","10000.0000","45.39171962","-75.69676314"
"23.550","0.3159","14","0.0000","0.0000","-13.2126","-55.1530","0.0000","30.5819","28.5000","0.2400","10000.0000","45.39171976","-75.69676323"
"23.600","0.3075","14","0.0000","0.0000","-8.9710","19.9519","0.0000","30.5908","28.4500","0.2400","10000.0000","45.39171981","-75.69676311"
"23.650","0.2990","14","0.0000","0.0000","-4.7294","95.0567","0.0000","30.5996","28.4000","0.2400","10000.0000","45.39171986","-75.69676299"
"23.700","0.3835","14","0.0000","0.0000","0.4513","108.8784","0.0000","30.6032","28.3500","0.2400","10000.0000","45.39171989","-75.69676299"
"23.750","0.4680","14","0.0000","0.0000","5.6320","122.7002","0.0000","30.6068","28.3000","0.2400","10000.0000","45.39171992","-75.69676299"
"23.800","0.4973","14","0.0000","0.0000","7.4078","120.0343","0.0000","30.6146","28.2500","0.2400","10000.0000","45.39171991","-75.69676294"
"23.850","0.5266","14","0.0000","0.0000","9.1836","117.3684","0.0000","30.6224","28.2000","0.2400","10000.0000","45.39171991","-75.69676289"
"23.900","0.4973","14","0.0000","0.0000","11.0101","97.3773","0.0000","30.6261","28.1500","0.2400","10000.0000","45.39172000","-75.69676288"
"23.950","0.4680","14","0.0000","0.0000","12.8366","77.3863","0.0000","30.6298","28.1000","0.2400","10000.0000","45.39172009","-75.69676286"
"24.000","0.4270","14","0.0000","0.0000","14.7629","72.2409","0.0000","30.6288","28.0500","0.2450","10000.0000","45.39172004","-75.69676294"
"24.050","0.3861","14","0.0000","0.0000","16.6891","67.0955","0.0000","30.6278","28.0000","0.2500","10000.0000","45.39171998","-75.69676302"
"24.100","0.3775","14","0.0000","0.0000","15.3428","77.5809","0.0000","30.6234","27.9500","0.2450","10000.0000","45.39171996","-75.69676308"
"24.150","0.3689","14","0.0000","0.0000","13.9966","88.0663","0.0000","30.6189","27.9000","0.2400","10000.0000","45.39171994","-75.69676314"
"24.200","0.2518","14","0.0000","0.0000","37.8058","-8.9475","0.0000","30.6109","27.8500","0.2000","10000.0000","45.39171988","-75.69676347"
"24.250","0.1347","14","0.0000","0.0000","61.6150","-105.9614","0.0000","30.6028","27.8000","0.1600","10000.0000","45.39171983","-75.69676379"
"24.300","0.1114","14","0.0000","0.0000","64.0596","22.4713","0.0000","30.6035","27.7500","0.1550","10000.0000","45.39171976","-75.69676401"
"24.350","0.0882","14","0.0000","0.0000","66.5043","150.9041","0.0000","30.6041","27.7000","0.1500","10000.0000","45.39171969","-75.69676423"
"24.400","0.1226","13","0.0000","0.0000","45.8095","148.8114","0.0000","30.6021","27.6500","0.1900","10000.0000","45.39171958","-75.69676438"
"24.450","0.1569","13","0.0000","0.0000","25.1147","146.7186","0.0000","30.6000","27.6000","0.2300","10000.0000","45.39171947","-75.69676454"
"24.500","0.2647","13","0.0000","0.0000","15.6904","21.1265","0.0000","30.5875","27.5500","0.2350","10000.0000","45.39171939","-75.69676492"
"24.550","0.3724","13","0.0000","0.0000","6.2661","-104.4657","0.0000","30.5751","27.5000","0.2400","10000.0000","45.39171931","-75.69676531"
"24.600","0.3245","13","0.0000","0.0000","4.6225","-116.0155","0.0000","30.5713","27.4500","0.2450","10000.0000","45.39171922","-75.69676559"
"24.650","0.2765","13","0.0000","0.0000","2.9790","-127.5652","0.0000","30.5675","27.4000","0.2500","10000.0000","45.39171912","-75.69676587"
"24.700","0.2765","13","0.0000","0.0000","-1.0412","-137.3933","0.0000","30.5533","27.4000","0.2550","10000.0000","45.39171906","-75.69676612"
"24.750","0.2765","13","0.0000","0.0000","-5.0614","-147.2214","0.0000","30.5392","27.4000","0.2600","10000.0000","45.39171900","-75.69676636"
"24.800","0.3052","13","0.0000","0.0000","-1.5469","-155.1473","0.0000","30.5416","27.3500","0.2600","10000.0000","45.39171891","-75.69676646"
"24.850","0.3339","13","0.0000","0.0000","1.9676","-163.0731","0.0000","30.5439","27.3000","0.2600","10000.0000","45.39171883","-75.69676655"
"24.900","0.2687","13","0.0000","0.0000","0.3471","-166.5047","0.0000","30.5422","27.2500","0.2600","10000.0000","45.39171884","-75.69676667"
"24.950","0.2036","13","0.0000","0.0000","-1.2734","-169.9363","0.0000","30.5405","27.2000","0.2600","10000.0000","45.39171886","-75.69676680"
"25.000","0.1273","13","0.0000","0.0000","17.9368","-14.8805","0.0000","30.5430","27.1500","0.2550","10000.0000","45.39171884","-75.69676688"
"25.050","0.0509","13","0.0000","0.0000","37.1471","140.1753","0.0000","30.5455","27.1000","0.2500","10000.0000","45.39171881","-75.69676695"
"25.100","0.0657","13","0.0000","0.0000","40.2402","151.5997","0.0000","30.5489","27.1000","0.2350","10000.0000","45.39171878","-75.69676697"
"25.150","0.0805","13","0.0000","0.0000","43.3333","163.0241","0.0000","30.5523","27.1000","0.2200","10000.0000","45.39171875","-75.69676699"
"25.200","0.0942","13","0.0000","0.0000","24.5560","18.7982","0.0000","30.5445","27.0500","0.2350","10000.0000","45.39171876","-75.69676703"
"25.250","0.1080","13","0.0000","0.0000","5.7787","-125.4276","0.0000","30.5367","27.0000","0.2500","10000.0000","45.39171877","-75.69676708"
"25.300","0.0981","13","0.0000","0.0000","-3.8369","18.4659","0.0000","30.5219","26.9500","0.2550","10000.0000","45.39171877","-75.69676711"
"25.350","0.0882","13","0.0000","0.0000","-13.4525","162.3594","0.0000","30.5071","26.9000","0.2600","10000.0000","45.39171878","-75.69676714"
"25.400","0.1947","14","0.0000","0.0000","-7.9201","165.4119","0.0000","30.5035","26.9000","0.2600","10000.0000","45.39171875","-75.69676714"
"25.450","0.3012","14","0.0000","0.0000","-2.3877","168.4643","0.0000","30.5000","26.9000","0.2600","10000.0000","45.39171872","-75.69676714"
"25.500","0.2350","14","0.0000","0.0000","-0.6006","19.7693","0.0000","30.5020","26.8500","0.2600","10000.0000","45.39171883","-75.69676725"
"25.550","0.1689","14","0.0000","0.0000","1.1865","-128.9256","0.0000","30.5040","26.8000","0.2600","10000.0000","45.39171894","-75.69676735"
"25.600","0.1518","14","0.0000","0.0000","-6.7473","-142.5412","0.0000","30.4927","26.8000","0.2600","10000.0000","45.39171897","-75.69676738"
"25.650","0.1347","14","0.0000","0.0000","-14.6811","-156.1569","0.0000","30.4815","26.8000","0.2600","10000.0000","45.39171901","-75.69676741"
"25.700","0.2136","14","0.0000","0.0000","-13.3985","-144.4510","0.0000","30.4684","26.7500","0.2600","10000.0000","45.39171900","-75.69676758"
"25.750","0.2925","14","0.0000","0.0000","-12.1159","-132.7451","0.0000","30.4552","26.7000","0.2600","10000.0000","45.39171900","-75.69676775"
"25.800","0.2615","14","0.0000","0.0000","-12.8329","-132.4331","0.0000","30.4431","26.7000","0.2600","10000.0000","45.39171904","-75.69676785"
"25.850","0.2305","14","0.0000","0.0000","-13.5500","-132.1211","0.0000","30.4310","26.7000","0.2600","10000.0000","45.39171909","-75.69676794"
"25.900","0.1916","14","0.0000","0.0000","-23.5171","-146.0105","0.0000","30.4128","26.6500","0.2550","10000.0000","45.39171913","-75.69676795"
"25.950","0.1527","14","0.0000","0.0000","-33.4841","-159.8998","0.0000","30.3947","26.6000","0.2500","10000.0000","45.39171916","-75.69676797"
"26.000","0.2384","14","0.0000","0.0000","-26.3275","-152.4978","0.0000","30.3754","26.6000","0.2550","10000.0000","45.39171915","-75.69676806"
"26.050","0.3240","14","0.0000","0.0000","-19.1709","-145.0959","0.0000","30.3562","26.6000","0.2600","10000.0000","45.39171913","-75.69676815"
"26.100","0.5265","14","0.0000","0.0000","-13.1692","-152.2187","0.0000","30.3447","26.5500","0.2650","10000.0000","45.39171904","-75.69676821"
"26.150","0.7289","14","0.0000","0.0000","-7.1676","-159.3414","0.0000","30.3331","26.5000","0.2700","10000.0000","45.39171896","-75.69676828"
"26.200","0.4943","14","0.0000","0.0000","-19.9006","-133.0633","0.0000","30.3108","26.5000","0.2550","10000.0000","45.39171910","-75.69676832"
"26.250","0.2596","14","0.0000","0.0000","-32.6336","-106.7852","0.0000","30.2885","26.5000","0.2400","10000.0000","45.39171924","-75.69676837"
"26.300","0.3582","14","0.0000","0.0000","-25.2759","-127.5892","0.0000","30.2700","26.4500","0.2500","10000.0000","45.39171915","-75.69676841"
"26.350","0.4568","14","0.0000","0.0000","-17.9183","-148.3932","0.0000","30.2515","26.4000","0.2600","10000.0000","45.39171906","-75.69676846"
"26.400","0.4146","14","0.0000","0.0000","-16.9018","-163.4297","0.0000","30.2498","26.4000","0.2600","10000.0000","45.39171908","-75.69676832"
"26.450","0.3724","14","0.0000","0.0000","-15.8854","-178.4662","0.0000","30.2482","26.4000","0.2600","10000.0000","45.39171909","-75.69676818"
"26.500","0.2762","14","0.0000","0.0000","-30.6384","0.7669","0.0000","30.2239","26.3500","0.2400","10000.0000","45.39171912","-75.69676812"
"26.550","0.1800","14","0.0000","0.0000","-45.3913","180.0000","0.0000","30.1996","26.3000","0.2200","10000.0000","45.39171915","-75.69676805"
"26.600","0.2094","14","0.0000","0.0000","-37.4019","12.4460","0.0000","30.1970","26.3000","0.2350","10000.0000","45.39171917","-75.69676798"
"26.650","0.2388","14","0.0000","0.0000","-29.4124","-155.1080","0.0000","30.1945","26.3000","0.2500","10000.0000","45.39171920","-75.69676790"
"26.700","0.2467","14","0.0000","0.0000","-31.8831","-31.4406","0.0000","30.1746","26.2500","0.2300","10000.0000","45.39171925","-75.69676777"
"26.750","0.2546","14","0.0000","0.0000","-34.3538","92.2268","0.0000","30.1548","26.2000","0.2100","10000.0000","45.39171930","-75.69676765"
"26.800","0.2480","14","0.0000","0.0000","-29.9490","-20.7752","0.0000","30.1478","26.2000","0.2300","10000.0000","45.39171930","-75.69676763"
"26.850","0.2415","14","0.0000","0.0000","-25.5442","-133.7771","0.0000","30.1409","26.2000","0.2500","10000.0000","45.39171930","-75.69676762"
"26.900","0.2317","14","0.0000","0.0000","-25.8591","-137.9208","0.0000","30.1191","26.2000","0.2450","10000.0000","45.39171931","-75.69676763"
"26.950","0.2219","14","0.0000","0.0000","-26.1741","-142.0644","0.0000","30.0974","26.2000","0.2400","10000.0000","45.39171931","-75.69676765"
"27.000","0.2010","14","0.0000","0.0000","-34.2612","-135.0944","0.0000","30.0870","26.1500","0.2300","10000.0000","45.39171934","-75.69676761"
"27.050","0.1800","14","0.0000","0.0000","-42.3484","-128.1244","0.0000","30.0766","26.1000","0.2200","10000.0000","45.39171937","-75.69676758"
"27.100","0.2645","14","0.0000","0.0000","-31.5795","-126.0013","0.0000","30.0583","26.1000","0.2350","10000.0000","45.39171935","-75.69676761"
"27.150","0.3490","14","0.0000","0.0000","-20.8106","-123.8783","0.0000","30.0399","26.1000","0.2500","10000.0000","45.39171932","-75.69676764"
"27.200","0.3700","14","0.0000","0.0000","-24.5632","-117.0977","0.0000","30.0103","26.0500","0.2450","10000.0000","45.39171934","-75.69676770"
"27.250","0.3911","14","0.0000","0.0000","-28.3157","-110.3171","0.0000","29.9808","26.0000","0.2400","10000.0000","45.39171935","-75.69676776"
"27.300","0.4218","14","0.0000","0.0000","-25.0799","-113.4650","0.0000","29.9738","26.0000","0.2400","10000.0000","45.39171935","-75.69676775"
"27.350","0.4525","14","0.0000","0.0000","-21.8440","-116.6129","0.0000","29.9668","26.0000","0.2400","10000.0000","45.39171935","-75.69676773"
"27.400","0.4460","12","0.0000","0.0000","-25.3631","-118.5257","0.0000","29.9380","25.9500","0.2400","10000.0000","45.39171929","-75.69676775"
"27.450","0.4394","12","0.0000","0.0000","-28.8822","-120.4384","0.0000","29.9091","25.9000","0.2400","10000.0000","45.39171924","-75.69676776"
"27.500","0.2197","12","0.0000","0.0000","-14.4411","-60.2192","0.0000","29.9091","25.9000","0.2400","10000.0000","45.39171924","-75.69676776"
"27.550","-0.0000","12","0.0000","0.0000","0.0000","0.0000","0.0000","29.9091","25.9000","0.2400","10000.0000","45.39171924","-75.69676776"
"27.600","0.0000","12","0.0000","0.0000","0.0000","0.0000","0.0000","29.9091","25.9000","0.2400","10000.0000","45.39171924","-75.69676776"
"27.650","0.0000","12","0.0000","0.0000","0.0000","0.0000","0.0000","29.9091","25.9000","0.2400","10000.0000","45.39171924","-75.69676776"
"27.700","0.1800","12","0.0000","0.0000","-21.1742","-64.0622","0.0000","29.8891","28.7000","0.2300","10000.0000","45.39171923","-75.69676765"
"27.750","0.3600","12","0.0000","0.0000","-42.3484","-128.1244","0.0000","29.8691","31.5000","0.2200","10000.0000","45.39171922","-75.69676754"
"27.800","0.3780","12","0.0000","0.0000","-37.9742","-132.3065","0.0000","29.8480","31.4000","0.2250","10000.0000","45.39171915","-75.69676751"
"27.850","0.3960","12","0.0000","0.0000","-33.6000","-136.4886","0.0000","29.8270","31.3000","0.2300","10000.0000","45.39171909","-75.69676748"
"27.900","0.3303","12","0.0000","0.0000","-44.2418","-146.4546","0.0000","29.8096","31.2000","0.2150","10000.0000","45.39171912","-75.69676743"
"27.950","0.2645","12","0.0000","0.0000","-54.8835","-156.4206","0.0000","29.7923","31.1000","0.2000","10000.0000","45.39171915","-75.69676739"
"28.000","0.2544","12","0.0000","0.0000","-54.3378","-147.4107","0.0000","29.7748","31.0500","0.1950","10000.0000","45.39171912","-75.69676735"
"28.050","0.2442","12","0.0000","0.0000","-53.7920","-138.4008","0.0000","29.7573","31.0000","0.1900","10000.0000","45.39171908","-75.69676732"
"28.100","0.2270","12","0.0000","0.0000","-60.5327","-98.4019","0.0000","29.7400","30.9000","0.1750","10000.0000","45.39171911","-75.69676727"
"28.150","0.2099","12","0.0000","0.0000","-67.2733","-58.4030","0.0000","29.7227","30.8000","0.1600","10000.0000","45.39171914","-75.69676723"
"28.200","0.2885","12","0.0000","0.0000","-49.5415","-95.8467","0.0000","29.7077","30.7000","0.1950","10000.0000","45.39171909","-75.69676727"
"28.250","0.3671","12","0.0000","0.0000","-31.8097","-133.2903","0.0000","29.6928","30.6000","0.2300","10000.0000","45.39171903","-75.69676732"
"28.300","0.3618","12","0.0000","0.0000","-35.2859","-125.9008","0.0000","29.6719","30.5500","0.2250","10000.0000","45.39171903","-75.69676727"
"28.350","0.3564","12","0.0000","0.0000","-38.7621","-118.5113","0.0000","29.6510","30.5000","0.2200","10000.0000","45.39171903","-75.69676723"
