"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones 30ft per 
90 degree arb 
(low fuel runs) { 
6.90 
6.38 
6.98 
} 
6.78 
6.38 
6.86"
"52.050","0.1459","14","0.0000","0.0000","14.5280","133.4663","0.0000","29.5966","27.0480","0.2104","10000.0000","45.39172561","-75.69675618"
"52.100","0.1085","14","0.0000","0.0000","18.8672","146.8821","0.0000","29.5895","26.9980","0.2198","10000.0000","45.39172561","-75.69675616"
"52.150","0.1219","14","0.0000","0.0000","5.7631","85.9258","0.0000","29.5791","26.9480","0.2148","10000.0000","45.39172564","-75.69675613"
"52.200","0.1330","14","0.0000","0.0000","-6.7061","23.4608","0.0000","29.5691","26.8980","0.2102","10000.0000","45.39172567","-75.69675610"
"52.250","0.0911","14","0.0000","0.0000","-3.9344","-75.2112","0.0000","29.5665","26.8480","0.2152","10000.0000","45.39172569","-75.69675602"
"52.300","0.0547","14","0.0000","0.0000","-1.1642","-166.7009","0.0000","29.5641","26.7980","0.2202","10000.0000","45.39172572","-75.69675595"
"52.350","0.1500","14","0.0000","0.0000","1.5698","-85.8134","0.0000","29.5643","26.7480","0.2252","10000.0000","45.39172578","-75.69675593"
"52.400","0.2394","14","0.0000","0.0000","4.1499","-10.2894","0.0000","29.5640","26.6980","0.2290","10000.0000","45.39172584","-75.69675591"
"52.450","0.1860","14","0.0000","0.0000","3.0372","-63.4888","0.0000","29.5535","26.6480","0.2040","10000.0000","45.39172581","-75.69675590"
"52.500","0.1336","14","0.0000","0.0000","2.1174","-113.4982","0.0000","29.5434","26.5980","0.1802","10000.0000","45.39172578","-75.69675588"
"52.550","0.1065","14","0.0000","0.0000","5.8292","-86.9477","0.0000","29.5434","26.5480","0.1852","10000.0000","45.39172578","-75.69675588"
"52.600","0.0816","14","0.0000","0.0000","9.1653","-58.9213","0.0000","29.5430","26.4980","0.1898","10000.0000","45.39172578","-75.69675588"
"52.650","0.1087","14","0.0000","0.0000","3.4846","4.5282","0.0000","29.5335","26.4480","0.1848","10000.0000","45.39172580","-75.69675579"
"52.700","0.1330","14","0.0000","0.0000","-1.5094","61.8727","0.0000","29.5245","26.3980","0.1800","10000.0000","45.39172582","-75.69675570"
"52.750","0.0911","14","0.0000","0.0000","9.9790","-27.3027","0.0000","29.5288","26.3480","0.1800","10000.0000","45.39172578","-75.69675565"
"52.800","0.0515","14","0.0000","0.0000","20.9760","-110.5184","0.0000","29.5331","26.3000","0.1808","10000.0000","45.39172574","-75.69675560"
"52.850","0.0663","14","0.0000","0.0000","20.1805","-50.6989","0.0000","29.5375","26.3000","0.2008","10000.0000","45.39172577","-75.69675554"
"52.900","0.0822","14","0.0000","0.0000","19.0397","8.0431","0.0000","29.5415","26.2980","0.2190","10000.0000","45.39172579","-75.69675548"
"52.950","0.1244","14","0.0000","0.0000","9.6123","40.9261","0.0000","29.5345","26.2480","0.1940","10000.0000","45.39172579","-75.69675546"
"53.000","0.1660","14","0.0000","0.0000","0.5930","74.4617","0.0000","29.5279","26.1980","0.1712","10000.0000","45.39172579","-75.69675545"
"53.050","0.1915","14","0.0000","0.0000","1.3687","123.6577","0.0000","29.5286","26.1480","0.2012","10000.0000","45.39172572","-75.69675540"
"53.100","0.2141","14","0.0000","0.0000","1.8796","165.3616","0.0000","29.5291","26.0980","0.2288","10000.0000","45.39172565","-75.69675536"
"53.150","0.1658","14","0.0000","0.0000","-3.9668","27.2552","0.0000","29.5256","26.0480","0.1988","10000.0000","45.39172562","-75.69675536"
"53.200","0.1207","14","0.0000","0.0000","-9.2452","-103.2720","0.0000","29.5222","26.0000","0.1712","10000.0000","45.39172558","-75.69675536"
"53.250","0.1528","14","0.0000","0.0000","-0.8916","-51.8989","0.0000","29.5222","26.0000","0.2012","10000.0000","45.39172558","-75.69675536"
"53.300","0.1815","14","0.0000","0.0000","7.5507","-0.9341","0.0000","29.5222","25.9980","0.2286","10000.0000","45.39172558","-75.69675536"
"53.350","0.1300","14","0.0000","0.0000","18.1197","40.2307","0.0000","29.5229","25.9480","0.1936","10000.0000","45.39172551","-75.69675531"
"53.400","0.0816","14","0.0000","0.0000","27.9447","81.6825","0.0000","29.5237","25.8980","0.1614","10000.0000","45.39172544","-75.69675526"
"53.450","0.1087","14","0.0000","0.0000","19.9151","130.0223","0.0000","29.5278","25.8480","0.1964","10000.0000","45.39172534","-75.69675523"
"53.500","0.1330","14","0.0000","0.0000","12.7377","174.1296","0.0000","29.5318","25.8000","0.2290","10000.0000","45.39172524","-75.69675520"
"53.550","0.0911","14","0.0000","0.0000","26.0154","116.6598","0.0000","29.5327","25.8000","0.2040","10000.0000","45.39172523","-75.69675514"
"53.600","0.0526","14","0.0000","0.0000","38.2804","60.7358","0.0000","29.5335","25.7980","0.1806","10000.0000","45.39172522","-75.69675508"
"53.650","0.0945","14","0.0000","0.0000","26.2400","41.9130","0.0000","29.5335","25.7480","0.1956","10000.0000","45.39172522","-75.69675508"
"53.700","0.1352","14","0.0000","0.0000","14.5591","21.3903","0.0000","29.5335","25.6980","0.2090","10000.0000","45.39172522","-75.69675508"
"53.750","0.1484","14","0.0000","0.0000","11.5071","-39.9288","0.0000","29.5334","25.6480","0.1840","10000.0000","45.39172516","-75.69675510"
"53.800","0.1594","14","0.0000","0.0000","8.5934","-98.0485","0.0000","29.5332","25.6000","0.1602","10000.0000","45.39172510","-75.69675511"
"53.850","0.1191","14","0.0000","0.0000","9.0011","-79.3805","0.0000","29.5332","25.6000","0.1652","10000.0000","45.39172510","-75.69675511"
"53.900","0.0826","14","0.0000","0.0000","9.2467","-58.3874","0.0000","29.5330","25.5980","0.1700","10000.0000","45.39172510","-75.69675511"
"53.950","0.1341","14","0.0000","0.0000","5.6014","18.4083","0.0000","29.5267","25.5480","0.1700","10000.0000","45.39172503","-75.69675505"
"54.000","0.1838","14","0.0000","0.0000","2.1784","88.9944","0.0000","29.5210","25.4980","0.1704","10000.0000","45.39172496","-75.69675499"
"54.050","0.1889","14","0.0000","0.0000","4.0924","10.5480","0.0000","29.5271","25.4480","0.1804","10000.0000","45.39172497","-75.69675507"
"54.100","0.1934","14","0.0000","0.0000","5.8734","-64.0856","0.0000","29.5329","25.4000","0.1906","10000.0000","45.39172497","-75.69675515"
"54.150","0.1809","14","0.0000","0.0000","4.4623","-47.2102","0.0000","29.5320","25.4000","0.2056","10000.0000","45.39172498","-75.69675521"
"54.200","0.1672","14","0.0000","0.0000","3.3146","-30.7425","0.0000","29.5312","25.3980","0.2202","10000.0000","45.39172499","-75.69675527"
"54.250","0.1269","14","0.0000","0.0000","8.4871","-24.0578","0.0000","29.5310","25.3480","0.2252","10000.0000","45.39172492","-75.69675528"
"54.300","0.0891","14","0.0000","0.0000","13.2230","-19.5790","0.0000","29.5308","25.3000","0.2288","10000.0000","45.39172486","-75.69675530"
"54.350","0.1124","14","0.0000","0.0000","7.4811","-68.0388","0.0000","29.5307","25.3000","0.1988","10000.0000","45.39172480","-75.69675532"
"54.400","0.1362","14","0.0000","0.0000","1.9858","-112.7057","0.0000","29.5304","25.2980","0.1714","10000.0000","45.39172474","-75.69675533"
"54.450","0.1738","14","0.0000","0.0000","2.4056","-66.3414","0.0000","29.5261","25.2480","0.2064","10000.0000","45.39172478","-75.69675538"
"54.500","0.2084","14","0.0000","0.0000","2.8207","-22.3033","0.0000","29.5220","25.1980","0.2396","10000.0000","45.39172481","-75.69675542"
"54.550","0.1708","14","0.0000","0.0000","3.1237","-34.0930","0.0000","29.5218","25.1480","0.2296","10000.0000","45.39172475","-75.69675544"
"54.600","0.1342","14","0.0000","0.0000","3.5461","-42.4972","0.0000","29.5220","25.1000","0.2190","10000.0000","45.39172469","-75.69675545"
"54.650","0.1208","14","0.0000","0.0000","6.8345","30.3524","0.0000","29.5297","25.1000","0.1940","10000.0000","45.39172462","-75.69675542"
"54.700","0.1092","14","0.0000","0.0000","10.0724","101.3138","0.0000","29.5373","25.0980","0.1712","10000.0000","45.39172455","-75.69675539"
"54.750","0.1396","14","0.0000","0.0000","12.0982","126.9582","0.0000","29.5450","25.0480","0.2012","10000.0000","45.39172448","-75.69675536"
"54.800","0.1671","14","0.0000","0.0000","13.5906","150.1694","0.0000","29.5518","25.0000","0.2286","10000.0000","45.39172441","-75.69675533"
"54.850","0.1229","14","0.0000","0.0000","2.2805","114.9834","0.0000","29.5379","25.0000","0.1936","10000.0000","45.39172441","-75.69675530"
"54.900","0.0810","14","0.0000","0.0000","-8.2900","77.0722","0.0000","29.5246","24.9980","0.1602","10000.0000","45.39172441","-75.69675527"
"54.950","0.0948","14","0.0000","0.0000","-1.1121","-26.2441","0.0000","29.5253","24.9480","0.1652","10000.0000","45.39172434","-75.69675522"
"55.000","0.1076","14","0.0000","0.0000","6.1027","-122.2718","0.0000","29.5260","24.8980","0.1706","10000.0000","45.39172427","-75.69675518"
"55.050","0.0977","14","0.0000","0.0000","14.2040","-43.3733","0.0000","29.5268","24.8480","0.1856","10000.0000","45.39172426","-75.69675511"
"55.100","0.0910","14","0.0000","0.0000","21.5950","34.1118","0.0000","29.5276","24.8000","0.2000","10000.0000","45.39172425","-75.69675505"
"55.150","0.1622","14","0.0000","0.0000","11.9365","77.6775","0.0000","29.5256","24.8000","0.2000","10000.0000","45.39172414","-75.69675494"
"55.200","0.2298","14","0.0000","0.0000","2.8107","120.5042","0.0000","29.5235","24.7980","0.2006","10000.0000","45.39172403","-75.69675484"
"55.250","0.2115","14","0.0000","0.0000","6.4681","145.5960","0.0000","29.5172","24.7480","0.2156","10000.0000","45.39172396","-75.69675477"
"55.300","0.1926","14","0.0000","0.0000","9.9768","162.9313","0.0000","29.5108","24.7000","0.2298","10000.0000","45.39172389","-75.69675471"
"55.350","0.1606","14","0.0000","0.0000","9.9189","-5.8891","0.0000","29.5003","24.7000","0.2248","10000.0000","45.39172386","-75.69675470"
"55.400","0.1279","14","0.0000","0.0000","9.8659","-162.5918","0.0000","29.4899","24.6980","0.2192","10000.0000","45.39172383","-75.69675468"
"55.450","0.0810","14","0.0000","0.0000","9.9299","-28.4695","0.0000","29.4838","24.6480","0.1992","10000.0000","45.39172382","-75.69675460"
"55.500","0.0387","14","0.0000","0.0000","9.8533","101.5861","0.0000","29.4778","24.5980","0.1810","10000.0000","45.39172381","-75.69675452"
"55.550","0.1051","14","0.0000","0.0000","6.4018","134.0395","0.0000","29.4724","24.5480","0.2060","10000.0000","45.39172373","-75.69675440"
"55.600","0.1662","14","0.0000","0.0000","3.8843","158.6850","0.0000","29.4671","24.5000","0.2296","10000.0000","45.39172365","-75.69675428"
"55.650","0.0998","14","0.0000","0.0000","23.7810","-4.0603","0.0000","29.4644","24.5000","0.2196","10000.0000","45.39172361","-75.69675422"
"55.700","0.0365","14","0.0000","0.0000","42.1602","-156.1899","0.0000","29.4614","24.4980","0.2090","10000.0000","45.39172357","-75.69675415"
"55.750","0.0497","14","0.0000","0.0000","24.1167","-53.5440","0.0000","29.4518","24.4480","0.1840","10000.0000","45.39172353","-75.69675408"
"55.800","0.0629","14","0.0000","0.0000","6.8072","46.8139","0.0000","29.4423","24.4000","0.1610","10000.0000","45.39172349","-75.69675400"
"55.850","0.0758","14","0.0000","0.0000","7.1107","92.2574","0.0000","29.4362","24.4000","0.1860","10000.0000","45.39172348","-75.69675392"
"55.900","0.0893","14","0.0000","0.0000","7.0541","131.5712","0.0000","29.4295","24.3980","0.2094","10000.0000","45.39172348","-75.69675385"
"55.950","0.1172","14","0.0000","0.0000","-1.6426","23.7737","0.0000","29.4077","24.3480","0.1944","10000.0000","45.39172348","-75.69675386"
"56.000","0.1426","14","0.0000","0.0000","-9.9914","-79.7120","0.0000","29.3871","24.3000","0.1798","10000.0000","45.39172349","-75.69675387"
"56.050","0.1066","14","0.0000","0.0000","-9.9914","-79.7120","0.0000","29.3948","24.3000","0.1748","10000.0000","45.39172342","-75.69675384"
"56.100","0.0732","14","0.0000","0.0000","-9.9888","-77.8769","0.0000","29.4019","24.2980","0.1712","10000.0000","45.39172335","-75.69675381"
"56.150","0.1021","14","0.0000","0.0000","-9.9248","-31.9993","0.0000","29.3949","24.2480","0.2012","10000.0000","45.39172335","-75.69675380"
"56.200","0.1299","14","0.0000","0.0000","-9.8024","12.3506","0.0000","29.3880","24.2000","0.2296","10000.0000","45.39172335","-75.69675378"
"56.250","0.1323","14","0.0000","0.0000","-8.2792","20.0328","0.0000","29.3819","24.2000","0.2196","10000.0000","45.39172334","-75.69675370"
"56.300","0.1336","14","0.0000","0.0000","-6.5091","24.8837","0.0000","29.3762","24.1980","0.2090","10000.0000","45.39172333","-75.69675363"
"56.350","0.1065","14","0.0000","0.0000","1.1880","-38.2178","0.0000","29.3796","24.1480","0.1840","10000.0000","45.39172330","-75.69675364"
"56.400","0.0824","14","0.0000","0.0000","8.5536","-94.1016","0.0000","29.3825","24.1000","0.1612","10000.0000","45.39172327","-75.69675366"
"56.450","0.1303","14","0.0000","0.0000","7.9661","23.2375","0.0000","29.3730","24.1000","0.1912","10000.0000","45.39172329","-75.69675356"
"56.500","0.1768","14","0.0000","0.0000","7.6388","130.0701","0.0000","29.3642","24.0980","0.2198","10000.0000","45.39172331","-75.69675347"
"56.550","0.1872","14","0.0000","0.0000","13.5590","-15.2562","0.0000","29.3718","24.0480","0.2148","10000.0000","45.39172324","-75.69675344"
"56.600","0.1947","14","0.0000","0.0000","19.7152","-154.8799","0.0000","29.3791","24.0000","0.2098","10000.0000","45.39172317","-75.69675341"
"56.650","0.1321","14","0.0000","0.0000","31.5349","-157.6431","0.0000","29.3766","24.0000","0.2048","10000.0000","45.39172320","-75.69675333"
"56.700","0.0752","14","0.0000","0.0000","42.3303","-154.6793","0.0000","29.3740","24.0000","0.2000","10000.0000","45.39172322","-75.69675325"
"56.750","0.1544","14","0.0000","0.0000","28.5415","-14.2668","0.0000","29.3713","24.0000","0.2000","10000.0000","45.39172318","-75.69675319"
"56.800","0.2296","14","0.0000","0.0000","15.4657","120.8775","0.0000","29.3689","23.9980","0.2002","10000.0000","45.39172314","-75.69675313"
"56.850","0.2061","14","0.0000","0.0000","19.5043","129.5875","0.0000","29.3734","23.9480","0.2052","10000.0000","45.39172316","-75.69675307"
"56.900","0.1838","15","0.0000","0.0000","23.5874","138.6128","0.0000","29.3779","23.9000","0.2100","10000.0000","45.39172319","-75.69675301"
"56.950","0.1906","15","0.0000","0.0000","28.7374","155.2037","0.0000","29.3849","23.9000","0.2100","10000.0000","45.39172319","-75.69675303"
"57.000","0.1955","15","0.0000","0.0000","34.2185","164.6776","0.0000","29.3914","23.8980","0.2090","10000.0000","45.39172319","-75.69675304"
"57.050","0.1538","15","0.0000","0.0000","47.6478","3.3427","0.0000","29.3880","23.8480","0.1840","10000.0000","45.39172322","-75.69675302"
"57.100","0.1142","15","0.0000","0.0000","60.1995","-147.5513","0.0000","29.3847","23.8000","0.1598","10000.0000","45.39172325","-75.69675301"
"57.150","0.1221","15","0.0000","0.0000","51.6890","-47.8635","0.0000","29.3849","23.8000","0.1548","10000.0000","45.39172332","-75.69675299"
"57.200","0.1298","15","0.0000","0.0000","43.3013","48.3444","0.0000","29.3849","23.8000","0.1502","10000.0000","45.39172338","-75.69675298"
"57.250","0.1298","15","0.0000","0.0000","37.8586","61.0334","0.0000","29.3815","23.8000","0.1552","10000.0000","45.39172341","-75.69675296"
"57.300","0.1354","15","0.0000","0.0000","32.1218","74.5260","0.0000","29.3781","23.7980","0.1618","10000.0000","45.39172344","-75.69675294"
"57.350","0.2766","15","0.0000","0.0000","19.3290","107.3065","0.0000","29.3754","23.7480","0.2068","10000.0000","45.39172340","-75.69675288"
"57.400","0.4110","15","0.0000","0.0000","7.0289","138.9181","0.0000","29.3729","23.7000","0.2500","10000.0000","45.39172336","-75.69675282"
"57.450","0.3840","15","0.0000","0.0000","6.5551","142.4767","0.0000","29.3729","23.7000","0.2500","10000.0000","45.39172336","-75.69675282"
"57.500","0.3581","15","0.0000","0.0000","6.0572","146.1749","0.0000","29.3730","23.6980","0.2502","10000.0000","45.39172336","-75.69675282"
"57.550","0.3563","15","0.0000","0.0000","4.9835","153.2217","0.0000","29.3773","23.6480","0.2552","10000.0000","45.39172332","-75.69675277"
"57.600","0.3554","15","0.0000","0.0000","3.8883","159.9231","0.0000","29.3811","23.6000","0.2602","10000.0000","45.39172328","-75.69675273"
"57.650","0.3761","15","0.0000","0.0000","2.2778","158.3336","0.0000","29.3742","23.6000","0.2652","10000.0000","45.39172328","-75.69675271"
"57.700","0.3927","15","0.0000","0.0000","0.5668","150.2507","0.0000","29.3673","23.6000","0.2694","10000.0000","45.39172328","-75.69675270"
"57.750","0.3099","15","0.0000","0.0000","-3.5575","-13.6752","0.0000","29.3639","23.6000","0.2544","10000.0000","45.39172331","-75.69675268"
"57.800","0.2318","15","0.0000","0.0000","-7.5013","-165.1053","0.0000","29.3604","23.6000","0.2402","10000.0000","45.39172334","-75.69675266"
"57.850","0.2627","15","0.0000","0.0000","-7.1100","-16.6365","0.0000","29.3543","23.6000","0.2452","10000.0000","45.39172333","-75.69675259"
"57.900","0.2926","15","0.0000","0.0000","-6.7481","124.3696","0.0000","29.3485","23.5980","0.2488","10000.0000","45.39172333","-75.69675251"
"57.950","0.2970","15","0.0000","0.0000","-7.0881","86.2716","0.0000","29.3486","23.5480","0.2188","10000.0000","45.39172339","-75.69675249"
"58.000","0.2991","15","0.0000","0.0000","-7.5134","45.7160","0.0000","29.3489","23.5000","0.1910","10000.0000","45.39172345","-75.69675248"
"58.050","0.2454","15","0.0000","0.0000","-9.9890","-53.8233","0.0000","29.3523","23.5000","0.2160","10000.0000","45.39172342","-75.69675250"
"58.100","0.1951","15","0.0000","0.0000","-12.3555","-147.0708","0.0000","29.3554","23.5000","0.2412","10000.0000","45.39172339","-75.69675251"
"58.150","0.2254","15","0.0000","0.0000","-12.1045","-89.3161","0.0000","29.3513","23.5000","0.2712","10000.0000","45.39172349","-75.69675254"
"58.200","0.2604","15","0.0000","0.0000","-11.7160","-34.0393","0.0000","29.3473","23.5000","0.2998","10000.0000","45.39172359","-75.69675258"
"58.250","0.4055","15","0.0000","0.0000","-8.0231","-38.2335","0.0000","29.3457","23.5000","0.2948","10000.0000","45.39172367","-75.69675268"
"58.300","0.5460","15","0.0000","0.0000","-4.5077","-41.7637","0.0000","29.3439","23.4980","0.2904","10000.0000","45.39172375","-75.69675279"
"58.350","0.5775","15","0.0000","0.0000","-5.2508","-29.3575","0.0000","29.3364","23.4480","0.3004","10000.0000","45.39172389","-75.69675280"
"58.400","0.6069","15","0.0000","0.0000","-6.0039","-17.6744","0.0000","29.3294","23.4000","0.3100","10000.0000","45.39172402","-75.69675282"
"58.450","0.5847","15","0.0000","0.0000","-6.9952","-23.3469","0.0000","29.3357","23.4000","0.3100","10000.0000","45.39172409","-75.69675288"
"58.500","0.5584","15","0.0000","0.0000","-8.1563","-29.4008","0.0000","29.3411","23.4000","0.3090","10000.0000","45.39172415","-75.69675294"
"58.550","0.4315","15","0.0000","0.0000","-13.3907","-44.6056","0.0000","29.3261","23.4000","0.2840","10000.0000","45.39172410","-75.69675299"
"58.600","0.3078","15","0.0000","0.0000","-18.4736","-60.5897","0.0000","29.3121","23.4000","0.2586","10000.0000","45.39172404","-75.69675303"
"58.650","0.2610","15","0.0000","0.0000","-19.9219","-95.2748","0.0000","29.3198","23.4000","0.2236","10000.0000","45.39172397","-75.69675300"
"58.700","0.2138","15","0.0000","0.0000","-21.9614","-127.0914","0.0000","29.3270","23.4000","0.1902","10000.0000","45.39172391","-75.69675297"
"58.750","0.1598","15","0.0000","0.0000","-38.1894","-90.0642","0.0000","29.3227","23.4000","0.1952","10000.0000","45.39172394","-75.69675302"
"58.800","0.1124","15","0.0000","0.0000","-53.0338","-54.4383","0.0000","29.3185","23.3980","0.2016","10000.0000","45.39172399","-75.69675307"
"58.850","0.2234","15","0.0000","0.0000","-34.6708","-52.4408","0.0000","29.3170","23.3480","0.2416","10000.0000","45.39172406","-75.69675318"
"58.900","0.3260","14","0.0000","0.0000","-17.5275","-46.9329","0.0000","29.3156","23.3000","0.2790","10000.0000","45.39172414","-75.69675328"
"58.950","0.2284","14","0.0000","0.0000","-29.6537","42.8229","0.0000","29.3208","23.3000","0.2540","10000.0000","45.39172409","-75.69675317"
"59.000","0.1357","14","0.0000","0.0000","-41.0485","126.9889","0.0000","29.3258","23.3000","0.2300","10000.0000","45.39172405","-75.69675307"
"59.050","0.1619","14","0.0000","0.0000","-34.8877","76.9978","0.0000","29.3285","23.3000","0.2300","10000.0000","45.39172409","-75.69675313"
"59.100","0.1869","14","0.0000","0.0000","-28.9163","29.6300","0.0000","29.3314","23.3000","0.2290","10000.0000","45.39172412","-75.69675319"
"59.150","0.1834","14","0.0000","0.0000","-27.4909","45.2217","0.0000","29.3392","23.3000","0.2040","10000.0000","45.39172412","-75.69675314"
"59.200","0.1782","14","0.0000","0.0000","-26.9301","58.4041","0.0000","29.3466","23.3000","0.1800","10000.0000","45.39172411","-75.69675310"
"59.250","0.1323","14","0.0000","0.0000","-47.1210","13.7612","0.0000","29.3431","23.3000","0.1800","10000.0000","45.39172408","-75.69675310"
"59.300","0.0888","14","0.0000","0.0000","-65.5821","-27.8465","0.0000","29.3401","23.3000","0.1812","10000.0000","45.39172405","-75.69675309"
"59.350","0.1044","14","0.0000","0.0000","-42.5297","3.3898","0.0000","29.3515","23.3000","0.2112","10000.0000","45.39172407","-75.69675305"
"59.400","0.1228","14","0.0000","0.0000","-20.1153","32.6439","0.0000","29.3623","23.3000","0.2414","10000.0000","45.39172410","-75.69675300"
"59.450","0.2082","14","0.0000","0.0000","-13.0142","14.3262","0.0000","29.3589","23.3000","0.2764","10000.0000","45.39172413","-75.69675299"
"59.500","0.2906","14","0.0000","0.0000","-6.0713","-3.1248","0.0000","29.3561","23.2980","0.3100","10000.0000","45.39172416","-75.69675297"
"59.550","0.2993","14","0.0000","0.0000","-2.9220","0.2270","0.0000","29.3675","23.2480","0.3100","10000.0000","45.39172418","-75.69675292"
"59.600","0.3060","14","0.0000","0.0000","0.2495","3.5549","0.0000","29.3787","23.2000","0.3096","10000.0000","45.39172421","-75.69675288"
"59.650","0.2675","14","0.0000","0.0000","3.9574","6.3105","0.0000","29.3865","23.2000","0.2996","10000.0000","45.39172420","-75.69675283"
"59.700","0.2296","14","0.0000","0.0000","7.3245","7.0195","0.0000","29.3937","23.2000","0.2888","10000.0000","45.39172419","-75.69675279"
"59.750","0.2061","14","0.0000","0.0000","2.5151","-41.3924","0.0000","29.3857","23.2000","0.2588","10000.0000","45.39172413","-75.69675285"
"59.800","0.1872","14","0.0000","0.0000","-2.2315","-83.4311","0.0000","29.3775","23.2000","0.2312","10000.0000","45.39172408","-75.69675291"
"59.850","0.2790","14","0.0000","0.0000","-5.4737","27.4854","0.0000","29.3643","23.2000","0.2612","10000.0000","45.39172401","-75.69675283"
"59.900","0.3992","13","0.0001","0.0067","-8.4321","134.1301","0.0000","29.3521","23.2000","0.2904","10000.0000","45.39172392","-75.69675274"
"59.950","1.2019","13","0.0038","0.1735","-4.5778","138.2513","0.0000","29.3632","23.2000","0.3004","10000.0000","45.39172343","-75.69675223"
"60.000","2.0011","13","0.0073","0.3361","-0.8777","142.3462","0.0000","29.3734","23.2000","0.3102","10000.0000","45.39172294","-75.69675172"
"60.050","2.7162","13","0.0060","0.3967","-0.8774","145.8096","0.0000","29.3596","23.2000","0.3152","10000.0000","45.39172223","-75.69675121"
"60.100","3.4473","13","0.0046","0.4566","-0.8731","149.0642","0.0315","29.3467","23.2000","0.3198","1739.5999","45.39172151","-75.69675069"
"60.150","4.5625","13","0.0036","0.4995","-0.7726","147.3081","0.8200","29.3566","23.2000","0.3148","88.5516","45.39172046","-75.69674979"
"60.200","5.6676","13","0.0031","0.5410","-0.6766","145.7080","1.7437","29.3651","23.1980","0.3098","51.7300","45.39171940","-75.69674890"
"60.250","6.5312","13","0.0149","0.5478","-0.6889","147.8515","5.9126","29.3424","23.1480","0.3048","17.5808","45.39171820","-75.69674804"
"60.300","7.3943","13","0.0270","0.5536","-0.6919","149.8747","10.0905","29.3213","23.1000","0.3002","11.6629","45.39171699","-75.69674717"
"60.350","8.2448","13","0.0477","0.5329","-0.4693","149.0127","14.4861","29.3384","23.1000","0.3052","9.0583","45.39171568","-75.69674603"
"60.400","9.0947","13","0.0675","0.5124","-0.2526","148.2356","18.6380","29.3554","23.1000","0.3102","7.7662","45.39171437","-75.69674489"
"60.450","9.9312","13","0.0683","0.4985","-0.1754","149.4982","16.9398","29.3694","23.1000","0.3152","9.3307","45.39171283","-75.69674373"
"60.500","10.7707","13","0.0689","0.4860","-0.1037","150.7849","15.2491","29.3825","23.1000","0.3200","11.2414","45.39171128","-75.69674258"
"60.550","11.6837","13","0.0673","0.5091","-0.1652","152.6484","13.7387","29.3756","23.1000","0.3200","13.5349","45.39170942","-75.69674140"
"60.600","12.6011","13","0.0653","0.5319","-0.2259","154.4221","12.1929","29.3689","23.1000","0.3198","16.4484","45.39170755","-75.69674020"
"60.650","13.6265","13","0.0560","0.5498","-0.2670","154.0413","9.7977","29.3661","23.1000","0.3148","22.1350","45.39170553","-75.69673874"
"60.700","14.6581","13","0.0456","0.5683","-0.3070","153.6617","7.2829","29.3631","23.1000","0.3100","32.0327","45.39170349","-75.69673727"
"60.750","15.8413","13","0.0102","0.5997","-0.3222","153.3146","1.8978","29.3560","23.1000","0.3100","132.8509","45.39170112","-75.69673562"
"60.800","17.0249","13","-0.0240","0.6298","-0.3350","152.9668","-3.2916","29.3494","23.1000","0.3100","82.3180","45.39169874","-75.69673397"
"60.850","18.2196","13","-0.0299","0.6248","-0.2899","152.6045","-3.7843","29.3529","23.1000","0.3100","76.6262","45.39169608","-75.69673209"
"60.900","19.4005","14","-0.0361","0.6188","-0.2473","152.2455","-4.2989","29.3558","23.1000","0.3100","71.8259","45.39169342","-75.69673021"
"60.950","20.2531","14","-0.0482","0.5890","-0.2666","151.9690","-5.3404","29.3428","23.1000","0.3100","60.3580","45.39169072","-75.69672824"
"61.000","21.1043","14","-0.0587","0.5585","-0.2875","151.7027","-6.2174","29.3295","23.0980","0.3096","54.0234","45.39168801","-75.69672627"
"61.050","21.9221","14","-0.0298","0.5122","-0.3452","151.6815","-3.1432","29.3106","23.0480","0.2996","111.0027","45.39168504","-75.69672422"
"61.100","22.7331","14","-0.0012","0.4658","-0.4007","151.6856","-0.1186","29.2924","23.0000","0.2898","3051.1487","45.39168207","-75.69672218"
"61.150","23.3784","14","0.0193","0.4160","-0.4029","152.2942","1.7150","29.2916","23.0000","0.2848","216.9507","45.39167901","-75.69672013"
"61.200","24.0170","14","0.0384","0.3669","-0.4046","152.8804","3.4135","29.2907","23.0000","0.2800","111.9791","45.39167594","-75.69671808"
"61.250","24.4962","14","0.0211","0.3330","-0.3958","152.9296","1.8688","29.2909","23.0000","0.2800","208.6232","45.39167293","-75.69671596"
"61.300","24.9818","14","0.0039","0.3003","-0.3855","152.9636","0.3340","29.2916","23.0000","0.2800","1190.4006","45.39166991","-75.69671383"
"61.350","25.6240","14","-0.0120","0.2954","-0.3423","152.6334","-0.9612","29.3045","23.0000","0.2800","424.2895","45.39166678","-75.69671157"
"61.400","26.2550","14","-0.0283","0.2908","-0.3012","152.2808","-2.2780","29.3169","23.0000","0.2798","183.4299","45.39166366","-75.69670930"
"61.450","26.6179","14","-0.0526","0.2924","-0.3123","151.3904","-4.1152","29.3155","23.0000","0.2748","102.9452","45.39166066","-75.69670677"
"61.500","26.9927","14","-0.0768","0.2935","-0.3212","150.5457","-5.9415","29.3146","23.0000","0.2700","72.3053","45.39165764","-75.69670425"
