"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Faran"
"Championship","P7"
"Comment","arb 90 degrees  
times: 
"
"Date","Saturday, August 16, 2025"
"Time","5:38 PM"
"Sample Rate","20"
"Duration","149"
"Segment","Session"
"Beacon Markers","149"
"Segment Times","2:29.000"
"62.150","28.5056","13","-0.3314","0.4001","0.5380","52.2986","-24.8201","37.5351","40.7520","0.3800","18.2788","45.39190696","-75.69639931"
"62.200","29.2639","13","-0.3834","0.4144","0.5556","50.8117","-28.0309","37.5388","40.6520","0.3752","16.6156","45.39190990","-75.69639484"
"62.250","29.9674","13","-0.4337","0.4244","0.5630","49.7137","-30.9282","37.5403","40.5520","0.3652","15.4211","45.39191290","-75.69639038"
"62.300","30.6214","13","-0.4712","0.4249","0.5550","48.2926","-32.8108","37.5389","40.4520","0.3576","14.8535","45.39191604","-75.69638600"
"62.350","31.2218","13","-0.4946","0.4152","0.5303","46.5215","-33.5942","37.5341","40.3520","0.3526","14.7916","45.39191935","-75.69638171"
"62.400","31.7897","13","-0.4961","0.4003","0.5273","44.7312","-32.9495","37.5347","40.2280","0.3476","15.3553","45.39192280","-75.69637752"
"62.450","32.3225","13","-0.4736","0.3796","0.5476","42.9201","-30.7578","37.5411","40.0780","0.3426","16.7251","45.39192639","-75.69637345"
"62.500","32.8979","13","-0.4594","0.3654","0.5649","41.3583","-29.1841","37.5502","39.9520","0.3400","17.9408","45.39193009","-75.69636942"
"62.550","33.5197","13","-0.4539","0.3583","0.5788","40.0664","-28.2800","37.5623","39.8520","0.3400","18.8643","45.39193388","-75.69636544"
"62.600","34.1841","13","-0.4425","0.3425","0.6093","38.8417","-27.0575","37.5785","39.7520","0.3424","20.1075","45.39193783","-75.69636152"
"62.650","34.8948","13","-0.4244","0.3175","0.6577","37.6897","-25.4902","37.5991","39.6520","0.3474","21.7875","45.39194193","-75.69635768"
"62.700","35.4394","13","-0.4395","0.2804","0.6924","36.5920","-25.9115","37.6184","39.5520","0.3500","21.7678","45.39194602","-75.69635393"
"62.750","35.8041","13","-0.4905","0.2304","0.7125","35.5530","-28.4872","37.6362","39.4520","0.3500","20.0034","45.39195008","-75.69635029"
"62.800","35.9721","13","-0.5697","0.1645","0.7585","33.9755","-32.6748","37.6604","39.3520","0.3500","17.5216","45.39195424","-75.69634718"
"62.850","35.9269","13","-0.6793","0.0813","0.8327","31.8145","-38.6088","37.6916","39.2520","0.3500","14.8100","45.39195851","-75.69634463"
"62.900","35.7422","13","-0.8263","0.0138","0.9223","29.1786","-46.7888","37.7310","39.1280","0.3500","12.1579","45.39196282","-75.69634273"
"62.950","35.4063","13","-1.0136","-0.0366","1.0286","26.0281","-57.4019","37.7794","38.9780","0.3500","9.8169","45.39196718","-75.69634152"
"63.000","35.1575","13","-1.1849","-0.0544","1.1599","22.1137","-67.3675","37.8405","38.8520","0.3548","8.3059","45.39197168","-75.69634112"
"63.050","35.0031","13","-1.3387","-0.0369","1.3181","17.3715","-76.6314","37.9152","38.7520","0.3648","7.2698","45.39197631","-75.69634162"
"63.100","34.9746","13","-1.4365","-0.0010","1.3475","12.5295","-82.7529","37.9379","38.6280","0.3652","6.7265","45.39198090","-75.69634251"
"63.150","35.0825","13","-1.4738","0.0548","1.2371","7.5793","-85.4700","37.9043","38.4780","0.3552","6.5328","45.39198544","-75.69634383"
"63.200","35.1381","13","-1.4634","0.1088","1.1710","3.5309","-85.1996","37.8857","38.3280","0.3500","6.5639","45.39198980","-75.69634508"
"63.250","35.1369","13","-1.4014","0.1611","1.1528","0.4593","-81.6928","37.8834","38.1780","0.3500","6.8454","45.39199399","-75.69634623"
"63.300","35.2183","13","-1.3240","0.2013","1.1613","-2.4896","-77.0624","37.8975","38.0280","0.3500","7.2735","45.39199821","-75.69634770"
"63.350","35.3889","13","-1.2298","0.2285","1.1988","-5.3057","-71.2148","37.9292","37.8780","0.3500","7.9089","45.39200247","-75.69634951"
"63.400","35.5079","13","-1.1447","0.2570","1.1813","-8.2373","-65.8388","37.9340","37.7280","0.3380","8.5835","45.39200651","-75.69635154"
"63.450","35.5709","13","-1.0696","0.2870","1.1043","-11.2941","-60.9737","37.9096","37.5780","0.3130","9.2848","45.39201032","-75.69635379"
"63.500","36.1650","13","-1.0043","0.3079","1.0205","-14.3682","-56.6521","37.8836","37.4280","0.2952","10.1600","45.39201436","-75.69635640"
"63.550","37.3345","13","-0.9498","0.3188","0.9293","-17.4610","-52.9194","37.8559","37.2780","0.2852","11.2284","45.39201865","-75.69635938"
"63.600","38.3944","14","-0.9157","0.3336","0.9502","-20.3642","-50.3399","37.8807","37.1520","0.2776","12.1388","45.39202295","-75.69636293"
"63.650","39.3354","14","-0.9036","0.3526","1.0925","-23.0619","-49.0099","37.9624","37.0520","0.2726","12.7738","45.39202727","-75.69636707"
"63.700","39.7258","14","-0.8996","0.3370","1.1867","-25.3009","-48.0938","38.0215","36.9520","0.2724","13.1463","45.39203139","-75.69637113"
"63.750","39.5196","14","-0.9044","0.2839","1.2288","-27.0430","-47.6263","38.0562","36.8520","0.2774","13.2064","45.39203530","-75.69637507"
"63.800","39.2081","14","-0.9051","0.1663","1.2702","-29.0400","-47.0735","38.0863","36.7520","0.2800","13.2562","45.39203895","-75.69637924"
"63.850","38.7824","14","-0.9016","-0.0213","1.3109","-31.3131","-46.4284","38.1117","36.6520","0.2800","13.2945","45.39204230","-75.69638364"
"63.900","38.3808","14","-0.9154","-0.2063","1.3497","-33.8276","-47.0657","38.1297","36.5520","0.2824","12.9787","45.39204545","-75.69638833"
"63.950","38.0052","14","-0.9481","-0.3887","1.3866","-36.6036","-49.0921","38.1399","36.4520","0.2874","12.3212","45.39204837","-75.69639333"
"64.000","37.0455","14","-1.0239","-0.5211","1.4587","-39.8547","-53.9719","38.1628","36.3280","0.2972","10.9242","45.39205071","-75.69639845"
"64.050","35.4532","14","-1.1464","-0.5996","1.5690","-43.6206","-61.9429","38.1996","36.1780","0.3122","9.1093","45.39205242","-75.69640369"
"64.100","33.9066","14","-1.2727","-0.5780","1.6436","-47.4631","-70.9370","38.2137","36.0520","0.3248","7.6073","45.39205391","-75.69640885"
"64.150","32.4094","14","-1.4031","-0.4478","1.6793","-51.3886","-81.0397","38.2033","35.9520","0.3348","6.3649","45.39205516","-75.69641390"
"64.200","31.7057","14","-1.5113","-0.2755","1.6907","-55.2554","-89.9097","38.1947","35.8280","0.3352","5.6124","45.39205636","-75.69641933"
"64.250","31.8616","14","-1.5953","-0.0575","1.6756","-59.0587","-97.4441","38.1881","35.6780","0.3252","5.2039","45.39205751","-75.69642514"
"64.300","32.6037","14","-1.6193","0.1464","1.6240","-64.1748","-100.3609","38.1923","35.5280","0.3176","5.1704","45.39205804","-75.69643197"
"64.350","33.9807","14","-1.5783","0.3352","1.5328","-70.7131","-98.2752","38.2082","35.3780","0.3126","5.5031","45.39205789","-75.69643988"
"64.400","35.0632","14","-1.4904","0.4826","1.4672","-75.8276","-92.3935","38.2142","35.2520","0.3148","6.0399","45.39205781","-75.69644738"
"64.450","35.8267","14","-1.3517","0.5853","1.4295","-79.3996","-82.3993","38.2097","35.1520","0.3248","6.9200","45.39205778","-75.69645443"
"64.500","36.5971","14","-1.2096","0.6044","1.3959","-82.6949","-72.1832","38.2153","35.0520","0.3324","8.0692","45.39205761","-75.69646150"
"64.550","37.3748","14","-1.0641","0.5330","1.3670","-85.6904","-61.7268","38.2317","34.9520","0.3374","9.6366","45.39205727","-75.69646861"
"64.600","37.6801","14","-0.9738","0.3935","1.3477","-87.9313","-54.9146","38.2446","34.8760","0.3520","10.9205","45.39205696","-75.69647536"
"64.650","37.4735","14","-0.9434","0.1803","1.3390","-89.3548","-52.0503","38.2536","34.8260","0.3770","11.4583","45.39205668","-75.69648171"
"64.700","36.8309","14","-0.9340","-0.0084","1.2156","-91.6644","-50.8765","38.1949","34.7520","0.3828","11.5216","45.39205586","-75.69648751"
"64.750","35.7159","14","-0.9473","-0.1707","0.9680","-94.9342","-51.5343","38.0630","34.6520","0.3678","11.0302","45.39205443","-75.69649272"
"64.800","34.9448","14","-0.9575","-0.2376","0.7122","-97.9725","-52.4197","37.9421","34.5760","0.3624","10.6098","45.39205294","-75.69649800"
"64.850","34.5464","14","-0.9642","-0.2012","0.4472","-100.7602","-53.5517","37.8333","34.5260","0.3674","10.2671","45.39205137","-75.69650336"
"64.900","34.6664","14","-0.9853","-0.0870","0.1997","-103.7026","-55.4462","37.7260","34.4520","0.3604","9.9508","45.39204945","-75.69650900"
"64.950","35.3481","14","-1.0220","0.1116","-0.0290","-106.8126","-58.1667","37.6204","34.3520","0.3404","9.6719","45.39204714","-75.69651496"
"65.000","36.4645","14","-1.0010","0.2529","-0.1548","-109.6116","-57.0920","37.5539","34.2760","0.3252","10.1652","45.39204461","-75.69652134"
"65.050","38.0520","14","-0.9175","0.3322","-0.1693","-112.0735","-51.9059","37.5296","34.2260","0.3152","11.6676","45.39204182","-75.69652820"
"65.100","38.8926","14","-0.8214","0.3778","-0.1910","-114.1067","-45.9580","37.5096","34.1520","0.3172","13.4687","45.39203920","-75.69653461"
"65.150","38.9242","14","-0.7118","0.3869","-0.2204","-115.6754","-39.1847","37.4943","34.0520","0.3322","15.8097","45.39203678","-75.69654054"
"65.200","38.7057","14","-0.6385","0.3085","-0.2132","-117.1811","-34.5156","37.4965","33.9760","0.3448","17.8476","45.39203432","-75.69654620"
"65.250","38.2162","14","-0.6047","0.1356","-0.1662","-118.6186","-32.1259","37.5177","33.9260","0.3548","18.9327","45.39203182","-75.69655157"
"65.300","37.7647","14","-0.6600","-0.0482","-0.1427","-120.1601","-34.6987","37.5312","33.8520","0.3672","17.3218","45.39202924","-75.69655675"
"65.350","37.3544","14","-0.8121","-0.2437","-0.1446","-121.8141","-42.6476","37.5365","33.7520","0.3822","13.9401","45.39202656","-75.69656174"
"65.400","36.5977","14","-0.9582","-0.3905","-0.1861","-124.5356","-50.8487","37.5147","33.6760","0.4020","11.4550","45.39202355","-75.69656583"
"65.450","35.4658","14","-1.0979","-0.4846","-0.2706","-128.4135","-59.3231","37.4639","33.6260","0.4270","9.5149","45.39202017","-75.69656896"
"65.500","34.5746","14","-1.2262","-0.5026","-0.3118","-133.0629","-67.8915","37.4336","33.5280","0.4448","8.1052","45.39201645","-75.69657149"
"65.550","33.9442","14","-1.3423","-0.4381","-0.3061","-138.5480","-76.5620","37.4258","33.3780","0.4548","7.0562","45.39201236","-75.69657338"
"65.600","33.3516","14","-1.4119","-0.3465","-0.3263","-143.0528","-82.6853","37.4151","33.2760","0.4528","6.4196","45.39200848","-75.69657521"
"65.650","32.7999","14","-1.4312","-0.2255","-0.3744","-146.4955","-86.0492","37.4013","33.2260","0.4378","6.0666","45.39200482","-75.69657698"
"65.700","32.3305","14","-1.4299","-0.1466","-0.3984","-149.8095","-87.7131","37.3998","33.1520","0.4156","5.8664","45.39200118","-75.69657849"
"65.750","31.9502","14","-1.4062","-0.1131","-0.3962","-152.9840","-87.5353","37.4115","33.0520","0.3856","5.8091","45.39199755","-75.69657971"
"65.800","31.5035","14","-1.3595","-0.0815","-0.3202","-156.8963","-85.6952","37.4504","32.9520","0.3604","5.8509","45.39199389","-75.69658035"
"65.850","30.9848","14","-1.2877","-0.0517","-0.1643","-161.6078","-82.0541","37.5188","32.8520","0.3404","6.0099","45.39199019","-75.69658033"
"65.900","30.7803","14","-1.2192","-0.0139","-0.1076","-166.0393","-78.3955","37.5460","32.7760","0.3372","6.2489","45.39198634","-75.69658008"
"65.950","30.9160","14","-1.1544","0.0328","-0.1584","-170.1673","-74.7178","37.5286","32.7260","0.3522","6.5854","45.39198234","-75.69657955"
"66.000","31.1982","14","-1.1302","0.1017","-0.1950","-173.8531","-73.4632","37.5059","32.6760","0.3576","6.7590","45.39197826","-75.69657891"
"66.050","31.6392","14","-1.1503","0.1945","-0.2161","-177.0597","-74.8334","37.4776","32.6260","0.3526","6.7290","45.39197409","-75.69657814"
"66.100","32.1942","14","-1.1596","0.2875","-0.2527","-94.1517","-75.1379","37.4507","32.5520","0.3500","6.8193","45.39196992","-75.69657690"
"66.150","32.8727","14","-1.1573","0.3807","-0.3062","82.0471","-74.2878","37.4253","32.4520","0.3500","7.0427","45.39196573","-75.69657515"
"66.200","33.5426","14","-1.1282","0.4171","-0.3537","172.1079","-71.4509","37.4009","32.3760","0.3548","7.4715","45.39196159","-75.69657308"
"66.250","34.2032","14","-1.0702","0.3921","-0.3950","168.8524","-66.4616","37.3776","32.3260","0.3648","8.1906","45.39195751","-75.69657065"
"66.300","34.6518","14","-1.0126","0.3606","-0.4460","165.8224","-61.7227","37.3464","32.2760","0.3772","8.9351","45.39195357","-75.69656804"
"66.350","34.8709","14","-0.9554","0.3223","-0.5074","163.0365","-57.2552","37.3065","32.2260","0.3922","9.6932","45.39194977","-75.69656524"
"66.400","35.0935","14","-0.9130","0.2932","-0.5262","160.0341","-53.8518","37.2857","32.1760","0.4048","10.3716","45.39194607","-75.69656204"
"66.450","35.3199","14","-0.8865","0.2743","-0.4988","156.7971","-51.6012","37.2858","32.1260","0.4148","10.8938","45.39194248","-75.69655842"
"66.500","35.6330","14","-0.8479","0.2501","-0.4480","154.4276","-48.7539","37.3034","32.0760","0.4152","11.6322","45.39193876","-75.69655491"
"66.550","36.0399","14","-0.7961","0.2204","-0.3718","152.9977","-45.2602","37.3401","32.0260","0.4052","12.6732","45.39193491","-75.69655150"
"66.600","36.3933","13","-0.7690","0.1824","-0.3061","151.5156","-43.2589","37.3674","32.0000","0.3976","13.3895","45.39193110","-75.69654791"
"66.650","36.6884","13","-0.7688","0.1355","-0.2516","149.9768","-42.8743","37.3845","32.0000","0.3926","13.6192","45.39192736","-75.69654410"
"66.700","37.0117","13","-0.8041","0.1096","-0.1937","148.0343","-44.5502","37.4072","31.9760","0.3876","13.2224","45.39192381","-75.69653988"
"66.750","37.3655","13","-0.8780","0.1066","-0.1321","145.6543","-48.4583","37.4360","31.9260","0.3826","12.2722","45.39192047","-75.69653520"
"66.800","37.4350","13","-0.9421","0.1094","-0.0927","142.4489","-51.8300","37.4552","31.8760","0.3800","11.4952","45.39191778","-75.69652993"
"66.850","37.1964","13","-0.9958","0.1184","-0.0775","138.3491","-54.6207","37.4640","31.8260","0.3800","10.8384","45.39191577","-75.69652401"
"66.900","37.0771","13","-1.0392","0.1177","-0.0938","134.4967","-56.8282","37.4499","31.7760","0.3728","10.3839","45.39191392","-75.69651787"
"66.950","37.0869","13","-1.0717","0.1065","-0.1441","130.9122","-58.4038","37.4109","31.7260","0.3578","10.1065","45.39191223","-75.69651149"
"67.000","37.2431","13","-1.1057","0.0857","-0.1561","128.1108","-60.0947","37.4044","31.6760","0.3476","9.8635","45.39191036","-75.69650514"
"67.050","37.5579","13","-1.1413","0.0545","-0.1266","126.1577","-61.9106","37.4333","31.6260","0.3426","9.6551","45.39190830","-75.69649882"
"67.100","37.5154","13","-1.1376","-0.0038","-0.0664","124.3184","-61.6764","37.4729","31.5760","0.3304","9.6808","45.39190642","-75.69649282"
"67.150","37.0860","13","-1.0912","-0.0917","0.0272","122.6024","-59.2212","37.5242","31.5260","0.3104","9.9667","45.39190474","-75.69648718"
"67.200","36.5022","13","-1.0582","-0.1740","0.0551","119.8446","-57.7114","37.5341","31.4760","0.3120","10.0665","45.39190367","-75.69648125"
"67.250","35.7513","13","-1.0398","-0.2503","0.0118","115.9580","-57.2258","37.4991","31.4260","0.3370","9.9431","45.39190329","-75.69647501"
"67.300","35.0133","13","-1.0423","-0.2919","-0.0363","111.6505","-58.1325","37.4686","31.3760","0.3644","9.5859","45.39190336","-75.69646879"
"67.350","34.2893","13","-1.0674","-0.2961","-0.0894","106.8870","-60.5474","37.4428","31.3260","0.3944","9.0133","45.39190391","-75.69646259"
"67.400","33.7239","13","-1.1281","-0.2587","-0.1047","103.5039","-65.1911","37.4312","31.2760","0.4004","8.2332","45.39190412","-75.69645664"
"67.450","33.3303","13","-1.2273","-0.1762","-0.0790","101.6163","-72.2492","37.4349","31.2260","0.3804","7.3422","45.39190396","-75.69645096"
"67.500","33.1755","13","-1.2836","-0.0735","-0.0601","98.6431","-76.6306","37.4380","31.1760","0.3748","6.8903","45.39190436","-75.69644504"
"67.550","33.2794","13","-1.2934","0.0510","-0.0487","94.4940","-78.1123","37.4403","31.1260","0.3848","6.7807","45.39190536","-75.69643885"
"67.600","33.5164","13","-1.2496","0.1469","-0.0225","90.9997","-75.8495","37.4541","31.0760","0.3852","7.0327","45.39190641","-75.69643259"
"67.650","33.8974","13","-1.1476","0.2118","0.0196","88.2149","-69.5302","37.4802","31.0260","0.3752","7.7591","45.39190752","-75.69642623"
"67.700","34.4380","13","-1.0608","0.2337","-0.0676","84.7034","-63.9351","37.4314","30.9760","0.3676","8.5727","45.39190925","-75.69641977"
"67.750","35.1516","13","-0.9906","0.2092","-0.2950","80.4045","-59.1244","37.3015","30.9260","0.3626","9.4623","45.39191165","-75.69641319"
"67.800","35.4708","13","-0.9558","0.1783","-0.4276","77.0242","-56.5136","37.2261","30.8760","0.3552","9.9894","45.39191386","-75.69640703"
"67.850","35.3627","13","-0.9592","0.1408","-0.4577","74.6391","-56.2860","37.2098","30.8260","0.3452","9.9992","45.39191587","-75.69640134"
"67.900","35.0222","13","-0.9720","0.0873","-0.4831","72.3093","-56.7019","37.2074","30.7760","0.3568","9.8303","45.39191790","-75.69639602"
"67.950","34.4299","13","-0.9947","0.0166","-0.5033","70.0396","-57.8151","37.2198","30.7260","0.3918","9.4779","45.39191997","-75.69639110"
"68.000","33.9255","13","-1.0076","-0.0701","-0.5903","67.3183","-58.5590","37.1840","30.6760","0.4172","9.2205","45.39192232","-75.69638641"
"68.050","33.5165","13","-1.0098","-0.1743","-0.7494","64.1079","-58.9027","37.0959","30.6260","0.4322","9.0561","45.39192498","-75.69638196"
"68.100","33.0750","13","-1.0555","-0.2108","-0.8971","60.9067","-62.1950","37.0210","30.5760","0.4424","8.4638","45.39192777","-75.69637780"
"68.150","32.5983","13","-1.1483","-0.1742","-1.0322","57.7154","-68.6818","36.9604","30.5260","0.4474","7.5539","45.39193069","-75.69637394"
"68.200","32.6092","13","-1.2000","-0.1213","-1.0368","53.9147","-72.6945","36.9518","30.4760","0.4452","7.1394","45.39193409","-75.69637027"
"68.250","33.1482","13","-1.2070","-0.0508","-0.8999","49.4538","-74.0268","36.9998","30.4260","0.4352","7.1267","45.39193801","-75.69636680"
"68.300","33.3863","13","-1.2096","0.0473","-0.8457","44.9683","-74.8415","37.0125","30.3760","0.4228","7.0998","45.39194195","-75.69636388"
"68.350","33.2983","13","-1.2076","0.1755","-0.8809","40.4563","-75.0956","36.9870","30.3260","0.4078","7.0571","45.39194589","-75.69636155"
"68.400","33.2802","13","-1.1864","0.2332","-0.9023","37.0500","-73.6702","36.9706","30.3000","0.4072","7.1898","45.39194976","-75.69635908"
"68.450","33.3380","13","-1.1443","0.2146","-0.9086","34.8416","-70.4253","36.9640","30.3000","0.4222","7.5341","45.39195353","-75.69635644"
"68.500","33.4581","13","-1.1120","0.1763","-0.9136","32.4335","-67.8649","36.9568","30.2760","0.4324","7.8465","45.39195744","-75.69635409"
"68.550","33.6459","13","-1.0903","0.1168","-0.9171","29.8089","-66.0461","36.9489","30.2260","0.4374","8.1078","45.39196148","-75.69635204"
"68.600","33.7470","13","-1.0866","0.0792","-0.8912","26.3798","-65.5224","36.9509","30.2000","0.4400","8.1972","45.39196568","-75.69635077"
"68.650","33.7542","13","-1.1025","0.0651","-0.8333","22.0793","-66.4017","36.9634","30.2000","0.4400","8.0904","45.39197005","-75.69635033"
"68.700","33.7231","13","-1.1246","0.0709","-0.8178","17.8856","-67.7054","36.9577","30.1760","0.4400","7.9273","45.39197437","-75.69635034"
"68.750","33.6508","13","-1.1533","0.0982","-0.8485","13.8074","-69.4687","36.9323","30.1260","0.4400","7.7095","45.39197864","-75.69635083"
"68.800","33.7313","13","-1.1617","0.1623","-0.8644","10.3993","-69.9186","36.9180","30.0760","0.4376","7.6782","45.39198296","-75.69635126"
"68.850","33.9774","13","-1.1481","0.2661","-0.8644","7.7170","-68.9457","36.9155","30.0260","0.4326","7.8434","45.39198734","-75.69635164"
"68.900","34.7415","13","-1.1284","0.3388","-0.9181","4.6227","-67.2825","36.8700","30.0000","0.4324","8.2180","45.39199211","-75.69635249"
"68.950","36.0666","13","-1.1024","0.3778","-1.0299","1.0821","-64.8714","36.7779","30.0000","0.4374","8.8485","45.39199731","-75.69635384"
"69.000","36.7916","13","-1.0563","0.3806","-1.0673","-1.8437","-61.2690","36.7359","29.9760","0.4400","9.5571","45.39200217","-75.69635533"
"69.050","36.8666","13","-0.9887","0.3443","-1.0240","-4.1033","-56.3760","36.7482","29.9260","0.4400","10.4078","45.39200667","-75.69635697"
"69.100","36.9262","13","-0.9551","0.3068","-1.0017","-6.2676","-53.5712","36.7523","29.9000","0.4376","10.9704","45.39201109","-75.69635882"
"69.150","36.9691","13","-0.9584","0.2678","-1.0020","-8.3287","-53.0287","36.7476","29.9000","0.4326","11.0955","45.39201543","-75.69636093"
"69.200","37.3941","13","-0.9879","0.2358","-0.9041","-11.1237","-54.0020","36.7946","29.8760","0.4228","11.0208","45.39201984","-75.69636388"
"69.250","38.2330","13","-1.0456","0.2112","-0.6996","-14.7138","-56.6177","36.8978","29.8260","0.4078","10.7475","45.39202435","-75.69636777"
"69.300","38.6036","13","-1.0868","0.1793","-0.4456","-18.6059","-58.3877","37.0344","29.7760","0.3952","10.5227","45.39202827","-75.69637226"
"69.350","38.4667","13","-1.1101","0.1396","-0.1378","-22.8252","-59.2416","37.2074","29.7260","0.3852","10.3342","45.39203156","-75.69637741"
"69.400","38.3216","13","-1.1022","0.1062","0.0174","-25.7751","-58.5424","37.2887","29.7000","0.3704","10.4182","45.39203504","-75.69638195"
"69.450","38.1675","13","-1.0605","0.0798","0.0071","-27.3498","-56.1607","37.2705","29.7000","0.3504","10.8164","45.39203873","-75.69638584"
"69.500","38.1220","13","-1.0158","0.0668","0.0053","-29.1118","-53.6890","37.2601","29.6760","0.3400","11.3008","45.39204235","-75.69639004"
"69.550","38.1940","13","-0.9681","0.0684","0.0127","-31.0766","-51.1199","37.2580","29.6260","0.3400","11.8912","45.39204589","-75.69639459"
"69.600","38.1015","13","-0.9278","-0.0005","-0.0173","-33.3537","-48.9397","37.2383","29.5760","0.3400","12.3908","45.39204911","-75.69639944"
"69.650","37.8308","13","-0.8957","-0.1458","-0.0879","-35.9692","-47.1806","37.1995","29.5260","0.3400","12.7615","45.39205196","-75.69640461"
"69.700","37.4341","13","-0.8785","-0.2778","-0.1802","-38.5477","-46.5066","37.1468","29.5000","0.3304","12.8107","45.39205460","-75.69640981"
"69.750","36.9008","13","-0.8774","-0.3953","-0.2960","-41.0862","-47.0081","37.0791","29.5000","0.3104","12.4935","45.39205701","-75.69641503"
"69.800","35.8727","13","-0.9192","-0.4672","-0.3867","-44.0738","-50.2256","37.0251","29.4760","0.3024","11.3673","45.39205890","-75.69642029"
"69.850","34.3083","13","-1.0076","-0.4897","-0.4500","-47.5481","-56.3856","36.9860","29.4260","0.3074","9.6839","45.39206021","-75.69642559"
"69.900","32.9705","13","-1.1191","-0.5140","-0.5351","-51.0294","-64.3722","36.9437","29.3760","0.3100","8.1517","45.39206141","-75.69643089"
"69.950","31.8782","13","-1.2558","-0.5402","-0.6437","-54.5185","-74.3377","36.8979","29.3260","0.3100","6.8250","45.39206247","-75.69643618"
"70.000","30.7988","13","-1.3263","-0.5539","-0.7195","-58.3508","-80.8710","36.8643","29.2760","0.3172","6.0612","45.39206323","-75.69644148"
"70.050","29.7335","13","-1.3251","-0.5540","-0.7597","-62.5550","-83.6861","36.8439","29.2260","0.3322","5.6547","45.39206367","-75.69644679"
"70.100","28.9135","13","-1.3137","-0.5001","-0.8126","-67.1215","-86.0218","36.8187","29.2000","0.3448","5.3495","45.39206382","-75.69645222"
"70.150","28.3592","13","-1.2914","-0.3875","-0.8791","-72.0803","-87.8383","36.7881","29.2000","0.3548","5.1384","45.39206365","-75.69645780"
"70.200","27.7766","13","-1.2508","-0.2610","-0.9559","-76.4677","-87.8236","36.7596","29.1760","0.3624","5.0337","45.39206346","-75.69646310"
"70.250","27.1631","13","-1.1906","-0.1193","-1.0438","-80.2361","-85.8250","36.7334","29.1260","0.3674","5.0372","45.39206325","-75.69646810"
"70.300","26.9674","13","-1.1053","-0.0010","-1.2154","-83.8305","-81.0895","36.6581","29.0760","0.3628","5.2929","45.39206281","-75.69647330"
"70.350","27.2241","13","-0.9925","0.0918","-1.4779","-87.2364","-73.3891","36.5296","29.0260","0.3478","5.9039","45.39206213","-75.69647872"
"70.400","27.7018","13","-0.9181","0.1640","-1.6670","-90.5650","-68.0419","36.4282","29.0000","0.3424","6.4797","45.39206126","-75.69648431"
"70.450","28.4192","13","-0.8852","0.2139","-1.7767","-93.8101","-65.2442","36.3562","29.0000","0.3474","6.9325","45.39206018","-75.69649009"
"70.500","28.9530","13","-0.8611","0.2621","-1.8233","-96.7739","-62.9171","36.3149","29.0000","0.3572","7.3240","45.39205901","-75.69649577"
"70.550","29.2882","13","-0.8464","0.3085","-1.8016","-99.4331","-61.0998","36.3068","29.0000","0.3722","7.6291","45.39205774","-75.69650135"
"70.600","29.5818","13","-0.8523","0.3545","-1.7803","-102.1313","-60.5903","36.3037","28.9760","0.3800","7.7704","45.39205627","-75.69650684"
"70.650","29.8303","13","-0.8805","0.3999","-1.7594","-104.8718","-61.4976","36.3060","28.9260","0.3800","7.7200","45.39205459","-75.69651222"
"70.700","30.6459","13","-0.8966","0.4485","-1.7616","-108.5557","-61.4239","36.2726","28.9000","0.3704","7.9406","45.39205215","-75.69651787"
"70.750","32.0758","13","-0.8997","0.5006","-1.7887","-113.2616","-60.2875","36.2004","28.9000","0.3504","8.4678","45.39204890","-75.69652382"
"70.800","33.0952","13","-0.8723","0.5210","-1.7873","-116.7497","-57.1159","36.1581","28.8760","0.3496","9.2221","45.39204587","-75.69652945"
"70.850","33.6699","13","-0.8119","0.5071","-1.7548","-118.9185","-51.7395","36.1481","28.8260","0.3696","10.3571","45.39204308","-75.69653476"
"70.900","34.2834","13","-0.7398","0.4829","-1.7445","-120.4914","-45.9422","36.1227","28.8000","0.3776","11.8766","45.39204030","-75.69654019"
"70.950","34.9389","13","-0.6551","0.4476","-1.7581","-121.4185","-39.6890","36.0806","28.8000","0.3726","14.0107","45.39203755","-75.69654575"
"71.000","35.5408","13","-0.5985","0.3773","-1.7917","-122.4742","-35.3654","36.0324","28.7760","0.3724","15.9944","45.39203470","-75.69655125"
"71.050","36.0844","13","-0.5725","0.2690","-1.8469","-123.6690","-33.1320","35.9775","28.7260","0.3774","17.3337","45.39203174","-75.69655670"
"71.100","36.2270","13","-0.5724","0.1320","-1.9435","-124.9793","-32.5722","35.9099","28.7000","0.3848","17.7013","45.39202877","-75.69656171"
"71.150","35.9349","13","-0.6001","-0.0363","-2.0850","-126.4147","-33.8255","35.8283","28.7000","0.3948","16.9080","45.39202580","-75.69656624"
"71.200","35.4129","13","-0.6532","-0.1800","-2.3884","-129.0887","-36.8014","35.6622","28.6760","0.4120","15.3150","45.39202249","-75.69656981"
"71.250","34.6417","13","-0.7338","-0.2971","-2.8674","-133.1045","-41.6433","35.4044","28.6260","0.4370","13.2396","45.39201882","-75.69657234"
"71.300","33.8228","13","-0.8243","-0.3471","-3.3003","-136.7581","-47.4777","35.1858","28.5760","0.4620","11.3381","45.39201525","-75.69657465"
"71.350","32.9522","13","-0.9254","-0.3242","-3.6831","-140.0192","-54.3873","35.0097","28.5260","0.4870","9.6429","45.39201180","-75.69657672"
