"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Ben"
"Championship","P7"
"Comment","6 cones 30ft per 
90 degree arb 
(low fuel runs) { 
6.90 
6.38 
6.98 
} 
6.78 
6.38 
6.86"
"23.150","32.3626","13","-0.7246","-0.1709","1.5470","-36.7199","-44.5151","34.0714","34.4000","0.2824","11.5706","45.39148662","-75.69615061"
"23.200","32.1209","13","-0.6878","-0.1262","1.5986","-38.6555","-42.6975","34.1278","34.4000","0.2762","11.9731","45.39148929","-75.69615445"
"23.250","31.8075","13","-0.6534","-0.0636","1.6584","-40.5792","-41.0120","34.1862","34.4000","0.2712","12.3435","45.39149189","-75.69615833"
"23.300","31.9488","13","-0.5976","-0.0133","1.6286","-42.0386","-37.7152","34.1795","34.4000","0.2700","13.4821","45.39149466","-75.69616237"
"23.350","32.2337","13","-0.5352","0.0331","1.5707","-43.3514","-33.9096","34.1522","34.4000","0.2700","15.1289","45.39149747","-75.69616646"
"23.400","32.2568","13","-0.4860","0.0232","1.5776","-44.9278","-30.7928","34.1804","34.4000","0.2624","16.6721","45.39149997","-75.69617070"
"23.450","32.1971","13","-0.4410","-0.0043","1.6050","-46.5874","-27.8936","34.2260","34.4000","0.2524","18.3710","45.39150237","-75.69617500"
"23.500","31.9462","13","-0.4153","-0.0266","1.6259","-47.9704","-26.2762","34.2588","34.4000","0.2576","19.3498","45.39150465","-75.69617925"
"23.550","31.6349","13","-0.3957","-0.0471","1.6447","-49.2661","-25.0637","34.2876","34.4000","0.2676","20.0882","45.39150688","-75.69618348"
"23.600","31.5311","13","-0.3898","-0.0501","1.6507","-50.6736","-24.7575","34.3041","34.4000","0.2814","20.2699","45.39150904","-75.69618801"
"23.650","31.4928","13","-0.3882","-0.0476","1.6528","-52.1163","-24.7375","34.3168","34.4000","0.2964","20.2616","45.39151116","-75.69619263"
"23.700","31.4255","13","-0.3697","-0.0355","1.6712","-53.1992","-23.6328","34.3598","34.4000","0.3000","21.1635","45.39151326","-75.69619723"
"23.750","31.3492","13","-0.3460","-0.0205","1.6948","-54.1685","-22.1855","34.4125","34.4000","0.3000","22.4893","45.39151534","-75.69620182"
"23.800","31.3696","13","-0.3463","-0.0014","1.7159","-54.8630","-22.2451","34.4723","34.4000","0.3114","22.4437","45.39151740","-75.69620648"
"23.850","31.4206","13","-0.3541","0.0189","1.7363","-55.4707","-22.7805","34.5345","34.4000","0.3264","21.9518","45.39151946","-75.69621117"
"23.900","31.6869","13","-0.3413","0.0668","1.8129","-56.4414","-21.9477","34.6273","34.4000","0.3186","22.9780","45.39152139","-75.69621621"
"23.950","32.0213","13","-0.3219","0.1235","1.9073","-57.5269","-20.6827","34.7298","34.4000","0.3036","24.6406","45.39152327","-75.69622136"
"24.000","32.2988","13","-0.3137","0.1483","1.9322","-59.2858","-20.0408","34.7977","34.4000","0.2924","25.6502","45.39152484","-75.69622687"
"24.050","32.5582","13","-0.3090","0.1630","1.9352","-61.2574","-19.5956","34.8546","34.4000","0.2824","26.4437","45.39152631","-75.69623248"
"24.100","32.8363","13","-0.2851","0.1511","1.9509","-61.9237","-17.9437","34.9092","34.4000","0.2724","29.1248","45.39152813","-75.69623785"
"24.150","33.1203","13","-0.2552","0.1307","1.9705","-62.1779","-15.9107","34.9631","34.4000","0.2624","33.1304","45.39153008","-75.69624314"
"24.200","33.2053","13","-0.2178","0.1087","2.0240","-62.4237","-13.4919","35.0451","34.4000","0.2562","39.1701","45.39153191","-75.69624837"
"24.250","33.2273","13","-0.1781","0.0861","2.0881","-62.6668","-10.9513","35.1361","34.4000","0.2512","48.2894","45.39153371","-75.69625359"
"24.300","33.1781","13","-0.1182","0.0468","2.1009","-62.7835","-7.2498","35.1750","34.4000","0.2500","72.8356","45.39153559","-75.69625881"
"24.350","33.1063","13","-0.0521","0.0022","2.0976","-62.8603","-3.1818","35.1974","34.4000","0.2500","165.5987","45.39153750","-75.69626404"
"24.400","32.9957","13","0.0127","-0.0358","2.0985","-62.8287","0.7776","35.2045","34.3620","0.2500","675.3649","45.39153935","-75.69626919"
"24.450","32.8729","13","0.0772","-0.0717","2.1007","-62.7627","4.7026","35.2068","34.3120","0.2500","111.2542","45.39154119","-75.69627432"
"24.500","32.7873","13","0.1044","-0.0874","2.0831","-62.5561","6.3860","35.2237","34.3000","0.2462","81.7140","45.39154304","-75.69627939"
"24.550","32.7134","13","0.1199","-0.0968","2.0593","-62.3050","7.3615","35.2452","34.3000","0.2412","70.7264","45.39154489","-75.69628443"
"24.600","32.5241","13","0.1040","-0.1053","2.0250","-61.8023","6.4102","35.2464","34.3000","0.2362","80.7516","45.39154683","-75.69628935"
"24.650","32.2984","13","0.0783","-0.1135","1.9873","-61.2203","4.8506","35.2412","34.3000","0.2312","105.9756","45.39154880","-75.69629423"
"24.700","32.0140","13","0.0888","-0.1168","2.0187","-60.9196","5.5483","35.2729","34.3000","0.2338","91.8329","45.39155068","-75.69629903"
"24.750","31.7111","13","0.1108","-0.1185","2.0719","-60.7077","6.9589","35.3162","34.3000","0.2388","72.5254","45.39155253","-75.69630379"
"24.800","31.5353","13","0.1116","-0.1283","2.0803","-60.4969","7.0499","35.3356","34.2620","0.2400","71.1930","45.39155435","-75.69630850"
"24.850","31.3998","13","0.1057","-0.1406","2.0746","-60.2865","6.7241","35.3475","34.2120","0.2400","74.3212","45.39155616","-75.69631320"
"24.900","31.1193","13","0.1039","-0.1435","2.0561","-59.9733","6.6625","35.3530","34.2000","0.2400","74.3382","45.39155803","-75.69631777"
"24.950","30.7931","13","0.1034","-0.1435","2.0336","-59.6277","6.6843","35.3564","34.2000","0.2400","73.3186","45.39155992","-75.69632230"
"25.000","30.5379","13","0.1073","-0.1351","2.0078","-59.2232","6.9975","35.3559","34.2000","0.2400","69.4574","45.39156180","-75.69632672"
"25.050","30.3052","13","0.1126","-0.1241","1.9810","-58.8001","7.4026","35.3541","34.2000","0.2400","65.1560","45.39156368","-75.69633111"
"25.100","30.1199","13","0.1291","-0.1068","1.9617","-58.3020","8.5557","35.3525","34.2000","0.2400","56.0297","45.39156565","-75.69633548"
"25.150","29.9497","13","0.1491","-0.0874","1.9448","-57.7802","9.9451","35.3511","34.2000","0.2400","47.9297","45.39156765","-75.69633984"
"25.200","29.9506","13","0.1759","-0.0738","1.9598","-57.0655","11.7978","35.3795","34.2000","0.2438","40.4041","45.39156971","-75.69634419"
"25.250","30.0057","13","0.2048","-0.0619","1.9848","-56.2900","13.7969","35.4174","34.2000","0.2488","34.6133","45.39157180","-75.69634855"
"25.300","29.8748","13","0.2129","-0.0484","1.9881","-55.6717","14.3958","35.4462","34.1620","0.2500","33.0285","45.39157392","-75.69635278"
"25.350","29.6852","13","0.2144","-0.0343","1.9845","-55.1032","14.5526","35.4721","34.1120","0.2500","32.4654","45.39157606","-75.69635697"
"25.400","29.6280","13","0.2105","-0.0198","1.9305","-54.1844","14.3176","35.4553","34.1000","0.2500","32.9345","45.39157834","-75.69636107"
"25.450","29.6126","13","0.2048","-0.0052","1.8605","-53.1550","13.9590","35.4251","34.1000","0.2500","33.7630","45.39158066","-75.69636515"
"25.500","29.5842","13","0.1948","-0.0115","1.8040","-52.6293","13.2880","35.4086","34.1000","0.2500","35.4339","45.39158291","-75.69636923"
"25.550","29.5516","13","0.1835","-0.0245","1.7517","-52.2626","12.5184","35.3965","34.1000","0.2500","37.5711","45.39158514","-75.69637330"
"25.600","29.5869","13","0.1620","-0.0316","1.7336","-51.9005","11.0675","35.4004","34.1000","0.2538","42.5470","45.39158746","-75.69637739"
"25.650","29.6437","13","0.1374","-0.0368","1.7264","-51.5399","9.4016","35.4094","34.1000","0.2588","50.1820","45.39158981","-75.69638149"
"25.700","29.4430","13","0.1212","-0.0392","1.7510","-50.9828","8.3110","35.4462","34.1000","0.2600","56.3831","45.39159211","-75.69638536"
"25.750","29.1610","13","0.1077","-0.0408","1.7858","-50.3638","7.4020","35.4916","34.1000","0.2600","62.7007","45.39159438","-75.69638916"
"25.800","29.0615","13","0.1046","-0.0343","1.7918","-50.1573","7.2066","35.5193","34.1000","0.2638","64.1815","45.39159667","-75.69639306"
"25.850","29.0198","13","0.1047","-0.0251","1.7887","-50.0811","7.2365","35.5413","34.1000","0.2688","63.8245","45.39159897","-75.69639700"
"25.900","29.1191","13","0.1084","-0.0288","1.7368","-49.8354","7.4989","35.5219","34.1000","0.2700","61.8016","45.39160140","-75.69640096"
"25.950","29.2630","13","0.1131","-0.0365","1.6695","-49.5362","7.8348","35.4895","34.1000","0.2700","59.4445","45.39160388","-75.69640493"
"26.000","29.1667","13","0.1282","-0.0273","1.5610","-48.5892","8.9047","35.4230","34.0620","0.2700","52.1297","45.39160647","-75.69640859"
"26.050","28.9945","13","0.1466","-0.0128","1.4394","-47.4376","10.2065","35.3458","34.0120","0.2700","45.2124","45.39160909","-75.69641215"
"26.100","29.0058","13","0.1463","-0.0034","1.3523","-47.1821","10.1956","35.3066","34.0000","0.2700","45.2786","45.39161162","-75.69641593"
"26.150","29.0750","13","0.1401","0.0043","1.2761","-47.2094","9.7701","35.2795","34.0000","0.2700","47.3632","45.39161411","-75.69641977"
"26.200","29.0323","13","0.1401","0.0114","1.2215","-46.6801","9.7662","35.2520","33.9620","0.2700","47.3126","45.39161670","-75.69642343"
"26.250","28.9541","13","0.1420","0.0182","1.1738","-45.9749","9.8954","35.2243","33.9120","0.2700","46.5692","45.39161932","-75.69642704"
"26.300","29.0643","13","0.1457","0.0099","1.1081","-45.6094","10.1430","35.1757","33.8620","0.2624","45.6051","45.39162204","-75.69643078"
"26.350","29.2340","13","0.1499","-0.0033","1.0367","-45.3512","10.4281","35.1205","33.8120","0.2524","44.6174","45.39162478","-75.69643456"
"26.400","29.1464","13","0.1365","-0.0034","0.9959","-44.8303","9.4914","35.1103","33.7620","0.2500","48.8734","45.39162751","-75.69643805"
"26.450","28.9776","13","0.1174","0.0007","0.9648","-44.2265","8.1690","35.1143","33.7120","0.2500","56.4563","45.39163022","-75.69644144"
"26.500","29.0432","13","0.1108","0.0073","0.9168","-43.6904","7.7087","35.0901","33.7000","0.2576","59.9631","45.39163305","-75.69644489"
"26.550","29.1829","13","0.1081","0.0148","0.8635","-43.1757","7.5206","35.0570","33.7000","0.2676","61.7582","45.39163592","-75.69644836"
"26.600","29.1664","13","0.1224","0.0082","0.8308","-42.8581","8.5103","35.0489","33.6620","0.2700","54.5452","45.39163870","-75.69645181"
"26.650","29.1007","13","0.1421","-0.0029","0.8045","-42.6027","9.8720","35.0486","33.6120","0.2700","46.9157","45.39164146","-75.69645525"
"26.700","29.0788","13","0.1338","0.0000","0.7986","-42.2426","9.2972","35.0604","33.5620","0.2700","49.7788","45.39164425","-75.69645861"
"26.750","29.0709","13","0.1167","0.0073","0.7992","-41.8495","8.1109","35.0760","33.5120","0.2700","57.0436","45.39164706","-75.69646194"
"26.800","29.1195","13","0.1212","0.0087","0.8153","-41.3718","8.4196","35.0897","33.5000","0.2738","55.0440","45.39164993","-75.69646520"
"26.850","29.1859","13","0.1325","0.0083","0.8362","-40.8674","9.2004","35.1029","33.5000","0.2788","50.4877","45.39165282","-75.69646844"
"26.900","29.1941","13","0.1349","0.0141","0.7936","-40.2379","9.3621","35.0660","33.4620","0.2800","49.6295","45.39165577","-75.69647155"
"26.950","29.1838","13","0.1344","0.0218","0.7309","-39.5688","9.3283","35.0133","33.4120","0.2800","49.7918","45.39165875","-75.69647462"
"27.000","29.2827","13","0.1464","0.0142","0.6885","-39.1290","10.1432","34.9843","33.3620","0.2800","45.9467","45.39166171","-75.69647774"
"27.050","29.4160","13","0.1622","0.0016","0.6525","-38.7615","11.2261","34.9628","33.3120","0.2800","41.7036","45.39166466","-75.69648089"
"27.100","29.3179","13","0.1668","0.0062","0.6435","-38.3449","11.5387","34.9538","33.2620","0.2800","40.4385","45.39166755","-75.69648392"
"27.150","29.1466","13","0.1677","0.0163","0.6430","-37.9127","11.6080","34.9487","33.2120","0.2800","39.9623","45.39167041","-75.69648693"
"27.200","29.1677","13","0.1571","0.0097","0.5946","-37.0637","10.8663","34.9037","33.2000","0.2762","42.7210","45.39167345","-75.69648985"
"27.250","29.2496","13","0.1428","-0.0020","0.5311","-36.0830","9.8685","34.8460","33.2000","0.2712","47.1726","45.39167654","-75.69649275"
"27.300","29.2535","13","0.1269","-0.0075","0.4779","-35.8697","8.7667","34.8225","33.1620","0.2624","53.1081","45.39167951","-75.69649575"
"27.350","29.2328","13","0.1104","-0.0109","0.4281","-35.8988","7.6322","34.8097","33.1120","0.2524","60.9596","45.39168244","-75.69649878"
"27.400","29.2661","13","0.0913","-0.0122","0.3566","-35.5798","6.3119","34.7495","33.0620","0.2500","73.7943","45.39168547","-75.69650169"
"27.450","29.3164","13","0.0713","-0.0129","0.2784","-35.1509","4.9330","34.6744","33.0120","0.2500","94.5840","45.39168853","-75.69650455"
"27.500","29.1848","13","0.0544","-0.0161","0.2168","-35.1684","3.7695","34.6233","32.9620","0.2500","123.2245","45.39169141","-75.69650746"
"27.550","28.9957","13","0.0386","-0.0201","0.1604","-35.3270","2.6739","34.5799","32.9120","0.2500","172.5870","45.39169424","-75.69651039"
"27.600","29.0241","13","0.0197","-0.0136","0.1324","-35.2135","1.3641","34.5639","32.9000","0.2500","338.6372","45.39169721","-75.69651330"
"27.650","29.1213","13","-0.0002","-0.0037","0.1134","-35.0140","-0.0134","34.5565","32.9000","0.2500","10000.0000","45.39170022","-75.69651619"
"27.700","29.0573","13","-0.0062","-0.0063","0.1143","-35.0641","-0.4299","34.5628","32.8620","0.2576","1075.7224","45.39170311","-75.69651910"
"27.750","28.9423","13","-0.0078","-0.0128","0.1215","-35.1930","-0.5430","34.5734","32.8120","0.2676","848.3020","45.39170597","-75.69652202"
"27.800","28.9697","13","0.0055","-0.0107","0.1183","-35.0351","0.3843","34.5703","32.8000","0.2738","1199.6700","45.39170894","-75.69652492"
"27.850","29.0421","13","0.0236","-0.0059","0.1117","-34.7865","1.6402","34.5630","32.8000","0.2788","281.8034","45.39171195","-75.69652781"
"27.900","29.1400","13","0.0181","-0.0123","0.0782","-34.8307","1.2581","34.5364","32.7620","0.2724","368.6387","45.39171495","-75.69653072"
"27.950","29.2459","13","0.0051","-0.0221","0.0361","-34.9673","0.3587","34.5038","32.7120","0.2624","1297.7454","45.39171794","-75.69653363"
"28.000","29.0223","13","0.0073","-0.0326","0.0338","-34.9130","0.5100","34.5026","32.7000","0.2600","905.6298","45.39172078","-75.69653645"
"28.050","28.6945","13","0.0142","-0.0433","0.0441","-34.7984","0.9932","34.5113","32.7000","0.2600","459.8026","45.39172359","-75.69653924"
"28.100","28.4985","13","0.0067","-0.0633","0.0826","-34.6996","0.4653","34.5341","32.7000","0.2600","974.8214","45.39172646","-75.69654200"
"28.150","28.3441","13","-0.0054","-0.0863","0.1300","-34.6058","-0.3820","34.5614","32.7000","0.2600","1181.0297","45.39172935","-75.69654474"
"28.200","28.2749","13","-0.0102","-0.0910","0.1509","-34.8512","-0.7232","34.5686","32.6620","0.2600","622.2268","45.39173218","-75.69654756"
"28.250","28.2325","13","-0.0127","-0.0900","0.1634","-35.2038","-0.9047","34.5695","32.6120","0.2600","496.6695","45.39173499","-75.69655039"
"28.300","28.0390","13","-0.0252","-0.0933","0.1490","-35.1379","-1.8022","34.5717","32.6000","0.2600","247.6128","45.39173779","-75.69655313"
"28.350","27.7977","13","-0.0407","-0.0978","0.1261","-34.9398","-2.9259","34.5744","32.6000","0.2600","151.2070","45.39174058","-75.69655585"
"28.400","27.6890","13","-0.0318","-0.0888","0.1316","-35.0424","-2.2860","34.5762","32.6000","0.2600","192.7754","45.39174333","-75.69655862"
"28.450","27.6222","13","-0.0150","-0.0754","0.1462","-35.2399","-1.0892","34.5778","32.6000","0.2600","403.6151","45.39174607","-75.69656141"
"28.500","27.4978","13","0.0071","-0.0682","0.1344","-35.4326","0.5259","34.5669","32.6000","0.2600","832.1437","45.39174883","-75.69656412"
"28.550","27.3551","13","0.0309","-0.0629","0.1143","-35.6237","2.2732","34.5521","32.6000","0.2600","191.5267","45.39175159","-75.69656680"
"28.600","27.2406","13","0.0670","-0.0723","0.1178","-35.3013","4.9476","34.5592","32.5620","0.2562","87.6274","45.39175440","-75.69656947"
"28.650","27.1349","13","0.1069","-0.0862","0.1287","-34.8169","7.9149","34.5732","32.5120","0.2512","54.5636","45.39175722","-75.69657213"
"28.700","26.9200","13","0.1392","-0.0781","0.1214","-33.6101","10.3694","34.5808","32.5000","0.2500","41.3181","45.39176009","-75.69657447"
"28.750","26.6707","13","0.1692","-0.0631","0.1083","-32.1753","12.6621","34.5865","32.5000","0.2500","33.5236","45.39176299","-75.69657670"
"28.800","26.6048","13","0.1819","-0.0480","0.0775","-31.5954","13.6734","34.5603","32.5000","0.2500","30.9672","45.39176588","-75.69657906"
"28.850","26.5967","13","0.1892","-0.0330","0.0412","-31.2854","14.2802","34.5241","32.5000","0.2500","29.6424","45.39176878","-75.69658146"
"28.900","26.6399","13","0.1970","-0.0264","0.0137","-30.8452","14.9024","34.5072","32.4620","0.2500","28.4509","45.39177174","-75.69658384"
"28.950","26.6992","13","0.2048","-0.0225","-0.0110","-30.3640","15.5295","34.4965","32.4120","0.2500","27.3629","45.39177472","-75.69658621"
"29.000","26.7168","13","0.1882","-0.0128","-0.0251","-29.7362","14.2913","34.5063","32.4000","0.2500","29.7532","45.39177770","-75.69658848"
"29.050","26.7211","13","0.1639","-0.0012","-0.0358","-29.0622","12.4640","34.5226","32.4000","0.2500","34.1207","45.39178070","-75.69659071"
"29.100","26.5670","13","0.1395","-0.0048","-0.0549","-28.5115","10.6161","34.5077","32.4000","0.2538","39.8287","45.39178363","-75.69659283"
"29.150","26.3629","13","0.1151","-0.0132","-0.0767","-27.9997","8.7618","34.4829","32.4000","0.2588","47.8871","45.39178655","-75.69659492"
"29.200","26.3925","13","0.1048","-0.0274","-0.1047","-27.5117","7.9820","34.4743","32.4000","0.2562","52.6245","45.39178956","-75.69659703"
"29.250","26.4959","13","0.0989","-0.0436","-0.1348","-27.0313","7.5415","34.4707","32.4000","0.2512","55.9164","45.39179260","-75.69659913"
"29.300","26.3813","13","0.0975","-0.0578","-0.1605","-26.6485","7.4514","34.4598","32.4000","0.2500","56.3478","45.39179562","-75.69660118"
"29.350","26.1979","13","0.0974","-0.0715","-0.1848","-26.2965","7.4720","34.4466","32.4000","0.2500","55.8021","45.39179862","-75.69660321"
"29.400","25.9644","13","0.0599","-0.0704","-0.1844","-26.2567","4.5986","34.4561","32.4000","0.2500","89.8611","45.39180146","-75.69660518"
"29.450","25.7151","13","0.0106","-0.0647","-0.1762","-26.3154","0.8114","34.4729","32.4000","0.2500","504.4111","45.39180426","-75.69660714"
"29.500","25.6268","13","-0.0269","-0.0524","-0.1840","-26.5696","-2.1011","34.4699","32.3620","0.2500","194.1161","45.39180709","-75.69660914"
"29.550","25.5894","13","-0.0606","-0.0380","-0.1968","-26.8855","-4.7374","34.4606","32.3120","0.2500","85.9683","45.39180992","-75.69661115"
"29.600","25.7579","13","-0.0895","-0.0237","-0.1711","-27.4033","-7.0161","34.4674","32.3000","0.2500","58.4297","45.39181286","-75.69661338"
"29.650","25.9913","13","-0.1169","-0.0095","-0.1332","-27.9848","-9.1819","34.4793","32.3000","0.2500","45.0523","45.39181583","-75.69661567"
"29.700","25.8723","14","-0.1531","-0.0014","-0.1441","-28.6342","-12.0327","34.4801","32.3000","0.2500","34.2210","45.39181860","-75.69661799"
"29.750","25.6421","14","-0.1920","0.0048","-0.1705","-29.3049","-15.0998","34.4774","32.3000","0.2500","27.0272","45.39182132","-75.69662032"
"29.800","25.7230","14","-0.2239","0.0190","-0.1574","-30.0239","-17.6104","34.4848","32.3000","0.2500","23.2473","45.39182409","-75.69662270"
"29.850","25.9022","14","-0.2537","0.0358","-0.1318","-30.7582","-19.9451","34.4953","32.3000","0.2500","20.6690","45.39182687","-75.69662511"
"29.900","25.9058","14","-0.2811","0.0295","-0.1129","-32.1067","-22.0554","34.5080","32.3000","0.2538","18.6941","45.39182949","-75.69662776"
"29.950","25.8540","14","-0.3077","0.0158","-0.0959","-33.6493","-24.0947","34.5214","32.3000","0.2588","17.0776","45.39183206","-75.69663049"
"30.000","25.8331","14","-0.3372","-0.0004","-0.0936","-35.4638","-26.3774","34.5398","32.3000","0.2600","15.5871","45.39183454","-75.69663345"
"30.050","25.8218","14","-0.3674","-0.0174","-0.0959","-37.3641","-28.7369","34.5598","32.3000","0.2600","14.3011","45.39183698","-75.69663649"
"30.100","25.7217","14","-0.4040","-0.0223","-0.0801","-38.5480","-31.6518","34.5645","32.3000","0.2638","12.9337","45.39183937","-75.69663946"
"30.150","25.5936","14","-0.4425","-0.0235","-0.0585","-39.5057","-34.7421","34.5643","32.3000","0.2688","11.7245","45.39184174","-75.69664241"
"30.200","25.5797","14","-0.4722","-0.0180","-0.0496","-41.4151","-37.1756","34.5708","32.3000","0.2662","10.9511","45.39184391","-75.69664567"
"30.250","25.6019","14","-0.4992","-0.0105","-0.0447","-43.6252","-39.4017","34.5794","32.3000","0.2612","10.3413","45.39184601","-75.69664904"
"30.300","25.4265","14","-0.5220","-0.0243","-0.0749","-45.8513","-41.2871","34.5755","32.3000","0.2600","9.8015","45.39184788","-75.69665254"
"30.350","25.1888","14","-0.5435","-0.0447","-0.1161","-48.0825","-43.0650","34.5676","32.3000","0.2600","9.3090","45.39184968","-75.69665607"
"30.400","25.2252","14","-0.5529","-0.0449","-0.0532","-50.8557","-43.9974","34.5976","32.3000","0.2562","9.1249","45.39185128","-75.69665985"
"30.450","25.3480","14","-0.5585","-0.0386","0.0425","-53.8001","-44.6628","34.6395","32.3000","0.2512","9.0327","45.39185282","-75.69666370"
"30.500","25.1201","14","-0.5672","-0.0435","0.0472","-55.4311","-45.5560","34.6536","32.3000","0.2538","8.7760","45.39185432","-75.69666740"
"30.550","24.7814","14","-0.5768","-0.0519","0.0231","-56.6473","-46.5211","34.6589","32.3000","0.2588","8.4781","45.39185581","-75.69667104"
"30.600","24.6346","14","-0.5736","-0.0607","-0.0320","-59.2559","-46.4971","34.6248","32.3000","0.2600","8.4322","45.39185693","-75.69667500"
"30.650","24.5483","14","-0.5663","-0.0696","-0.0969","-62.3042","-46.1608","34.5784","32.3000","0.2600","8.4639","45.39185793","-75.69667905"
"30.700","24.3313","14","-0.5394","-0.0862","-0.1060","-64.4017","-44.2281","34.5714","32.3000","0.2600","8.7556","45.39185886","-75.69668301"
"30.750","24.0729","14","-0.5062","-0.1052","-0.0975","-66.1990","-41.7912","34.5770","32.3000","0.2600","9.1678","45.39185978","-75.69668694"
"30.800","23.8420","14","-0.4810","-0.0854","-0.1270","-67.9500","-40.0474","34.5683","32.3380","0.2600","9.4752","45.39186057","-75.69669091"
"30.850","23.6197","14","-0.4583","-0.0532","-0.1686","-69.6864","-38.5225","34.5552","32.3880","0.2600","9.7584","45.39186133","-75.69669491"
"30.900","23.6151","14","-0.4467","-0.0232","-0.2390","-72.1037","-37.7612","34.5235","32.4000","0.2638","9.9532","45.39186182","-75.69669907"
"30.950","23.6792","14","-0.4386","0.0063","-0.3184","-74.7360","-37.2411","34.4860","32.4000","0.2688","10.1196","45.39186223","-75.69670330"
"31.000","23.8022","14","-0.4535","0.0386","-0.3134","-76.1764","-38.5568","34.4812","32.4000","0.2700","9.8251","45.39186278","-75.69670751"
"31.050","23.9437","14","-0.4757","0.0718","-0.2818","-77.2404","-40.4523","34.4867","32.4000","0.2700","9.4204","45.39186337","-75.69671172"
"31.100","24.2238","14","-0.4969","0.0519","-0.2393","-78.5793","-42.1028","34.5056","32.4000","0.2700","9.1570","45.39186374","-75.69671617"
"31.150","24.5478","14","-0.5178","0.0151","-0.1933","-80.0049","-43.6759","34.5287","32.4000","0.2700","8.9452","45.39186404","-75.69672069"
"31.200","24.4852","14","-0.5637","0.0129","-0.2879","-83.7918","-47.5512","34.4952","32.4000","0.2548","8.1953","45.39186340","-75.69672502"
"31.250","24.3007","14","-0.6176","0.0216","-0.4270","-88.3244","-52.1536","34.4439","32.4000","0.2348","7.4157","45.39186245","-75.69672930"
"31.300","23.8804","14","-0.6210","0.0077","-0.4640","-91.5197","-52.4697","34.4240","32.4000","0.2300","7.2436","45.39186162","-75.69673327"
"31.350","23.3857","14","-0.6085","-0.0133","-0.4688","-94.2926","-51.4323","34.4141","32.4000","0.2300","7.2366","45.39186081","-75.69673715"
"31.400","23.2693","14","-0.5723","-0.0249","-0.4294","-96.3515","-48.4875","34.4439","32.4000","0.2300","7.6379","45.39186003","-75.69674111"
"31.450","23.2725","14","-0.5287","-0.0337","-0.3761","-98.1849","-44.9404","34.4862","32.4000","0.2300","8.2419","45.39185926","-75.69674509"
"31.500","23.4312","14","-0.4874","-0.0295","-0.3853","-99.1147","-41.5756","34.4904","32.4000","0.2338","8.9697","45.39185859","-75.69674926"
"31.550","23.6390","14","-0.4467","-0.0213","-0.4142","-99.7592","-38.2684","34.4825","32.4000","0.2388","9.8313","45.39185796","-75.69675349"
"31.600","23.5621","14","-0.3906","-0.0345","-0.3573","-100.7670","-33.5483","34.5053","32.4000","0.2590","11.1780","45.39185715","-75.69675749"
"31.650","23.3953","14","-0.3296","-0.0545","-0.2732","-101.8897","-28.3820","34.5379","32.4000","0.2840","13.1192","45.39185627","-75.69676141"
"31.700","23.2362","13","-0.3086","-0.0665","-0.2757","-103.5996","-26.6895","34.5540","32.4000","0.3014","13.8563","45.39185516","-75.69676516"
"31.750","23.0796","13","-0.3002","-0.0760","-0.3054","-105.4949","-26.0940","34.5649","32.4000","0.3164","14.0770","45.39185397","-75.69676885"
"31.800","22.8825","13","-0.3675","-0.0961","-0.3005","-108.8104","-32.2058","34.5674","32.4000","0.3200","11.3081","45.39185227","-75.69677221"
"31.850","22.6725","13","-0.4588","-0.1195","-0.2848","-112.5743","-40.4358","34.5672","32.4000","0.3200","8.9239","45.39185042","-75.69677545"
"31.900","22.1999","13","-0.5102","-0.1604","-0.2804","-114.5505","-45.4358","34.5747","32.4380","0.3200","7.7763","45.39184893","-75.69677852"
"31.950","21.6444","13","-0.5489","-0.2069","-0.2796","-115.9621","-49.4159","34.5844","32.4880","0.3200","6.9711","45.39184756","-75.69678153"
"32.000","21.1673","13","-0.5677","-0.2159","-0.3041","-117.7420","-52.0280","34.5808","32.5000","0.3162","6.4751","45.39184607","-75.69678434"
"32.050","20.7149","13","-0.5802","-0.2131","-0.3367","-119.6383","-54.2081","34.5728","32.5000","0.3112","6.0819","45.39184454","-75.69678709"
"32.100","20.2221","13","-0.5692","-0.2047","-0.4018","-122.4071","-54.2104","34.5413","32.5000","0.3100","5.9369","45.39184279","-75.69678939"
"32.150","19.7164","13","-0.5507","-0.1945","-0.4772","-125.4513","-53.5249","34.5023","32.5000","0.3100","5.8626","45.39184097","-75.69679155"
"32.200","19.5936","13","-0.5516","-0.1845","-0.5366","-128.4857","-54.6843","34.4852","32.5000","0.3100","5.7026","45.39183889","-75.69679372"
"32.250","19.5917","13","-0.5586","-0.1745","-0.5909","-131.5169","-56.4263","34.4751","32.5000","0.3100","5.5260","45.39183675","-75.69679590"
"32.300","19.3284","13","-0.5740","-0.1520","-0.6354","-135.1106","-59.0846","34.4583","32.5000","0.3100","5.2064","45.39183456","-75.69679757"
"32.350","18.9826","13","-0.5920","-0.1255","-0.6768","-138.8819","-62.0322","34.4395","32.5000","0.3100","4.8703","45.39183236","-75.69679908"
"32.400","18.7576","13","-0.6106","-0.0949","-0.7404","-141.6325","-64.9725","34.4122","32.5380","0.3138","4.5948","45.39183024","-75.69680061"
"32.450","18.5707","13","-0.6293","-0.0629","-0.8111","-144.0608","-67.9105","34.3823","32.5880","0.3188","4.3522","45.39182814","-75.69680213"
