"Format","AiM CSV File"
"Session","45.392°N, 75.696°W"
"Vehicle","GG25"
"Racer","Faran"
"Championship","P7"
"Comment","arb 90 degrees 
times:
"
"Date","Saturday, August 16, 2025"
"Time","5:43 PM"
"Sample Rate","20"
"Duration","142"
"Segment","Session"
"Beacon Markers","142"
"Segment Times","2:22.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg"

"64.550","35.6040","13","-0.9954","0.2307","0.4298","-29.4183","-57.4465","30.8184","21.0000","0.3032","9.8640","45.39203942","-75.69636092"
"64.600","35.3554","13","-0.9750","0.1763","0.3319","-32.0791","-55.7173","30.7736","21.0000","0.3132","10.0992","45.39204252","-75.69636496"
"64.650","35.1805","13","-0.9742","0.1174","0.2147","-34.6044","-55.2023","30.7265","21.0000","0.3216","10.1430","45.39204560","-75.69636909"
"64.700","35.1619","13","-1.0153","0.0493","0.0566","-36.8420","-57.2678","30.6744","21.0000","0.3266","9.7720","45.39204864","-75.69637339"
"64.750","35.3624","13","-1.0756","-0.0011","-0.0613","-39.9870","-60.5568","30.6341","20.9840","0.3348","9.2939","45.39205140","-75.69637836"
"64.800","36.0287","13","-1.1767","-0.0139","-0.0940","-45.0600","-66.4458","30.6186","20.9340","0.3498","8.6298","45.39205359","-75.69638475"
"64.850","36.4878","13","-1.2672","-0.0098","-0.1036","-49.6443","-71.8097","30.6118","20.9000","0.3552","8.0870","45.39205567","-75.69639101"
"64.900","36.5067","13","-1.3350","0.0300","-0.0637","-53.1902","-76.0579","30.6234","20.9000","0.3402","7.6392","45.39205748","-75.69639703"
"64.950","36.2137","13","-1.3643","0.0425","-0.0058","-56.9120","-78.0228","30.6467","20.9000","0.3268","7.3871","45.39205899","-75.69640296"
"65.000","35.2582","13","-1.3116","-0.0030","0.0904","-61.0078","-75.1354","30.6951","20.9000","0.3168","7.4685","45.39205982","-75.69640872"
"65.050","34.4021","13","-1.2602","-0.0603","0.1703","-64.7429","-72.3964","30.7352","20.9000","0.3100","7.5629","45.39206064","-75.69641443"
"65.100","33.7575","13","-1.2112","-0.1425","0.2151","-67.7113","-69.9725","30.7573","20.9000","0.3100","7.6783","45.39206140","-75.69642001"
"65.150","33.1050","13","-1.1640","-0.2062","0.2868","-70.6340","-67.7940","30.7914","20.8840","0.3132","7.7718","45.39206203","-75.69642558"
"65.200","32.4359","13","-1.1203","-0.2306","0.4154","-73.4595","-66.1366","30.8509","20.8340","0.3232","7.8056","45.39206238","-75.69643109"
"65.250","32.0328","13","-1.0831","-0.2406","0.5129","-76.2635","-64.8898","30.8976","20.8000","0.3316","7.8567","45.39206263","-75.69643671"
"65.300","32.1952","13","-1.0595","-0.2203","0.5443","-79.0218","-64.5157","30.9170","20.8000","0.3366","7.9423","45.39206264","-75.69644255"
"65.350","32.3588","13","-1.0575","-0.1569","0.5756","-82.1533","-65.4566","30.9385","20.8000","0.3384","7.8679","45.39206239","-75.69644842"
"65.400","32.5248","13","-1.1013","-0.0023","0.6068","-86.0779","-69.1921","30.9646","20.8000","0.3334","7.4813","45.39206158","-75.69645436"
"65.450","32.7065","13","-1.1328","0.1239","0.6803","-90.1000","-71.7985","31.0073","20.8000","0.3284","7.2500","45.39206055","-75.69646034"
"65.500","32.9215","13","-1.1380","0.1898","0.8438","-94.3296","-72.0056","31.0857","20.8000","0.3234","7.2767","45.39205907","-75.69646644"
"65.550","33.0872","13","-1.1473","0.2434","0.9847","-98.6517","-72.3019","31.1538","20.8000","0.3312","7.2833","45.39205737","-75.69647238"
"65.600","33.1484","13","-1.1653","0.2710","1.0776","-103.1706","-72.7880","31.2002","20.8000","0.3662","7.2481","45.39205522","-75.69647798"
"65.650","33.3374","13","-1.1569","0.2844","1.1263","-106.8567","-71.5967","31.2288","20.8000","0.3852","7.4107","45.39205310","-75.69648362"
"65.700","33.7977","13","-1.0925","0.2675","1.0815","-108.7730","-66.8407","31.2197","20.8000","0.3702","8.0476","45.39205107","-75.69648933"
"65.750","34.1362","13","-1.0364","0.2421","1.0211","-110.8751","-62.6607","31.2026","20.8000","0.3584","8.6704","45.39204891","-75.69649488"
"65.800","34.2156","13","-0.9977","0.1988","0.9278","-113.3718","-59.7047","31.1683","20.8000","0.3534","9.1209","45.39204647","-75.69650011"
"65.850","34.2833","13","-0.9607","0.1548","0.8608","-115.9843","-56.9465","31.1420","20.8000","0.3468","9.5815","45.39204391","-75.69650526"
"65.900","34.3263","13","-0.9270","0.1093","0.8496","-118.8427","-54.6089","31.1330","20.8000","0.3368","10.0042","45.39204111","-75.69651024"
"65.950","34.5049","13","-0.9141","0.0640","0.8016","-121.7293","-53.5715","31.1138","20.8000","0.3268","10.2510","45.39203811","-75.69651515"
"66.000","34.9716","13","-0.9452","0.0190","0.6754","-124.6761","-55.2972","31.0729","20.8000","0.3168","10.0654","45.39203471","-75.69651989"
"66.050","35.1755","13","-0.9878","-0.0197","0.5843","-128.0822","-57.7858","31.0394","20.8000","0.3132","9.6881","45.39203121","-75.69652418"
"66.100","34.8210","13","-1.0545","-0.0447","0.5678","-132.4645","-61.8955","31.0217","20.8000","0.3232","8.9537","45.39202753","-75.69652752"
"66.150","34.2946","13","-1.1165","-0.0560","0.5074","-136.3022","-65.8181","30.9853","20.8000","0.3316","8.2928","45.39202396","-75.69653063"
"66.200","33.4031","13","-1.1684","-0.0381","0.3537","-138.9828","-69.3430","30.9094","20.8000","0.3366","7.6666","45.39202061","-75.69653323"
"66.250","32.7799","13","-1.1809","-0.0269","0.2016","-141.7346","-70.4798","30.8402","20.7840","0.3320","7.4022","45.39201713","-75.69653569"
"66.300","32.7269","13","-1.1095","-0.0300","0.0530","-144.6378","-66.5416","30.7851","20.7340","0.3070","7.8276","45.39201334","-75.69653786"
"66.350","32.8129","13","-1.0576","-0.0299","-0.0685","-147.8079","-63.7606","30.7364","20.7000","0.2932","8.1905","45.39200941","-75.69653991"
"66.400","33.1945","13","-1.0472","-0.0232","-0.1324","-151.5450","-63.4387","30.7012","20.7000","0.3032","8.3278","45.39200518","-75.69654171"
"66.450","33.4844","13","-1.0385","-0.0092","-0.1804","-154.7166","-63.1970","30.6754","20.7000","0.3116","8.4327","45.39200101","-75.69654349"
"66.500","33.5796","13","-1.0331","0.0205","-0.1949","-156.6865","-63.1255","30.6694","20.7000","0.3166","8.4662","45.39199697","-75.69654525"
"66.550","33.5252","13","-1.0270","0.0512","-0.2231","-159.2830","-62.9434","30.6548","20.7000","0.3136","8.4770","45.39199292","-75.69654654"
"66.600","33.1527","13","-1.0194","0.0842","-0.2802","-163.2109","-62.5258","30.6222","20.7000","0.2936","8.4388","45.39198886","-75.69654685"
"66.650","32.9874","13","-1.0373","0.1047","-0.2980","-167.3126","-63.6089","30.6064","20.6840","0.2800","8.2537","45.39198471","-75.69654695"
"66.700","33.2624","13","-1.1098","0.0987","-0.2323","-171.7834","-67.8810","30.6263","20.6340","0.2800","7.7987","45.39198036","-75.69654660"
"66.750","33.3891","13","-1.1640","0.0769","-0.2117","-175.6143","-71.0634","30.6272","20.6000","0.2848","7.4779","45.39197609","-75.69654621"
"66.800","33.2011","13","-1.1796","0.0218","-0.2867","-178.0852","-71.9301","30.5877","20.6000","0.2998","7.3462","45.39197196","-75.69654573"
"66.850","32.9611","13","-1.1831","-0.0145","-0.3200","-123.3603","-72.1967","30.5656","20.6000","0.3132","7.2662","45.39196790","-75.69654498"
"66.900","32.6107","13","-1.1611","-0.0107","-0.2648","52.9057","-71.1880","30.5808","20.6000","0.3232","7.2908","45.39196399","-75.69654365"
"66.950","32.3970","13","-1.1359","-0.0066","-0.2107","171.6234","-69.9631","30.5933","20.6000","0.3268","7.3698","45.39196011","-75.69654210"
"67.000","32.4737","13","-1.1040","-0.0019","-0.1590","168.0510","-68.2788","30.6003","20.6000","0.3168","7.5695","45.39195633","-75.69654006"
"67.050","32.5151","13","-1.0650","-0.0117","-0.1295","164.7748","-66.1197","30.6054","20.6000","0.3132","7.8266","45.39195259","-75.69653789"
"67.100","32.4815","13","-1.0109","-0.0521","-0.1472","162.1281","-62.9516","30.6067","20.6000","0.3232","8.2120","45.39194893","-75.69653548"
"67.150","32.2704","13","-0.9750","-0.0641","-0.1288","159.1763","-61.0012","30.6160","20.6000","0.3316","8.4195","45.39194546","-75.69653289"
"67.200","31.6821","13","-0.9781","-0.0160","-0.0339","155.5762","-61.6384","30.6424","20.6000","0.3366","8.1806","45.39194240","-75.69652991"
"67.250","31.3929","13","-0.9655","0.0415","0.0533","152.2512","-61.1773","30.6701","20.6000","0.3384","8.1670","45.39193931","-75.69652676"
"67.300","31.7393","13","-0.9197","0.1187","0.1244","149.5105","-58.3822","30.7007","20.6000","0.3334","8.6524","45.39193615","-75.69652323"
"67.350","32.1720","13","-0.8699","0.1718","0.1619","146.9002","-55.1781","30.7175","20.6000","0.3252","9.2796","45.39193297","-75.69651946"
"67.400","32.7882","13","-0.8113","0.1736","0.1278","144.5667","-51.1051","30.7046","20.6000","0.3102","10.2111","45.39192975","-75.69651519"
"67.450","33.2986","13","-0.7808","0.1867","0.0926","142.4082","-48.7889","30.6911","20.6160","0.3016","10.8624","45.39192659","-75.69651088"
"67.500","33.5840","13","-0.8097","0.2235","0.0550","140.6216","-50.2061","30.6760","20.6660","0.3066","10.6462","45.39192352","-75.69650649"
"67.550","33.8857","13","-0.8391","0.2595","-0.0044","138.3354","-51.5797","30.6476","20.7000","0.3148","10.4558","45.39192066","-75.69650173"
"67.600","34.2219","13","-0.8697","0.2935","-0.1101","134.9876","-52.8608","30.5909","20.7000","0.3298","10.3036","45.39191823","-75.69649617"
"67.650","34.5953","13","-0.9065","0.3124","-0.1908","131.7816","-54.4290","30.5461","20.7000","0.3400","10.1159","45.39191587","-75.69649048"
"67.700","35.0475","13","-0.9564","0.2989","-0.2185","128.8768","-56.6071","30.5267","20.7000","0.3400","9.8539","45.39191368","-75.69648454"
"67.750","35.5135","13","-1.0183","0.2869","-0.2705","125.6477","-59.4735","30.4911","20.7000","0.3400","9.5036","45.39191172","-75.69647834"
"67.800","36.0092","13","-1.1057","0.2781","-0.3739","121.7294","-63.8028","30.4214","20.7000","0.3400","8.9824","45.39191024","-75.69647158"
"67.850","36.4645","13","-1.1528","0.2792","-0.4360","118.3064","-65.8400","30.3778","20.7000","0.3400","8.8146","45.39190879","-75.69646491"
"67.900","36.8344","13","-1.1144","0.3014","-0.4101","115.9361","-63.0065","30.3901","20.7000","0.3400","9.3044","45.39190740","-75.69645845"
"67.950","37.1336","13","-1.0723","0.3082","-0.3610","113.3008","-59.9574","30.4141","20.7000","0.3304","9.8570","45.39190626","-75.69645194"
"68.000","37.2827","13","-1.0222","0.2823","-0.2625","110.1026","-56.4500","30.4632","20.7000","0.3004","10.5115","45.39190569","-75.69644535"
"68.050","37.4924","13","-0.9820","0.2347","-0.2050","107.3254","-53.5620","30.4915","20.7000","0.2832","11.1405","45.39190508","-75.69643867"
"68.100","37.8306","13","-0.9630","0.1410","-0.2343","105.4429","-51.9906","30.4760","20.7000","0.2932","11.5808","45.39190439","-75.69643183"
"68.150","38.0437","13","-0.9550","0.0565","-0.2786","103.5485","-51.1534","30.4477","20.7160","0.3032","11.8366","45.39190383","-75.69642499"
"68.200","37.9911","13","-0.9700","-0.0086","-0.3544","101.6290","-51.8766","30.3922","20.7660","0.3132","11.6555","45.39190357","-75.69641814"
"68.250","37.8125","13","-0.9823","-0.0686","-0.4918","98.7472","-52.5539","30.3029","20.7840","0.3232","11.4512","45.39190382","-75.69641130"
"68.300","37.3665","13","-0.9885","-0.1178","-0.7601","93.8209","-53.1334","30.1417","20.7340","0.3332","11.1927","45.39190516","-75.69640445"
"68.350","36.8493","13","-1.0160","-0.1428","-0.9530","89.7581","-54.9706","30.0324","20.7000","0.3400","10.6689","45.39190636","-75.69639794"
"68.400","36.1808","13","-1.0885","-0.1166","-0.9856","87.5300","-59.4804","30.0335","20.7000","0.3400","9.6811","45.39190725","-75.69639211"
"68.450","35.6495","13","-1.1505","-0.0907","-1.0040","85.3281","-63.4134","30.0356","20.7000","0.3432","8.9473","45.39190821","-75.69638629"
"68.500","35.4098","13","-1.1900","-0.0654","-0.9921","83.1820","-66.1210","30.0399","20.7000","0.3532","8.5232","45.39190932","-75.69638048"
"68.550","35.4219","13","-1.2339","-0.0257","-0.9748","80.3759","-69.0623","30.0439","20.7000","0.3600","8.1630","45.39191080","-75.69637465"
"68.600","35.9692","13","-1.2872","0.0448","-0.9463","76.1672","-72.5004","30.0475","20.7000","0.3600","7.8961","45.39191308","-75.69636880"
"68.650","36.4534","13","-1.3129","0.1044","-0.9374","71.9152","-74.2295","30.0385","20.7000","0.3632","7.8160","45.39191557","-75.69636310"
"68.700","36.8038","13","-1.2798","0.1410","-0.9706","67.5712","-72.3269","30.0028","20.7000","0.3732","8.0986","45.39191852","-75.69635771"
"68.750","36.9695","13","-1.2512","0.1693","-0.9990","63.5154","-70.5897","29.9796","20.7000","0.3816","8.3353","45.39192152","-75.69635257"
"68.800","36.7429","13","-1.2320","0.1799","-1.0176","60.0718","-69.2041","29.9832","20.7000","0.3866","8.4501","45.39192463","-75.69634796"
"68.850","36.6502","13","-1.2237","0.1967","-1.0199","56.6940","-68.4036","29.9902","20.7000","0.3948","8.5274","45.39192789","-75.69634342"
"68.900","36.8417","13","-1.2384","0.2262","-0.9877","53.4558","-68.8464","30.0044","20.7000","0.4098","8.5169","45.39193148","-75.69633903"
"68.950","36.9571","13","-1.2141","0.2116","-0.9606","50.3918","-67.0895","30.0146","20.7000","0.4152","8.7672","45.39193510","-75.69633478"
"69.000","36.9103","13","-1.1068","0.1031","-0.9440","47.6980","-60.6581","30.0160","20.7000","0.4002","9.6845","45.39193880","-75.69633080"
"69.050","36.8468","13","-1.0068","0.0142","-0.9259","45.1977","-54.8219","30.0207","20.7160","0.3884","10.6971","45.39194251","-75.69632690"
"69.100","36.7475","13","-0.9221","-0.0333","-0.9045","43.1089","-50.2506","30.0326","20.7660","0.3834","11.6388","45.39194625","-75.69632320"
"69.150","36.6944","13","-0.8668","-0.0486","-0.8809","40.9637","-47.3410","30.0443","20.8000","0.3832","12.3362","45.39195009","-75.69631966"
"69.200","36.7390","13","-0.8740","0.0047","-0.8527","38.6984","-47.9627","30.0560","20.8000","0.3932","12.1911","45.39195415","-75.69631647"
"69.250","36.7799","13","-0.9031","0.0522","-0.8077","36.1312","-49.7243","30.0845","20.8000","0.3920","11.7723","45.39195832","-75.69631362"
"69.300","36.8126","13","-0.9791","0.0877","-0.7267","32.9222","-53.9083","30.1489","20.8000","0.3670","10.8683","45.39196273","-75.69631151"
"69.350","36.9654","13","-1.0578","0.1160","-0.6368","29.7837","-58.1908","30.2100","20.8000","0.3532","10.1102","45.39196727","-75.69630955"
"69.400","37.3734","13","-1.1426","0.1291","-0.5282","26.7950","-62.6830","30.2640","20.8000","0.3632","9.4893","45.39197209","-75.69630791"
"69.450","37.7027","13","-1.2140","0.1504","-0.4762","23.4182","-66.4232","30.2872","20.8000","0.3684","9.0338","45.39197697","-75.69630666"
"69.500","37.8646","13","-1.2571","0.1892","-0.5444","19.2171","-68.5652","30.2446","20.8000","0.3634","8.7892","45.39198197","-75.69630626"
"69.550","38.0038","13","-1.2807","0.2074","-0.6116","15.3037","-69.5678","30.2084","20.8000","0.3520","8.6944","45.39198694","-75.69630599"
"69.600","38.0947","13","-1.2628","0.1820","-0.6769","12.0017","-68.1492","30.1855","20.8000","0.3270","8.8966","45.39199182","-75.69630600"
"69.650","38.0813","13","-1.2293","0.1330","-0.7411","8.8853","-65.9536","30.1573","20.7840","0.3068","9.1895","45.39199661","-75.69630615"
"69.700","37.8463","13","-1.1627","0.0338","-0.8029","6.1632","-62.1068","30.1180","20.7340","0.2968","9.6985","45.39200120","-75.69630659"
"69.750","37.5341","13","-1.0988","-0.0710","-0.8668","3.5247","-58.5748","30.0808","20.7000","0.2932","10.1985","45.39200569","-75.69630721"
"69.800","37.0583","13","-1.0409","-0.1880","-0.9349","1.0635","-55.7118","30.0483","20.7000","0.3032","10.5866","45.39200995","-75.69630821"
"69.850","36.4430","13","-0.9968","-0.2873","-0.9852","-1.3449","-53.7639","30.0305","20.7000","0.3100","10.7881","45.39201411","-75.69630940"
"69.900","35.5316","13","-0.9820","-0.3491","-0.9973","-3.6414","-53.7606","30.0440","20.7000","0.3100","10.5189","45.39201802","-75.69631099"
"69.950","34.5994","13","-0.9695","-0.3901","-0.9911","-6.3846","-53.9967","30.0673","20.7000","0.3132","10.1982","45.39202176","-75.69631297"
"70.000","33.6234","13","-0.9619","-0.3871","-0.9460","-10.0769","-54.7413","30.1114","20.7000","0.3232","9.7757","45.39202514","-75.69631576"
"70.050","32.8782","13","-0.9722","-0.3630","-0.9112","-13.4998","-56.5864","30.1427","20.7000","0.3284","9.2473","45.39202855","-75.69631855"
"70.100","32.6234","13","-1.0204","-0.2942","-0.8983","-16.3501","-60.7700","30.1470","20.7000","0.3234","8.5440","45.39203204","-75.69632135"
"70.150","32.4988","13","-1.0461","-0.2184","-0.9480","-19.2502","-63.5077","30.1200","20.7000","0.3200","8.1444","45.39203548","-75.69632426"
"70.200","32.6510","13","-1.0238","-0.1274","-1.1311","-22.2562","-63.1728","30.0264","20.7000","0.3200","8.2259","45.39203883","-75.69632740"
"70.250","32.6176","13","-1.0062","-0.0395","-1.2870","-25.3788","-62.9256","29.9506","20.7000","0.3232","8.2498","45.39204200","-75.69633076"
"70.300","32.1901","13","-0.9986","0.0417","-1.3851","-28.7493","-62.8647","29.9129","20.7000","0.3332","8.1496","45.39204478","-75.69633457"
"70.350","31.9167","13","-1.0005","0.1046","-1.4457","-31.9180","-63.2218","29.8893","20.7000","0.3320","8.0347","45.39204755","-75.69633852"
"70.400","31.9707","13","-1.0225","0.1285","-1.4266","-34.6580","-64.4669","29.8958","20.7000","0.3070","7.8929","45.39205031","-75.69634276"
"70.450","32.2213","13","-1.0498","0.1384","-1.4085","-37.4259","-65.9934","29.8995","20.7000","0.2852","7.7707","45.39205306","-75.69634722"
"70.500","32.8898","13","-1.0886","0.1186","-1.3927","-40.2531","-68.1182","29.8970","20.7000","0.2702","7.6846","45.39205577","-75.69635211"
"70.550","33.3755","13","-1.1297","0.1055","-1.3539","-44.0935","-70.4447","29.9066","20.7000","0.2616","7.5405","45.39205800","-75.69635750"
"70.600","33.4726","13","-1.1761","0.1068","-1.2661","-50.0870","-73.1999","29.9418","20.7000","0.2666","7.2778","45.39205922","-75.69636392"
"70.650","33.2896","13","-1.1974","0.1002","-1.2345","-55.1236","-74.3979","29.9532","20.7000","0.2716","7.1214","45.39206043","-75.69636991"
"70.700","32.5115","13","-1.1654","0.0767","-1.3221","-58.1271","-72.2868","29.9138","20.7000","0.2766","7.1581","45.39206162","-75.69637498"
"70.750","32.0633","13","-1.1370","0.0506","-1.3722","-60.8615","-70.4534","29.8888","20.7000","0.2784","7.2431","45.39206286","-75.69638026"
"70.800","32.3166","13","-1.1165","0.0189","-1.3425","-63.0238","-69.2103","29.8941","20.7000","0.2734","7.4315","45.39206423","-75.69638599"
"70.850","32.3628","13","-1.1029","-0.0147","-1.3407","-65.6219","-68.4700","29.8893","20.7000","0.2700","7.5226","45.39206531","-75.69639163"
"70.900","31.9691","13","-1.1040","-0.0523","-1.3983","-69.1460","-68.7983","29.8629","20.7000","0.2700","7.3956","45.39206581","-75.69639711"
"70.950","31.6630","13","-1.0821","-0.0746","-1.4319","-72.6874","-67.7507","29.8449","20.7000","0.2684","7.4380","45.39206617","-75.69640266"
"71.000","31.5432","13","-1.0111","-0.0646","-1.4145","-76.2658","-63.7796","29.8444","20.7000","0.2634","7.8712","45.39206623","-75.69640838"
"71.050","31.5103","13","-0.9426","-0.0402","-1.4255","-79.8267","-59.8984","29.8288","20.7000","0.2616","8.3726","45.39206615","-75.69641412"
"71.100","31.6624","13","-0.8795","0.0151","-1.4968","-83.3505","-56.2084","29.7810","20.7000","0.2666","8.9653","45.39206576","-75.69641991"
"71.150","31.8786","13","-0.8598","0.0806","-1.5301","-86.4091","-55.1806","29.7497","20.7000","0.2700","9.1946","45.39206537","-75.69642576"
"71.200","32.2311","13","-0.9324","0.1681","-1.4827","-88.4790","-59.8102","29.7534","20.7000","0.2700","8.5767","45.39206502","-75.69643172"
"71.250","32.5089","13","-0.9823","0.2242","-1.4340","-90.6497","-62.7985","29.7565","20.7000","0.2684","8.2390","45.39206453","-75.69643765"
"71.300","32.6279","13","-0.9839","0.2133","-1.3827","-93.0348","-62.2987","29.7582","20.7000","0.2634","8.3355","45.39206374","-75.69644353"
"71.350","32.7774","13","-0.9736","0.2259","-1.3744","-95.8509","-61.0894","29.7398","20.7000","0.2648","8.5394","45.39206267","-75.69644930"
"71.400","32.9917","13","-0.9381","0.2885","-1.4577","-99.5829","-58.3722","29.6785","20.7000","0.2798","8.9954","45.39206099","-75.69645487"
"71.450","33.4993","13","-0.9203","0.3414","-1.4996","-103.2901","-56.6367","29.6368","20.7000","0.2916","9.4137","45.39205911","-75.69646061"
"71.500","34.6299","13","-0.9402","0.3737","-1.4534","-106.9444","-56.9870","29.6365","20.7000","0.2966","9.6716","45.39205680","-75.69646674"
"71.550","35.6126","13","-0.9435","0.3968","-1.4367","-110.0410","-56.3101","29.6179","20.7000","0.2968","10.0655","45.39205450","-75.69647278"
"71.600","36.2807","13","-0.9116","0.4004","-1.4830","-111.9526","-53.4506","29.5602","20.7000","0.2868","10.8030","45.39205221","-75.69647865"
"71.650","36.8675","13","-0.8709","0.3875","-1.5437","-113.8308","-50.1556","29.4924","20.7000","0.2784","11.6989","45.39204984","-75.69648442"
"71.700","37.2817","13","-0.8118","0.3397","-1.6347","-115.6383","-45.9353","29.4030","20.7000","0.2734","12.9172","45.39204733","-75.69649000"
"71.750","37.4245","13","-0.7452","0.2665","-1.7211","-117.4258","-41.4484","29.3252","20.7000","0.2764","14.3704","45.39204479","-75.69649541"
"71.800","36.9906","13","-0.6627","0.1391","-1.7976","-119.1706","-36.3953","29.2723","20.7000","0.2964","16.1758","45.39204220","-75.69650043"
"71.850","36.6838","13","-0.6075","0.0047","-1.8673","-120.9240","-32.9861","29.2206","20.6840","0.3068","17.6996","45.39203953","-75.69650546"
"71.900","36.6473","13","-0.6100","-0.1447","-1.9227","-122.6959","-33.0703","29.1714","20.6340","0.2968","17.6370","45.39203671","-75.69651049"
"71.950","36.3921","14","-0.6470","-0.2695","-1.9580","-124.6432","-35.2262","29.1453","20.6160","0.2916","16.4423","45.39203383","-75.69651527"
"72.000","35.6723","14","-0.7572","-0.3421","-1.9506","-126.9633","-41.7844","29.1681","20.6660","0.2966","13.5874","45.39203080","-75.69651953"
"72.050","34.8973","14","-0.8664","-0.3792","-1.9467","-129.4574","-48.5520","29.1853","20.6840","0.2984","11.4394","45.39202770","-75.69652346"
"72.100","34.0049","14","-0.9733","-0.3411","-1.9500","-132.3213","-55.7645","29.1905","20.6340","0.2934","9.7052","45.39202445","-75.69652668"
"72.150","33.2040","14","-1.0629","-0.3012","-1.9405","-135.4741","-62.0728","29.2004","20.6000","0.2868","8.5135","45.39202110","-75.69652964"
"72.200","32.5975","14","-1.1158","-0.2573","-1.9036","-139.2405","-66.4595","29.2206","20.6000","0.2768","7.8063","45.39201752","-75.69653206"
"72.250","32.2443","14","-1.1601","-0.2034","-1.8776","-143.1502","-70.3204","29.2291","20.6160","0.2748","7.2978","45.39201378","-75.69653426"
"72.300","32.4298","14","-1.1860","-0.1281","-1.8747","-147.3643","-73.0637","29.2126","20.6660","0.2898","7.0642","45.39200970","-75.69653600"
"72.350","32.4702","14","-1.2038","-0.0631","-1.8702","-151.1588","-75.1469","29.1984","20.7000","0.3080","6.8769","45.39200566","-75.69653765"
"72.400","32.2024","14","-1.2043","-0.0200","-1.8624","-154.0617","-75.8276","29.1892","20.7000","0.3330","6.7590","45.39200171","-75.69653911"
"72.450","32.0007","14","-1.1835","0.0287","-1.8662","-157.1613","-75.0274","29.1725","20.7000","0.3516","6.7883","45.39199770","-75.69654029"
"72.500","31.9393","14","-1.1173","0.0894","-1.8946","-160.6787","-71.0805","29.1396","20.7000","0.3566","7.1515","45.39199358","-75.69654088"
"72.550","31.9146","14","-1.0637","0.1340","-1.9498","-164.2668","-67.7762","29.0929","20.7000","0.3520","7.4943","45.39198945","-75.69654115"
"72.600","31.9675","14","-1.0372","0.1446","-2.0619","-168.0052","-65.8376","29.0166","20.7000","0.3270","7.7278","45.39198527","-75.69654073"
"72.650","32.0881","14","-1.0227","0.1495","-2.1331","-171.5894","-64.6376","28.9584","20.7000","0.3100","7.9009","45.39198108","-75.69654025"
"72.700","32.3526","14","-1.0339","0.1423","-2.1174","-174.8464","-65.0072","28.9386","20.7000","0.3100","7.9208","45.39197684","-75.69653965"
"72.750","32.7083","14","-1.0533","0.1455","-2.0951","-120.1806","-65.9137","28.9213","20.7000","0.3084","7.8977","45.39197256","-75.69653896"
"72.800","33.2579","14","-1.0905","0.1711","-2.0584","57.5709","-67.9611","28.9091","20.7000","0.3034","7.7885","45.39196818","-75.69653809"
"72.850","33.6649","14","-1.1267","0.2041","-2.0205","176.9029","-69.8801","28.8998","20.7160","0.2952","7.6673","45.39196393","-75.69653666"
"72.900","33.7685","14","-1.1607","0.2529","-1.9798","172.0934","-71.5263","28.8968","20.7660","0.2802","7.5139","45.39195992","-75.69653406"
"72.950","33.8794","13","-1.1913","0.2800","-1.9590","167.6190","-72.8402","28.8786","20.8000","0.2748","7.4026","45.39195597","-75.69653131"
"73.000","34.0055","13","-1.2147","0.2611","-1.9807","163.8567","-73.4484","28.8283","20.8000","0.2898","7.3686","45.39195213","-75.69652822"
"73.050","34.2941","13","-1.2292","0.2502","-1.9737","160.2438","-73.5657","28.7986","20.8000","0.2984","7.4193","45.39194830","-75.69652498"
"73.100","34.9283","13","-1.2244","0.2563","-1.9056","156.9485","-72.6401","28.8128","20.8000","0.2934","7.6528","45.39194445","-75.69652139"
"73.150","35.4535","13","-1.2038","0.2538","-1.8111","153.5422","-70.7821","28.8416","20.8000","0.2884","7.9718","45.39194076","-75.69651765"
"73.200","35.7470","13","-1.1493","0.2325","-1.6603","149.9002","-66.9430","28.9014","20.8000","0.2834","8.4987","45.39193740","-75.69651358"
"73.250","35.8928","13","-1.0747","0.2024","-1.5136","146.7955","-62.0285","28.9615","20.8000","0.2768","9.2095","45.39193409","-75.69650958"
"73.300","35.7245","13","-0.9574","0.1533","-1.3756","144.8330","-54.8290","29.0217","20.8000","0.2668","10.3699","45.39193091","-75.69650572"
"73.350","35.6358","13","-0.8308","0.1065","-1.2694","142.9532","-47.2200","29.0707","20.8160","0.2600","12.0110","45.39192776","-75.69650169"
"73.400","35.7163","13","-0.6843","0.0644","-1.2309","141.2493","-38.7412","29.0956","20.8660","0.2600","14.6728","45.39192465","-75.69649728"
"73.450","35.7671","13","-0.5811","0.0434","-1.1723","139.5142","-32.7602","29.1238","20.9000","0.2616","17.3763","45.39192161","-75.69649279"
"73.500","35.7550","13","-0.5697","0.0671","-1.0713","137.7126","-32.0872","29.1588","20.9000","0.2666","17.7347","45.39191873","-75.69648814"
"73.550","35.9003","13","-0.5664","0.0939","-0.9685","136.1188","-31.8441","29.1966","20.9000","0.2764","17.9428","45.39191580","-75.69648339"
"73.600","36.3802","13","-0.5803","0.1274","-0.8619","134.9667","-32.5142","29.2402","20.9000","0.2964","17.8079","45.39191278","-75.69647840"
"73.650","36.8872","13","-0.6138","0.1742","-0.7623","133.6364","-34.2348","29.2806","20.9160","0.3148","17.1486","45.39190982","-75.69647322"
